Time (ms),Throttle Out1 (V),Throttle Out2 (V),Mode,Throttle Raw Value,Throttle Filtered Value,Pedal Percentage (%),Brake Raw Distance (mm),Brake Filtered Distance (mm),Brake Percentage (%),Steer Voltage1 (V),Steer Voltage2 (V),Steering Angle (deg),Speed (KPH)
200375.0,1.04,0.52,Manual,154.0,153.64,3.0,114.0,113.69,0.0,2.54,2.4,345.4,13.23925692
200441.0,1.04,0.52,Manual,153.0,153.75,3.0,114.0,113.69,0.0,2.54,2.4,344.7,13.23925692
200508.0,1.04,0.52,Manual,156.0,153.85,3.0,114.0,113.69,0.0,2.53,2.41,344.7,13.23925692
200640.0,1.04,0.52,Manual,155.0,154.04,3.0,114.0,113.69,0.0,2.53,2.42,344.5,13.23925692
200709.0,1.03,0.51,Manual,151.0,154.17,3.0,114.0,113.69,0.0,2.51,2.43,343.4,13.18176022
200776.0,1.04,0.52,Manual,156.0,154.14,3.0,114.0,113.69,0.0,2.5,2.44,342.7,13.18176022
200843.0,1.04,0.52,Manual,154.0,154.14,3.0,114.0,113.69,0.0,2.5,2.44,344.1,13.18176022
200975.0,1.04,0.52,Manual,154.0,154.18,3.0,114.0,113.69,0.0,2.49,2.45,347.1,13.18176022
201043.0,1.04,0.52,Manual,153.0,154.15,3.0,114.0,113.69,0.0,2.49,2.45,350.1,13.18176022
201110.0,1.05,0.52,Manual,157.0,154.14,3.0,114.0,113.69,0.0,2.49,2.45,352.7,13.18176022
201177.0,1.05,0.52,Manual,158.0,154.39,3.0,114.0,113.69,0.0,2.49,2.45,355.2,13.18176022
201310.0,1.04,0.52,Manual,154.0,154.82,3.0,114.0,113.69,0.0,2.49,2.45,356.6,13.18176022
201382.0,1.05,0.52,Manual,157.0,155.17,4.0,114.0,113.69,0.0,2.49,2.45,356.1,13.18176022
201448.0,1.05,0.53,Manual,159.0,155.56,4.0,114.0,113.69,0.0,2.49,2.45,354.6,13.18176022
201515.0,1.04,0.52,Manual,154.0,155.99,4.0,114.0,113.69,0.0,2.49,2.46,353.4,13.18176022
201647.0,1.04,0.52,Manual,154.0,156.15,4.0,114.0,113.69,0.0,2.48,2.46,352.4,13.18176022
201723.0,1.04,0.52,Manual,153.0,155.95,4.0,114.0,113.69,0.0,2.48,2.46,350.9,13.18176022
201790.0,1.04,0.52,Manual,155.0,155.58,4.0,114.0,113.69,0.0,2.48,2.46,349.1,13.18176022
201856.0,1.05,0.52,Manual,157.0,155.29,4.0,114.0,113.69,0.0,2.48,2.46,347.7,13.18176022
201923.0,1.04,0.52,Manual,156.0,155.24,4.0,114.0,113.69,0.0,2.48,2.46,347.1,13.18176022
202056.0,1.04,0.52,Manual,155.0,155.31,4.0,114.0,113.69,0.0,2.47,2.47,347.1,13.18176022
202124.0,1.04,0.52,Manual,154.0,155.3,4.0,114.0,113.69,0.0,2.46,2.48,347.0,13.18176022
202191.0,1.04,0.52,Manual,155.0,155.21,4.0,114.0,113.69,0.0,2.45,2.49,347.7,13.18176022
202258.0,1.05,0.52,Manual,157.0,155.16,4.0,114.0,113.69,0.0,2.45,2.5,349.5,13.18176022
217481.0,1.03,0.52,Manual,152.0,152.75,3.0,114.0,113.69,0.0,2.48,2.46,372.1,13.18176022
217613.0,1.03,0.52,Manual,152.0,152.58,3.0,114.0,113.69,0.0,2.49,2.45,374.9,13.18176022
217689.0,1.05,0.52,Manual,157.0,152.57,3.0,114.0,113.69,0.0,2.49,2.45,377.1,13.18176022
217756.0,1.03,0.52,Manual,152.0,152.79,3.0,114.0,113.69,0.0,2.49,2.45,378.4,13.18176022
217822.0,1.04,0.52,Manual,154.0,153.03,3.0,114.0,113.69,0.0,2.49,2.45,378.4,13.18176022
217889.0,1.04,0.52,Manual,153.0,153.19,3.0,114.0,113.69,0.0,2.49,2.45,378.1,13.18176022
218022.0,1.03,0.52,Manual,152.0,153.27,3.0,114.0,113.69,0.0,2.49,2.45,378.2,13.18176022
218090.0,1.05,0.52,Manual,158.0,153.36,3.0,114.0,113.69,0.0,2.49,2.45,377.4,13.18176022
218157.0,1.04,0.52,Manual,154.0,153.68,3.0,114.0,113.69,0.0,2.49,2.45,375.5,13.18176022
218224.0,1.03,0.52,Manual,152.0,153.95,3.0,114.0,113.69,0.0,2.49,2.45,373.3,13.18176022
218356.0,1.05,0.52,Manual,157.0,154.09,3.0,114.0,113.69,0.0,2.49,2.45,371.3,13.18176022
218425.0,1.04,0.52,Manual,153.0,154.24,3.0,114.0,113.69,0.0,2.49,2.45,369.2,13.18176022
218492.0,1.04,0.52,Manual,153.0,154.31,3.0,114.0,113.69,0.0,2.49,2.45,367.0,13.18176022
218558.0,1.04,0.52,Manual,155.0,154.24,3.0,114.0,113.69,0.0,2.49,2.45,365.3,13.18176022
218691.0,1.05,0.52,Manual,157.0,154.3,3.0,114.0,113.69,0.0,2.49,2.45,363.7,13.18176022
218764.0,1.04,0.52,Manual,155.0,154.53,3.0,114.0,113.69,0.0,2.48,2.46,361.1,13.18176022
218831.0,1.04,0.52,Manual,153.0,154.72,3.0,114.0,113.69,0.0,2.47,2.47,358.2,13.18176022
218897.0,1.04,0.52,Manual,155.0,154.75,3.0,114.0,113.69,0.0,2.47,2.47,356.6,13.18176022
219029.0,1.05,0.52,Manual,158.0,154.82,3.0,114.0,113.69,0.0,2.47,2.47,355.7,13.18176022
219105.0,1.04,0.52,Manual,154.0,155.03,4.0,114.0,113.69,0.0,2.47,2.47,354.4,13.04363758
219172.0,1.04,0.52,Manual,154.0,155.15,4.0,114.0,113.69,0.0,2.47,2.47,352.7,13.04363758
219239.0,1.03,0.52,Manual,152.0,155.02,4.0,114.0,113.69,0.0,2.47,2.47,351.4,13.04363758
219306.0,1.03,0.52,Manual,152.0,154.65,3.0,114.0,113.69,0.0,2.47,2.47,351.7,13.04363758
219439.0,1.04,0.52,Manual,156.0,154.24,3.0,114.0,113.69,0.0,2.47,2.47,352.8,13.04363758
219507.0,1.04,0.52,Manual,155.0,154.06,3.0,114.0,113.69,0.0,2.47,2.47,352.8,13.04363758
219574.0,1.04,0.52,Manual,154.0,154.07,3.0,114.0,113.69,0.0,2.47,2.47,351.5,13.23925692
219641.0,1.03,0.51,Manual,151.0,154.01,3.0,114.0,113.69,0.0,2.47,2.47,350.3,12.91686324
219774.0,1.04,0.52,Manual,154.0,153.8,3.0,114.0,113.69,0.0,2.47,2.47,349.6,13.23925692
219844.0,1.04,0.52,Manual,155.0,153.64,3.0,114.0,113.69,0.0,2.47,2.47,348.8,13.04363758
219910.0,1.04,0.52,Manual,154.0,153.65,3.0,114.0,113.69,0.0,2.47,2.47,348.1,13.11272194
219977.0,1.04,0.52,Manual,156.0,153.78,3.0,114.0,113.69,0.0,2.47,2.47,348.1,12.98603208
220109.0,1.04,0.52,Manual,153.0,153.98,3.0,114.0,113.69,0.0,2.47,2.47,348.1,12.847648320000001
220183.0,1.04,0.52,Manual,154.0,154.09,3.0,114.0,113.69,0.0,2.47,2.47,346.9,13.04363758
220250.0,1.04,0.52,Manual,154.0,154.12,3.0,114.0,113.69,0.0,2.48,2.46,344.6,13.18176022
220316.0,1.04,0.52,Manual,153.0,154.09,3.0,114.0,113.69,0.0,2.48,2.46,342.6,13.18176022
220384.0,1.04,0.52,Manual,154.0,154.0,3.0,114.0,113.69,0.0,2.48,2.46,341.6,12.98603208
220515.0,1.04,0.52,Manual,154.0,153.92,3.0,114.0,113.69,0.0,2.48,2.46,340.8,12.98603208
220584.0,1.03,0.51,Manual,151.0,153.8,3.0,114.0,113.69,0.0,2.48,2.46,339.7,13.11272194
220651.0,1.04,0.52,Manual,155.0,153.6,3.0,114.0,113.69,0.0,2.48,2.46,338.4,13.18176022
220718.0,1.04,0.52,Manual,156.0,153.56,3.0,114.0,113.69,0.0,2.48,2.46,337.4,13.04363758
220850.0,1.04,0.52,Manual,155.0,153.77,3.0,114.0,113.69,0.0,2.48,2.46,336.1,12.91686324
220918.0,1.03,0.52,Manual,152.0,153.98,3.0,114.0,113.69,0.0,2.48,2.47,334.2,12.847648320000001
220985.0,1.03,0.52,Manual,152.0,153.95,3.0,114.0,113.69,0.0,2.48,2.47,332.2,12.91686324
221052.0,1.04,0.52,Manual,154.0,153.76,3.0,114.0,113.69,0.0,2.47,2.47,330.8,12.78993402
221185.0,1.04,0.52,Manual,156.0,153.68,3.0,114.0,113.69,0.0,2.48,2.46,329.5,12.72063462
221256.0,1.04,0.52,Manual,153.0,153.76,3.0,114.0,113.69,0.0,2.48,2.46,328.2,12.78993402
221322.0,1.04,0.52,Manual,153.0,153.81,3.0,114.0,113.69,0.0,2.48,2.46,327.7,12.78993402
221389.0,1.04,0.52,Manual,153.0,153.74,3.0,114.0,113.69,0.0,2.48,2.46,328.7,12.847648320000001
221521.0,1.04,0.52,Manual,154.0,153.64,3.0,114.0,113.69,0.0,2.48,2.46,330.2,12.593466040000001
221596.0,1.04,0.52,Manual,154.0,153.6,3.0,114.0,113.69,0.0,2.48,2.46,331.3,12.593466040000001
221663.0,1.03,0.51,Manual,151.0,153.53,3.0,114.0,113.69,0.0,2.48,2.46,332.1,12.72063462
221729.0,1.04,0.52,Manual,155.0,153.4,3.0,114.0,113.69,0.0,2.48,2.46,333.2,12.593466040000001
221796.0,1.04,0.52,Manual,153.0,153.34,3.0,114.0,113.69,0.0,2.48,2.46,334.6,12.593466040000001
221929.0,1.05,0.52,Manual,158.0,153.47,3.0,114.0,113.69,0.0,2.48,2.46,336.3,12.52403608
221997.0,1.04,0.52,Manual,156.0,153.87,3.0,114.0,113.69,0.0,2.48,2.46,337.6,12.593466040000001
222064.0,1.04,0.52,Manual,154.0,154.36,3.0,114.0,113.69,0.0,2.48,2.46,338.7,12.39662814
222131.0,1.04,0.52,Manual,155.0,154.69,3.0,114.0,113.69,0.0,2.48,2.46,340.2,12.52403608
222263.0,1.04,0.52,Manual,154.0,154.85,3.0,114.0,113.69,0.0,2.48,2.46,341.8,12.46614258
222332.0,1.05,0.52,Manual,157.0,154.97,3.0,114.0,113.69,0.0,2.48,2.46,342.1,12.39662814
222398.0,1.04,0.52,Manual,156.0,155.15,4.0,114.0,113.69,0.0,2.48,2.46,341.3,12.39662814
222465.0,1.04,0.52,Manual,155.0,155.36,4.0,114.0,113.69,0.0,2.48,2.46,340.4,12.39662814
222598.0,1.04,0.52,Manual,153.0,155.41,4.0,114.0,113.69,0.0,2.48,2.46,339.8,12.327067620000001
222670.0,1.04,0.52,Manual,155.0,155.27,4.0,114.0,113.69,0.0,2.48,2.46,338.9,12.327067620000001
222736.0,1.05,0.52,Manual,157.0,155.16,4.0,114.0,113.69,0.0,2.48,2.46,338.1,12.19942032
222803.0,1.04,0.52,Manual,153.0,155.13,4.0,114.0,113.69,0.0,2.48,2.46,338.0,12.269065320000001
222935.0,1.04,0.52,Manual,154.0,155.01,4.0,114.0,113.69,0.0,2.48,2.46,338.2,12.269065320000001
223011.0,1.04,0.52,Manual,154.0,154.8,3.0,114.0,113.69,0.0,2.48,2.46,338.0,12.14134762
223078.0,1.04,0.52,Manual,153.0,154.55,3.0,114.0,113.69,0.0,2.49,2.45,337.9,12.00184258
223144.0,1.04,0.52,Manual,156.0,154.34,3.0,114.0,113.69,0.0,2.5,2.44,338.6,11.80389492
223211.0,1.04,0.52,Manual,154.0,154.27,3.0,114.0,113.69,0.0,2.51,2.43,340.1,12.00184258
223344.0,1.04,0.52,Manual,156.0,154.31,3.0,114.0,113.69,0.0,2.52,2.42,341.7,12.00184258
223412.0,1.03,0.51,Manual,151.0,154.33,3.0,114.0,113.69,0.0,2.54,2.4,343.2,12.00184258
223479.0,1.03,0.52,Manual,152.0,154.12,3.0,114.0,113.69,0.0,2.56,2.38,345.0,12.00184258
223546.0,1.04,0.52,Manual,153.0,153.75,3.0,114.0,113.69,0.0,2.58,2.36,348.5,11.80389492
223678.0,1.03,0.51,Manual,151.0,153.36,3.0,114.0,113.69,0.0,2.59,2.35,354.3,11.87380104
223747.0,1.03,0.52,Manual,152.0,152.94,3.0,114.0,113.69,0.0,2.61,2.33,361.6,11.74560462
223814.0,1.04,0.52,Manual,154.0,152.62,3.0,114.0,113.69,0.0,2.63,2.31,369.6,11.74560462
223881.0,1.04,0.52,Manual,153.0,152.51,3.0,114.0,113.69,0.0,2.64,2.3,378.1,11.675614020000001
224013.0,1.04,0.52,Manual,156.0,152.62,3.0,114.0,113.69,0.0,2.66,2.28,382.7,11.47705708
224086.0,1.04,0.52,Manual,154.0,152.94,3.0,114.0,113.69,0.0,2.67,2.27,378.1,11.547178240000001
224153.0,1.05,0.52,Manual,157.0,153.4,3.0,114.0,113.69,0.0,2.68,2.26,366.1,11.47705708
224219.0,1.03,0.51,Manual,151.0,153.82,3.0,114.0,113.69,0.0,2.69,2.26,352.0,11.47705708
224351.0,1.04,0.52,Manual,155.0,154.03,3.0,114.0,113.69,0.0,2.68,2.27,339.5,11.47705708
224427.0,1.04,0.52,Manual,153.0,154.08,3.0,114.0,113.69,0.0,2.66,2.28,329.6,11.47705708
224494.0,1.04,0.52,Manual,154.0,154.08,3.0,114.0,113.69,0.0,2.66,2.29,322.5,11.348381940000001
224561.0,1.04,0.52,Manual,153.0,154.0,3.0,114.0,113.69,0.0,2.65,2.29,318.3,11.47705708
224628.0,1.03,0.51,Manual,151.0,153.81,3.0,114.0,113.69,0.0,2.64,2.3,316.9,11.41858758
224761.0,1.03,0.51,Manual,151.0,153.43,3.0,114.0,113.69,0.0,2.62,2.33,316.7,11.27813022
224829.0,1.04,0.52,Manual,155.0,153.04,3.0,114.0,113.69,0.0,2.6,2.35,315.4,11.149215719999999
224896.0,1.04,0.52,Manual,153.0,152.87,3.0,114.0,113.69,0.0,2.58,2.36,315.4,11.27813022
224963.0,1.04,0.52,Manual,154.0,152.87,3.0,114.0,113.69,0.0,2.56,2.38,322.3,11.47705708
225096.0,1.04,0.52,Manual,154.0,152.98,3.0,114.0,113.69,0.0,2.54,2.4,336.7,11.47705708
225166.0,1.04,0.52,Manual,153.0,153.14,3.0,114.0,113.69,0.0,2.52,2.42,352.5,11.47705708
225232.0,1.04,0.52,Manual,156.0,153.33,3.0,114.0,113.69,0.0,2.51,2.43,364.1,11.547178240000001
225299.0,1.04,0.52,Manual,156.0,153.67,3.0,114.0,113.69,0.0,2.5,2.44,371.2,11.547178240000001
225431.0,1.04,0.52,Manual,154.0,154.08,3.0,114.0,113.69,0.0,2.49,2.45,375.2,11.47705708
225505.0,1.04,0.52,Manual,154.0,154.37,3.0,114.0,113.69,0.0,2.48,2.46,376.6,11.547178240000001
225572.0,1.04,0.52,Manual,155.0,154.52,3.0,114.0,113.69,0.0,2.48,2.46,376.4,11.41858758
225638.0,1.04,0.52,Manual,153.0,154.57,3.0,114.0,113.69,0.0,2.47,2.47,375.7,11.547178240000001
225706.0,1.04,0.52,Manual,153.0,154.48,3.0,114.0,113.69,0.0,2.47,2.47,375.0,11.348381940000001
225837.0,1.04,0.52,Manual,156.0,154.34,3.0,114.0,113.69,0.0,2.47,2.47,373.8,11.348381940000001
225906.0,1.03,0.52,Manual,152.0,154.24,3.0,114.0,113.69,0.0,2.47,2.47,371.0,11.61725332
225973.0,1.04,0.52,Manual,156.0,154.16,3.0,114.0,113.69,0.0,2.47,2.47,367.2,11.547178240000001
226040.0,1.04,0.52,Manual,154.0,154.16,3.0,114.0,113.69,0.0,2.47,2.47,363.3,11.547178240000001
226172.0,1.03,0.52,Manual,152.0,154.13,3.0,114.0,113.69,0.0,2.47,2.47,359.1,11.74560462
226240.0,1.04,0.52,Manual,155.0,154.02,3.0,114.0,113.69,0.0,2.48,2.46,354.5,11.675614020000001
226307.0,1.05,0.52,Manual,158.0,154.06,3.0,114.0,113.69,0.0,2.49,2.45,350.2,11.80389492
226374.0,1.03,0.52,Manual,152.0,154.29,3.0,114.0,113.69,0.0,2.5,2.44,347.4,11.87380104
226507.0,1.03,0.51,Manual,151.0,154.3,3.0,114.0,113.69,0.0,2.52,2.42,346.0,11.94366108
226578.0,1.04,0.52,Manual,153.0,154.0,3.0,114.0,113.69,0.0,2.54,2.4,344.7,12.07161814
226644.0,1.03,0.52,Manual,152.0,153.62,3.0,114.0,113.69,0.0,2.55,2.39,343.4,12.07161814
226711.0,1.05,0.52,Manual,157.0,153.39,3.0,114.0,113.69,0.0,2.56,2.38,342.9,12.14134762
226843.0,1.04,0.52,Manual,153.0,153.42,3.0,114.0,113.69,0.0,2.58,2.36,342.8,12.14134762
226918.0,1.04,0.52,Manual,155.0,153.56,3.0,114.0,113.69,0.0,2.59,2.35,343.0,12.19942032
226985.0,1.04,0.52,Manual,153.0,153.7,3.0,114.0,113.69,0.0,2.61,2.33,344.3,12.19942032
227051.0,1.04,0.52,Manual,155.0,153.81,3.0,114.0,113.69,0.0,2.62,2.32,347.4,12.269065320000001
227118.0,1.04,0.52,Manual,153.0,153.9,3.0,114.0,113.69,0.0,2.63,2.31,352.7,12.269065320000001
227250.0,1.04,0.52,Manual,154.0,153.93,3.0,114.0,113.69,0.0,2.64,2.3,360.2,12.19942032
227319.0,1.03,0.51,Manual,151.0,153.84,3.0,114.0,113.69,0.0,2.64,2.3,368.7,11.94366108
227386.0,1.03,0.52,Manual,152.0,153.57,3.0,114.0,113.69,0.0,2.64,2.3,376.9,12.52403608
227453.0,1.04,0.52,Manual,153.0,153.23,3.0,114.0,113.69,0.0,2.64,2.3,383.5,12.39662814
227585.0,1.04,0.52,Manual,154.0,153.0,3.0,114.0,113.69,0.0,2.63,2.31,387.1,12.327067620000001
227653.0,1.04,0.52,Manual,155.0,152.99,3.0,114.0,113.69,0.0,2.63,2.31,387.1,12.66284992
227720.0,1.04,0.52,Manual,153.0,153.14,3.0,114.0,113.69,0.0,2.62,2.32,384.5,12.07161814
227787.0,1.04,0.52,Manual,156.0,153.35,3.0,114.0,113.69,0.0,2.62,2.32,380.9,12.327067620000001
227920.0,1.03,0.52,Manual,152.0,153.58,3.0,114.0,113.69,0.0,2.62,2.32,375.9,12.14134762
227992.0,1.04,0.52,Manual,154.0,153.7,3.0,114.0,113.69,0.0,2.62,2.32,368.7,12.327067620000001
228058.0,1.03,0.52,Manual,152.0,153.69,3.0,114.0,113.69,0.0,2.62,2.32,360.8,12.269065320000001
228125.0,1.04,0.52,Manual,155.0,153.63,3.0,114.0,113.69,0.0,2.62,2.32,354.5,12.269065320000001
228257.0,1.04,0.52,Manual,155.0,153.67,3.0,114.0,113.69,0.0,2.62,2.32,350.0,12.00184258
228333.0,1.05,0.52,Manual,157.0,153.91,3.0,114.0,113.69,0.0,2.62,2.32,346.3,12.39662814
228400.0,1.04,0.52,Manual,154.0,154.27,3.0,114.0,113.69,0.0,2.63,2.31,344.8,12.07161814
228466.0,1.04,0.52,Manual,155.0,154.56,3.0,114.0,113.69,0.0,2.64,2.3,346.9,12.269065320000001
228533.0,1.05,0.52,Manual,157.0,154.81,3.0,114.0,113.69,0.0,2.64,2.3,351.6,12.52403608
228666.0,1.04,0.52,Manual,154.0,155.07,4.0,114.0,113.69,0.0,2.65,2.29,356.1,12.327067620000001
228734.0,1.05,0.52,Manual,157.0,155.26,4.0,114.0,113.69,0.0,2.64,2.3,359.0,12.46614258
228801.0,1.05,0.52,Manual,158.0,155.53,4.0,114.0,113.69,0.0,2.64,2.3,360.3,12.39662814
228868.0,1.04,0.52,Manual,155.0,155.85,4.0,114.0,113.69,0.0,2.64,2.3,360.3,12.52403608
229000.0,1.15,0.57,Manual,193.0,157.16,4.0,114.0,113.69,0.0,2.64,2.3,359.2,12.39662814
229069.0,1.17,0.59,Manual,203.0,161.33,5.0,114.0,113.69,0.0,2.64,2.3,356.7,12.327067620000001
229135.0,1.19,0.59,Manual,208.0,168.54,7.0,114.0,113.69,0.0,2.63,2.31,353.7,12.52403608
229202.0,1.17,0.59,Manual,203.0,177.08,10.0,114.0,113.69,0.0,2.63,2.31,351.3,12.593466040000001
229335.0,1.21,0.6,Manual,215.0,185.58,12.0,114.0,113.69,0.0,2.63,2.31,348.3,12.593466040000001
229407.0,1.27,0.64,Manual,239.0,194.33,15.0,114.0,113.69,0.0,2.63,2.31,343.9,12.66284992
229473.0,1.3,0.65,Manual,247.0,204.2,17.0,114.0,113.69,0.0,2.63,2.31,338.7,12.91686324
229540.0,1.29,0.65,Manual,246.0,214.69,20.0,114.0,113.69,0.0,2.63,2.31,333.4,12.847648320000001
229672.0,1.3,0.65,Manual,249.0,224.58,23.0,114.0,113.69,0.0,2.62,2.32,327.4,12.91686324
229744.0,1.29,0.65,Manual,246.0,232.99,25.0,114.0,113.69,0.0,2.62,2.32,320.8,12.98603208
229810.0,1.29,0.65,Manual,245.0,239.43,27.0,114.0,113.69,0.0,2.61,2.32,314.8,13.11272194
229877.0,1.3,0.65,Manual,249.0,243.95,28.0,114.0,113.69,0.0,2.61,2.33,309.6,13.43450634
230009.0,1.3,0.65,Manual,248.0,247.01,29.0,114.0,113.69,0.0,2.61,2.33,304.8,13.43450634
230081.0,1.3,0.65,Manual,247.0,248.88,30.0,114.0,113.69,0.0,2.6,2.33,300.3,13.56064708
230147.0,1.31,0.66,Manual,253.0,249.95,30.0,114.0,113.69,0.0,2.6,2.34,297.1,13.82389542
230214.0,1.31,0.65,Manual,252.0,250.71,30.0,114.0,113.69,0.0,2.6,2.34,296.0,13.881033719999998
230346.0,1.3,0.65,Manual,250.0,251.28,30.0,114.0,113.69,0.0,2.6,2.34,295.8,13.69807852
230418.0,1.31,0.65,Manual,251.0,251.54,30.0,114.0,113.69,0.0,2.59,2.35,294.9,13.94955744
230484.0,1.32,0.66,Manual,254.0,251.69,30.0,114.0,113.69,0.0,2.59,2.35,293.5,14.14345774
230551.0,1.31,0.65,Manual,252.0,251.9,30.0,114.0,113.69,0.0,2.59,2.35,293.1,14.07506458
230683.0,1.34,0.67,Manual,261.0,252.36,31.0,114.0,113.69,0.0,2.58,2.36,293.1,14.268725519999998
230755.0,1.34,0.67,Manual,262.0,253.41,31.0,114.0,113.69,0.0,2.57,2.36,292.1,14.58689008
230821.0,1.36,0.68,Manual,270.0,255.25,31.0,114.0,113.69,0.0,2.56,2.37,290.3,14.654937640000002
230888.0,1.36,0.68,Manual,270.0,257.82,32.0,114.0,113.69,0.0,2.55,2.39,288.4,14.779571820000001
231020.0,1.37,0.68,Manual,273.0,260.84,33.0,114.0,113.69,0.0,2.54,2.4,285.2,14.97188364
231092.0,1.37,0.68,Manual,272.0,263.9,34.0,114.0,113.69,0.0,2.53,2.41,280.3,15.163825540000003
231158.0,1.37,0.69,Manual,274.0,266.71,35.0,114.0,113.69,0.0,2.52,2.42,275.7,15.355397519999999
231225.0,1.39,0.7,Manual,281.0,269.35,35.0,114.0,113.69,0.0,2.52,2.42,272.9,15.28782612
231357.0,1.49,0.75,Manual,317.0,273.11,36.0,114.0,113.69,0.0,2.51,2.43,271.6,15.67012144
231429.0,1.54,0.77,Manual,334.0,279.93,38.0,114.0,113.69,0.0,2.51,2.43,271.1,15.67012144
231495.0,1.55,0.77,Manual,338.0,289.89,41.0,114.0,113.69,0.0,2.51,2.43,271.1,15.737431719999998
231562.0,1.54,0.77,Manual,336.0,301.17,44.0,114.0,113.69,0.0,2.51,2.42,271.1,16.050937080000004
231694.0,1.65,0.82,Manual,373.0,312.95,47.0,114.0,113.69,0.0,2.52,2.42,271.0,16.173825340000004
231766.0,1.77,0.89,Manual,419.0,327.14,51.0,114.0,113.69,0.0,2.52,2.42,270.1,16.552682580000003
231832.0,1.8,0.9,Manual,429.0,345.15,56.0,114.0,113.69,0.0,2.52,2.42,267.7,16.79703702
231899.0,1.79,0.89,Manual,424.0,365.04,62.0,114.0,113.69,0.0,2.51,2.42,263.9,17.10713758
232031.0,1.79,0.9,Manual,425.0,383.67,67.0,114.0,113.69,0.0,2.52,2.42,258.9,17.48233914
232103.0,1.8,0.9,Manual,428.0,399.36,71.0,114.0,113.69,0.0,2.52,2.42,252.4,17.73531292
232169.0,1.82,0.91,Manual,435.0,411.92,75.0,114.0,113.69,0.0,2.53,2.41,245.7,18.162720940000003
232236.0,1.81,0.9,Manual,432.0,421.59,78.0,114.0,113.69,0.0,2.53,2.41,239.4,18.34841772
232368.0,1.84,0.92,Manual,442.0,428.78,80.0,114.0,113.69,0.0,2.54,2.4,232.6,18.65346484
232440.0,1.83,0.92,Manual,440.0,434.13,81.0,114.0,113.69,0.0,2.54,2.4,225.7,19.022530080000003
232506.0,1.83,0.92,Manual,440.0,437.97,82.0,114.0,113.69,0.0,2.55,2.39,219.4,19.325355120000005
232573.0,1.84,0.92,Manual,441.0,440.45,83.0,114.0,113.69,0.0,2.55,2.39,214.0,19.99232508
232705.0,1.82,0.91,Manual,437.0,441.79,83.0,114.0,113.69,0.0,2.56,2.38,208.8,20.04589858
232777.0,1.83,0.92,Manual,440.0,442.2,83.0,114.0,113.69,0.0,2.57,2.37,203.7,20.409349740000003
232843.0,1.82,0.91,Manual,437.0,442.0,83.0,114.0,113.69,0.0,2.57,2.37,199.8,20.82442752
232910.0,1.82,0.91,Manual,435.0,441.32,83.0,114.0,113.69,0.0,2.58,2.36,197.8,20.888112840000005
233042.0,1.68,0.84,Manual,384.0,438.72,82.0,114.0,113.69,0.0,2.59,2.35,197.9,21.42757758
233114.0,1.67,0.83,Manual,380.0,432.12,81.0,114.0,113.69,0.0,2.59,2.35,200.4,21.722338620000002
233180.0,1.65,0.83,Manual,376.0,422.12,78.0,114.0,113.69,0.0,2.6,2.34,204.1,21.722338620000002
233247.0,1.65,0.82,Manual,373.0,410.92,75.0,114.0,113.69,0.0,2.61,2.33,208.1,22.423586080000003
233379.0,1.63,0.81,Manual,367.0,399.87,71.0,114.0,113.69,0.0,2.62,2.32,212.6,22.37145258
233451.0,1.57,0.79,Manual,346.0,389.17,69.0,114.0,113.69,0.0,2.64,2.3,217.3,23.06738292
233517.0,1.45,0.73,Manual,303.0,377.22,65.0,114.0,113.69,0.0,2.65,2.29,223.1,23.304959580000002
233584.0,1.42,0.71,Manual,293.0,362.5,61.0,114.0,113.69,0.0,2.66,2.28,231.1,23.01564622
233716.0,1.43,0.71,Manual,295.0,346.13,57.0,114.0,113.69,0.0,2.66,2.28,241.7,23.418343840000002
233788.0,1.43,0.71,Manual,294.0,330.54,52.0,114.0,113.69,0.0,2.65,2.29,253.9,23.81909458
233854.0,1.44,0.72,Manual,297.0,317.34,49.0,114.0,113.69,0.0,2.64,2.3,265.5,23.706259440000004
233921.0,1.43,0.71,Manual,295.0,307.18,46.0,114.0,113.69,0.0,2.64,2.3,275.1,23.99317152
234053.0,1.43,0.71,Manual,295.0,299.95,44.0,114.0,113.69,0.0,2.62,2.32,281.9,23.99317152
234125.0,1.43,0.71,Manual,294.0,295.16,43.0,114.0,113.69,0.0,2.62,2.32,284.6,24.166878540000003
234191.0,1.42,0.71,Manual,291.0,292.21,42.0,114.0,113.69,0.0,2.61,2.33,283.3,24.34021564
234258.0,1.41,0.7,Manual,288.0,290.37,41.0,114.0,113.69,0.0,2.61,2.33,279.8,24.34021564
234390.0,1.49,0.75,Manual,318.0,290.01,41.0,114.0,113.69,0.0,2.62,2.32,275.8,24.51318282
234462.0,1.5,0.75,Manual,319.0,292.27,42.0,114.0,113.69,0.0,2.63,2.31,271.9,24.85800742
234528.0,1.49,0.75,Manual,318.0,296.68,43.0,114.0,113.69,0.0,2.64,2.3,268.5,24.736473580000002
234595.0,1.49,0.75,Manual,318.0,301.79,44.0,114.0,113.69,0.0,2.65,2.29,267.4,24.85800742
234727.0,1.5,0.75,Manual,319.0,306.68,46.0,114.0,113.69,0.0,2.67,2.27,270.0,25.080340740000004
234799.0,1.49,0.75,Manual,318.0,310.9,47.0,114.0,113.69,0.0,2.68,2.26,276.5,25.080340740000004
