Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Test_Number
57.548,1.793,15.00,8.21,41.42,0.00,4
57.567,1.812,15.00,8.14,42.07,0.00,4
57.587,1.832,15.00,8.14,42.61,0.00,4
57.626,1.871,15.00,8.14,43.16,0.00,4
57.646,1.891,15.00,8.21,43.60,0.00,4
57.665,1.910,15.00,8.21,44.15,0.00,4
57.685,1.930,15.00,8.27,44.60,0.00,4
57.724,1.969,15.00,8.27,45.14,0.00,4
57.744,1.989,15.00,8.35,45.57,0.00,4
57.763,2.008,15.00,8.42,45.99,0.00,4
57.783,2.028,15.00,8.42,46.52,0.00,4
57.822,2.067,15.00,8.42,47.05,0.00,4
57.842,2.087,15.00,8.55,47.38,0.00,4
57.861,2.106,15.00,8.48,48.00,0.00,4
57.900,2.145,15.00,8.48,48.52,0.00,4
57.920,2.165,15.00,8.68,48.74,0.00,4
57.940,2.185,15.00,8.68,49.25,0.00,4
57.959,2.204,15.00,8.75,49.65,0.00,4
57.979,2.224,15.00,8.75,50.15,0.00,4
58.018,2.263,15.00,8.81,50.56,0.00,4
58.038,2.283,15.00,8.89,50.95,0.00,4
58.057,2.302,15.00,8.89,51.43,0.00,4
58.077,2.322,15.00,8.96,51.82,0.00,4
58.116,2.361,15.00,9.02,52.21,0.00,4
58.136,2.381,15.00,9.09,52.58,0.00,4
58.155,2.400,15.00,9.09,53.06,0.00,4
58.175,2.420,15.00,9.09,53.53,0.00,4
58.195,2.440,15.00,9.15,53.91,0.00,4
58.234,2.479,15.00,9.22,54.28,0.00,4
58.253,2.498,15.00,9.29,54.63,0.00,4
58.273,2.518,15.00,9.35,55.00,0.00,4
58.293,2.538,15.00,9.42,55.35,0.00,4
58.332,2.577,15.00,9.49,55.69,0.00,4
58.351,2.596,15.00,9.55,56.04,0.00,4
58.371,2.616,15.00,9.55,56.48,0.00,4
58.391,2.636,15.00,9.69,56.72,0.00,4
58.430,2.675,15.00,9.69,57.14,0.00,4
58.449,2.694,15.00,9.89,57.27,0.00,4
58.469,2.714,15.00,9.89,57.68,0.00,4
58.489,2.734,15.00,9.96,57.98,0.00,4
58.528,2.773,15.00,10.03,58.28,0.00,4
58.548,2.792,15.00,10.09,58.59,0.00,4
58.567,2.812,15.00,10.16,58.88,0.00,4
58.588,2.832,15.00,10.22,59.18,0.00,4
58.627,2.872,15.00,10.36,59.35,0.00,4
58.645,2.890,15.00,10.49,59.53,0.00,4
58.666,2.911,15.00,10.49,59.89,0.00,4
58.704,2.949,15.00,10.49,60.25,0.00,4
58.724,2.969,15.00,10.42,60.72,0.00,4
58.743,2.988,15.00,10.69,60.69,0.00,4
58.763,3.008,15.00,10.62,61.13,0.00,4
58.803,3.047,15.00,10.69,61.38,0.00,4
58.823,3.067,15.00,10.89,61.43,0.00,4
58.841,3.086,15.00,10.82,61.86,0.00,4
58.861,3.106,15.00,10.89,62.09,0.00,4
58.900,3.145,15.00,11.02,62.23,0.00,4
58.920,3.165,15.00,11.15,62.36,0.00,4
58.939,3.184,15.00,11.09,62.75,0.00,4
58.959,3.204,15.00,11.15,62.98,0.00,4
58.979,3.224,15.00,11.22,63.18,0.00,4
59.018,3.263,15.00,11.22,63.49,0.00,4
59.038,3.283,15.00,11.22,63.79,0.00,4
59.057,3.302,15.00,11.28,64.00,0.00,4
59.077,3.322,15.00,11.28,64.30,0.00,4
59.096,3.341,15.00,11.28,64.60,0.00,4
59.136,3.381,15.00,11.42,64.69,0.00,4
59.155,3.400,15.00,11.48,64.89,0.00,4
59.175,3.420,15.00,11.55,65.07,0.00,4
59.194,3.439,15.00,11.62,65.24,0.00,4
59.235,3.479,15.00,11.68,65.43,0.00,4
59.253,3.498,15.00,11.68,65.69,0.00,4
59.273,3.518,15.00,11.75,65.86,0.00,4
59.312,3.557,15.00,11.75,66.12,0.00,4
59.332,3.577,15.00,11.80,66.29,0.00,4
59.351,3.596,15.00,11.80,66.55,0.00,4
59.371,3.616,15.00,11.75,66.89,0.00,4
59.410,3.655,15.00,11.75,67.15,0.00,4
59.430,3.675,15.00,11.75,67.41,0.00,4
59.449,3.694,15.00,11.80,67.58,0.00,4
59.469,3.714,15.00,11.87,67.73,0.00,4
59.508,3.753,15.00,11.94,67.88,0.00,4
59.528,3.773,15.00,11.94,68.12,0.00,4
59.547,3.792,15.00,12.14,68.08,0.00,4
59.567,3.812,15.00,12.14,68.31,0.00,4
59.586,3.831,15.00,12.14,68.54,0.00,4
59.626,3.871,15.00,12.20,68.68,0.00,4
59.645,3.890,15.00,12.20,68.90,0.00,4
59.665,3.910,15.00,12.14,69.21,0.00,4
59.704,3.949,15.00,12.20,69.35,0.00,4
59.724,3.969,15.00,12.20,69.58,0.00,4
59.743,3.988,15.00,12.27,69.70,0.00,4
59.763,4.008,15.00,12.33,69.83,0.00,4
59.802,4.047,15.00,12.27,70.13,0.00,4
59.822,4.067,15.00,12.33,70.26,0.00,4
59.841,4.086,15.00,12.27,70.56,0.00,4
59.861,4.106,15.00,12.40,70.59,0.00,4
59.900,4.145,15.00,12.47,70.70,0.00,4
59.920,4.165,15.00,12.40,71.00,0.00,4
59.939,4.184,15.00,12.47,71.11,0.00,4
59.959,4.204,15.00,12.47,71.31,0.00,4
59.998,4.243,15.00,12.52,71.43,0.00,4
60.018,4.263,15.00,12.47,71.71,0.00,4
60.037,4.282,15.00,12.47,71.92,0.00,4
60.057,4.302,15.00,12.59,71.93,0.00,4
60.096,4.341,15.00,12.59,72.12,0.00,4
60.116,4.361,15.00,12.66,72.21,0.00,4
60.135,4.380,15.00,12.66,72.40,0.00,4
60.155,4.400,15.00,12.66,72.59,0.00,4
60.175,4.420,15.00,12.59,72.88,0.00,4
60.214,4.459,15.00,12.59,73.07,0.00,4
60.233,4.478,15.00,12.66,73.16,0.00,4
60.253,4.498,15.00,12.59,73.45,0.00,4
60.273,4.518,15.00,12.79,73.35,0.00,4
60.312,4.557,15.00,12.59,73.82,0.00,4
60.331,4.576,15.00,12.66,73.91,0.00,4
60.351,4.596,15.00,12.79,73.91,0.00,4
60.371,4.616,15.00,12.79,74.08,0.00,4
60.410,4.655,15.00,12.79,74.26,0.00,4
60.429,4.674,15.00,12.66,74.62,0.00,4
60.449,4.694,15.00,12.85,74.54,0.00,4
60.469,4.714,15.00,12.79,74.80,0.00,4
60.508,4.753,15.00,12.72,75.07,0.00,4
60.527,4.772,15.00,12.79,75.15,0.00,4
60.547,4.792,15.00,12.72,75.43,0.00,4
60.567,4.812,15.00,12.79,75.51,0.00,4
60.606,4.851,15.00,12.72,75.79,0.00,4
60.625,4.870,15.00,12.72,75.97,0.00,4
60.645,4.890,15.00,12.79,76.05,0.00,4
60.684,4.929,15.00,12.79,76.23,0.00,4
60.704,4.949,15.00,12.79,76.41,0.00,4
60.724,4.969,15.00,12.79,76.58,0.00,4
60.743,4.988,15.00,12.79,76.76,0.00,4
60.782,5.027,15.00,12.79,76.94,0.00,4
60.802,5.047,15.00,12.79,77.11,0.00,4
60.822,5.067,15.00,12.85,77.21,0.00,4
60.841,5.086,15.00,12.79,77.46,0.00,4
60.861,5.106,15.00,12.79,77.64,0.00,4
60.900,5.145,15.00,12.85,77.73,0.00,4
60.920,5.165,15.00,12.92,77.80,0.00,4
60.939,5.184,15.00,12.92,77.97,0.00,4
60.959,5.204,15.00,12.92,78.13,0.00,4
60.998,5.243,15.00,12.99,78.20,0.00,4
61.018,5.263,15.00,12.92,78.46,0.00,4
61.037,5.282,15.00,13.04,78.44,0.00,4
61.057,5.302,15.00,12.99,78.68,0.00,4
61.096,5.341,15.00,12.99,78.84,0.00,4
61.116,5.361,15.00,12.99,79.01,0.00,4
61.135,5.380,15.00,12.99,79.17,0.00,4
61.155,5.400,15.00,12.99,79.33,0.00,4
61.175,5.420,15.00,12.99,79.49,0.00,4
61.214,5.459,15.00,13.18,79.36,0.00,4
61.233,5.478,15.00,13.11,79.61,0.00,4
61.253,5.498,15.00,13.11,79.76,0.00,4
61.273,5.518,15.00,13.18,79.81,0.00,4
61.312,5.557,15.00,13.18,79.95,0.00,4
61.332,5.577,15.00,13.18,80.10,0.00,4
61.351,5.596,15.00,13.11,80.35,0.00,4
61.390,5.635,15.00,13.11,80.50,0.00,4
61.410,5.655,15.00,13.18,80.55,0.00,4
61.429,5.674,15.00,13.18,80.69,0.00,4
61.449,5.694,15.00,13.18,80.84,0.00,4
61.469,5.714,15.00,13.24,80.90,0.00,4
61.508,5.753,15.00,13.24,81.04,0.00,4
61.528,5.773,15.00,13.37,80.99,0.00,4
61.547,5.792,15.00,13.24,81.31,0.00,4
61.567,5.812,15.00,13.31,81.35,0.00,4
61.607,5.851,15.00,13.31,81.48,0.00,4
61.626,5.871,15.00,13.24,81.72,0.00,4
61.645,5.890,15.00,13.31,81.76,0.00,4
61.684,5.929,15.00,13.37,81.81,0.00,4
61.704,5.949,15.00,13.31,82.03,0.00,4
61.724,5.969,15.00,13.37,82.08,0.00,4
61.743,5.988,15.00,13.24,82.39,0.00,4
61.763,6.008,15.00,13.43,82.25,0.00,4
61.802,6.047,15.00,13.56,82.19,0.00,4
61.822,6.067,15.00,13.37,82.59,0.00,4
61.841,6.086,15.00,13.50,82.52,0.00,4
61.880,6.125,15.00,13.43,82.74,0.00,4
61.901,6.145,15.00,13.50,82.76,0.00,4
61.920,6.165,15.00,13.50,82.88,0.00,4
61.939,6.184,15.00,13.56,82.92,0.00,4
61.978,6.223,15.00,13.50,83.12,0.00,4
61.998,6.243,15.00,13.70,82.95,0.00,4
62.018,6.263,15.00,13.70,83.05,0.00,4
62.037,6.282,15.00,13.76,83.07,0.00,4
62.057,6.302,15.00,13.76,83.17,0.00,4
62.096,6.341,15.00,13.76,83.27,0.00,4
62.117,6.361,15.00,13.76,83.37,0.00,4
62.135,6.380,15.00,13.70,83.55,0.00,4
62.175,6.420,15.00,13.76,83.57,0.00,4
62.194,6.439,15.00,13.82,83.57,0.00,4
62.214,6.459,15.00,13.82,83.67,0.00,4
62.253,6.498,15.00,13.82,83.76,0.00,4
62.273,6.518,15.00,13.88,83.77,0.00,4
62.292,6.537,15.00,13.88,83.86,0.00,4
62.313,6.557,15.00,13.95,83.85,0.00,4
62.352,6.596,15.00,14.02,83.83,0.00,4
62.371,6.616,15.00,13.95,84.01,0.00,4
62.390,6.635,15.00,14.02,83.99,0.00,4
62.429,6.674,15.00,14.02,84.07,0.00,4
62.449,6.694,15.00,14.08,84.07,0.00,4
62.469,6.714,15.00,14.14,84.04,0.00,4
62.488,6.733,15.00,14.14,84.11,0.00,4
62.527,6.772,15.00,14.21,84.08,0.00,4
62.547,6.792,15.00,14.27,84.06,0.00,4
62.566,6.811,15.00,14.21,84.20,0.00,4
62.586,6.831,15.00,14.27,84.18,0.00,4
62.606,6.851,15.00,14.39,84.05,0.00,4
62.645,6.890,15.00,14.34,84.18,0.00,4
62.665,6.909,15.00,14.21,84.42,0.00,4
62.684,6.929,15.00,14.34,84.30,0.00,4
62.704,6.949,15.00,14.39,84.27,0.00,4
62.743,6.988,15.00,14.46,84.22,0.00,4
62.762,7.007,15.00,14.46,84.26,0.00,4
62.782,7.027,15.00,14.39,84.40,0.00,4
62.802,7.047,15.00,14.53,0.00,0.00,4
62.841,7.086,15.00,14.46,0.79,0.00,4
62.860,7.105,15.00,14.46,0.83,0.00,4
62.880,7.125,15.00,14.59,0.00,0.00,4
62.919,7.164,15.00,14.59,0.00,0.00,4
62.939,7.184,15.00,14.53,0.00,0.00,4
62.958,7.203,15.00,14.46,0.79,0.00,4
62.978,7.223,15.00,14.65,0.00,0.00,4
63.017,7.262,15.00,14.53,0.00,0.00,4
63.037,7.282,15.00,14.53,0.00,0.00,4
63.057,7.302,15.00,14.59,0.00,0.00,4
63.076,7.321,15.00,14.65,0.00,0.00,4
63.115,7.360,15.00,14.59,0.00,0.00,4
63.135,7.380,15.00,14.72,0.00,0.00,4
63.154,7.399,15.00,14.72,0.00,0.00,4
63.174,7.419,15.00,14.65,0.00,0.00,4
63.194,7.439,15.00,14.65,0.00,0.00,4
63.233,7.478,15.00,14.72,0.00,0.00,4
63.253,7.497,15.00,14.72,0.00,0.00,4
63.273,7.517,15.00,14.78,0.00,0.00,4
63.292,7.537,15.00,14.85,0.00,0.00,4
63.331,7.576,15.00,14.85,0.00,0.00,4
63.350,7.595,15.00,14.90,0.00,0.00,4
63.370,7.615,15.00,14.85,0.00,0.00,4
63.390,7.635,15.00,14.90,0.00,0.00,4
63.429,7.674,15.00,14.97,0.00,0.00,4
63.448,7.693,15.00,14.85,0.00,0.00,4
63.468,7.713,15.00,14.97,0.00,0.00,4
63.488,7.733,15.00,15.04,0.00,0.00,4
63.508,7.752,15.00,14.90,0.00,0.00,4
63.546,7.791,15.00,14.97,0.00,0.00,4
63.566,7.811,15.00,14.97,0.00,0.00,4
63.586,7.831,15.00,15.10,0.00,0.00,4
63.605,7.850,15.00,15.04,0.00,0.00,4
63.625,7.870,15.00,15.04,0.00,0.00,4
63.664,7.909,15.00,15.10,0.00,0.00,4
63.684,7.929,15.00,15.10,0.00,0.00,4
63.703,7.948,15.00,15.10,0.00,0.00,4
63.723,7.968,15.00,15.10,0.00,0.00,4
63.742,7.987,15.00,15.04,0.00,0.00,4
63.783,8.027,15.00,15.10,0.00,0.00,4
63.802,8.046,15.00,15.10,0.00,0.00,4
63.840,8.085,15.00,15.16,0.00,0.00,4
63.861,8.105,15.00,15.23,0.00,0.00,4
63.881,8.125,15.00,15.10,0.00,0.00,4
63.899,8.144,15.00,15.10,0.00,0.00,4
63.938,8.183,15.00,15.16,0.00,0.00,4
63.958,8.203,15.00,15.16,0.00,0.00,4
63.978,8.223,15.00,15.16,0.00,0.00,4
64.017,8.262,15.00,15.23,0.00,0.00,4
64.036,8.281,15.00,15.10,0.00,0.00,4
64.056,8.301,15.00,15.10,0.00,0.00,4
64.076,8.321,15.00,15.16,0.00,0.00,4
64.116,8.360,15.00,15.04,0.00,0.00,4
64.134,8.379,15.00,15.10,0.00,0.00,4
64.154,8.399,15.00,15.16,0.00,0.00,4
64.193,8.438,15.00,15.16,0.00,0.00,4
64.213,8.458,15.00,15.04,0.00,0.00,4
64.232,8.477,15.00,15.04,0.00,0.00,4
64.253,8.497,15.00,15.16,0.00,0.00,4
64.272,8.517,15.00,15.10,0.00,0.00,4
64.311,8.556,15.00,14.97,0.00,0.00,4
64.330,8.575,15.00,15.04,0.00,0.00,4
64.350,8.595,15.00,15.10,0.00,0.00,4
64.370,8.615,15.00,15.16,0.00,0.00,4
64.409,8.654,15.00,15.10,0.00,0.00,4
64.428,8.673,15.00,15.04,0.00,0.00,4
64.448,8.693,15.00,15.10,0.00,0.00,4
64.468,8.713,15.00,15.10,0.00,0.00,4
64.507,8.752,15.00,15.04,0.00,0.00,4
64.526,8.771,15.00,15.04,0.00,0.00,4
64.546,8.791,15.00,15.10,0.00,0.00,4
64.585,8.830,15.00,15.04,0.00,0.00,4
64.605,8.850,15.00,15.04,0.00,0.00,4
64.624,8.869,15.00,15.04,0.00,0.00,4
64.644,8.889,15.00,14.97,0.00,0.00,4
64.683,8.928,15.00,14.97,0.00,0.00,4
64.703,8.948,15.00,14.97,0.00,0.00,4
64.722,8.967,15.00,15.04,0.00,0.00,4
64.742,8.987,15.00,14.97,0.00,0.00,4
64.782,9.026,15.00,14.97,0.00,0.00,4
64.801,9.046,15.00,15.04,0.00,0.00,4
64.820,9.065,15.00,14.97,0.00,0.00,4
64.860,9.105,15.00,14.90,0.00,0.00,4
64.879,9.124,15.00,14.97,0.00,0.00,4
64.899,9.144,15.00,14.97,0.00,0.00,4
64.938,9.183,15.00,14.97,0.00,0.00,4
64.957,9.202,15.00,14.90,0.00,0.00,4
64.977,9.222,15.00,14.97,0.00,0.00,4
64.997,9.242,15.00,14.97,0.00,0.00,4
65.036,9.281,15.00,14.90,0.00,0.00,4
65.055,9.300,15.00,14.85,0.00,0.00,4
65.075,9.320,15.00,14.85,0.00,0.00,4
65.095,9.340,15.00,14.85,0.00,0.00,4
65.134,9.379,15.00,14.90,0.00,0.00,4
65.153,9.398,15.00,14.90,0.00,0.00,4
65.173,9.418,15.00,14.90,0.00,0.00,4
65.193,9.438,15.00,14.90,0.00,0.00,4
65.212,9.457,15.00,14.85,0.00,0.00,4
65.251,9.496,15.00,14.85,0.00,0.00,4
65.272,9.516,15.00,14.90,0.00,0.00,4
65.291,9.536,15.00,14.85,0.00,0.00,4
65.310,9.555,15.00,14.85,0.00,0.00,4
65.349,9.594,15.00,14.85,0.00,0.00,4
65.369,9.614,15.00,14.90,0.00,0.00,4
65.389,9.634,15.00,14.85,0.00,0.00,4
65.408,9.653,15.00,14.85,0.00,0.00,4
65.447,9.692,15.00,14.85,0.00,0.00,4
65.467,9.712,15.00,14.85,0.00,0.00,4
65.487,9.732,15.00,14.85,0.00,0.00,4
65.506,9.751,15.00,14.85,0.00,0.00,4
65.545,9.790,15.00,14.85,0.00,0.00,4
65.565,9.810,15.00,14.85,0.00,0.00,4
65.585,9.829,15.00,14.78,0.00,0.00,4
65.604,9.849,15.00,14.85,0.00,0.00,4
65.624,9.869,15.00,14.85,0.00,0.00,4
65.663,9.908,15.00,14.78,0.00,0.00,4
65.682,9.927,15.00,14.85,0.00,0.00,4
65.702,9.947,15.00,14.78,0.00,0.00,4
65.722,9.967,15.00,14.85,0.00,0.00,4
65.761,10.006,15.00,14.78,0.00,0.00,4
89.691,0.019,30.00,14.78,22.40,0.00,5
89.711,0.039,30.00,14.72,23.70,0.00,5
89.731,0.059,30.00,14.78,24.84,0.00,5
89.770,0.098,30.00,14.78,26.05,0.00,5
89.790,0.118,30.00,14.72,27.35,0.00,5
89.809,0.137,30.00,14.78,28.49,0.00,5
89.829,0.157,30.00,14.78,29.71,0.00,5
89.868,0.196,30.00,14.72,31.01,0.00,5
89.888,0.216,30.00,14.72,32.23,0.00,5
89.907,0.235,30.00,14.78,33.37,0.00,5
89.927,0.255,30.00,14.78,34.58,0.00,5
89.966,0.294,30.00,14.72,35.88,0.00,5
89.986,0.314,30.00,14.72,37.11,0.00,5
90.005,0.333,30.00,14.78,38.24,0.00,5
90.025,0.353,30.00,14.78,39.46,0.00,5
90.045,0.373,30.00,13.95,41.90,0.00,5
90.085,0.413,30.00,14.02,43.08,0.00,5
90.103,0.431,30.00,13.95,44.46,0.00,5
90.123,0.451,30.00,14.08,45.56,0.00,5
90.163,0.491,30.00,14.08,46.83,0.00,5
90.182,0.510,30.00,14.08,48.10,0.00,5
90.202,0.530,30.00,14.14,49.28,0.00,5
90.222,0.550,30.00,14.14,50.54,0.00,5
90.261,0.589,30.00,14.21,51.71,0.00,5
90.280,0.608,30.00,14.34,52.79,0.00,5
90.301,0.629,30.00,14.27,54.14,0.00,5
90.339,0.667,30.00,14.34,55.30,0.00,5
90.358,0.686,30.00,14.39,56.47,0.00,5
90.378,0.706,30.00,14.39,57.71,0.00,5
90.398,0.726,30.00,14.34,59.04,0.00,5
90.417,0.745,30.00,14.53,60.01,0.00,5
90.457,0.785,30.00,14.53,61.25,0.00,5
90.477,0.805,30.00,14.53,62.48,0.00,5
90.497,0.825,30.00,14.65,63.54,0.00,5
90.535,0.863,30.00,14.85,64.48,0.00,5
90.555,0.884,30.00,14.90,65.61,0.00,5
90.574,0.902,30.00,14.90,66.82,0.00,5
90.594,0.922,30.00,14.90,68.02,0.00,5
90.633,0.961,30.00,15.04,69.03,0.00,5
90.653,0.981,30.00,15.16,70.04,0.00,5
90.673,1.001,30.00,15.16,71.23,0.00,5
90.692,1.020,30.00,15.16,72.41,0.00,5
90.731,1.059,30.00,15.41,73.24,0.00,5
90.751,1.079,30.00,15.48,74.30,0.00,5
90.771,1.100,30.00,15.48,75.46,0.00,5
90.790,1.118,30.00,15.60,76.44,0.00,5
90.830,1.159,30.00,15.60,77.59,0.00,5
90.849,1.177,30.00,15.74,78.55,0.00,5
90.888,1.216,30.00,15.67,79.78,0.00,5
90.908,1.236,30.00,15.79,80.75,0.00,5
90.928,1.256,30.00,15.98,81.60,0.00,5
90.947,1.275,30.00,16.05,82.63,0.00,5
90.967,1.295,30.00,16.05,83.74,0.00,5
91.006,1.334,30.00,16.11,84.77,0.00,5
91.026,1.354,30.00,16.24,85.69,0.00,5
91.045,1.373,30.00,16.30,86.70,0.00,5
91.065,1.393,30.00,16.42,87.62,0.00,5
91.104,1.433,30.00,16.49,88.61,0.00,5
91.125,1.453,30.00,16.55,89.59,0.00,5
91.143,1.471,30.00,16.67,90.48,0.00,5
91.184,1.512,30.00,16.74,91.45,0.00,5
91.203,1.531,30.00,16.86,92.33,0.00,5
91.242,1.570,30.00,16.80,93.48,0.00,5
91.262,1.590,30.00,16.99,94.26,0.00,5
91.281,1.609,30.00,17.05,95.20,0.00,5
91.320,1.648,30.00,17.11,96.15,0.00,5
91.340,1.668,30.00,17.17,97.09,0.00,5
91.359,1.687,30.00,17.29,97.93,0.00,5
91.379,1.707,30.00,17.42,98.77,0.00,5
91.419,1.747,30.00,17.42,99.78,0.00,5
91.438,1.766,30.00,17.48,100.00,0.00,5
91.458,1.786,30.00,17.55,100.00,0.00,5
91.496,1.824,30.00,17.60,100.00,0.00,5
91.516,1.844,30.00,17.67,100.00,0.00,5
91.536,1.864,30.00,17.74,100.00,0.00,5
91.555,1.883,30.00,17.91,100.00,0.00,5
91.575,1.904,30.00,17.86,100.00,0.00,5
91.614,1.942,30.00,17.86,100.00,0.00,5
91.634,1.962,30.00,18.04,100.00,0.00,5
91.653,1.981,30.00,18.04,100.00,0.00,5
91.674,2.002,30.00,18.04,100.00,0.00,5
91.693,2.021,30.00,18.16,100.00,0.00,5
91.732,2.060,30.00,18.10,100.00,0.00,5
91.751,2.079,30.00,18.16,100.00,0.00,5
91.771,2.099,30.00,18.35,100.00,0.00,5
91.811,2.139,30.00,18.35,100.00,0.00,5
91.830,2.158,30.00,18.35,100.00,0.00,5
91.850,2.178,30.00,18.47,100.00,0.00,5
91.889,2.217,30.00,18.53,100.00,0.00,5
91.908,2.236,30.00,18.59,100.00,0.00,5
91.928,2.256,30.00,18.53,100.00,0.00,5
91.948,2.276,30.00,18.77,100.00,0.00,5
91.988,2.316,30.00,18.72,100.00,0.00,5
92.006,2.334,30.00,18.72,100.00,0.00,5
92.026,2.354,30.00,18.89,100.00,0.00,5
92.065,2.393,30.00,19.02,100.00,0.00,5
92.085,2.413,30.00,18.89,100.00,0.00,5
92.105,2.433,30.00,19.02,100.00,0.00,5
92.124,2.452,30.00,18.84,100.00,0.00,5
92.144,2.472,30.00,19.21,100.00,0.00,5
92.183,2.511,30.00,19.21,100.00,0.00,5
92.202,2.530,30.00,19.08,100.00,0.00,5
92.222,2.551,30.00,19.14,100.00,0.00,5
92.242,2.570,30.00,19.21,100.00,0.00,5
92.282,2.610,30.00,19.26,100.00,0.00,5
92.302,2.630,30.00,19.38,100.00,0.00,5
92.340,2.668,30.00,19.51,100.00,0.00,5
92.359,2.687,30.00,19.38,100.00,0.00,5
92.380,2.708,30.00,19.38,100.00,0.00,5
92.418,2.746,30.00,19.44,100.00,0.00,5
92.438,2.766,30.00,19.56,100.00,0.00,5
92.457,2.785,30.00,19.51,100.00,0.00,5
92.477,2.805,30.00,19.69,100.00,0.00,5
92.497,2.825,30.00,19.63,100.00,0.00,5
92.536,2.864,30.00,19.81,100.00,0.00,5
92.555,2.883,30.00,19.69,100.00,0.00,5
92.575,2.903,30.00,19.69,100.00,0.00,5
92.595,2.923,30.00,19.69,100.00,0.00,5
92.634,2.962,30.00,19.75,100.00,0.00,5
92.654,2.982,30.00,19.75,100.00,0.00,5
92.673,3.001,30.00,19.69,100.00,0.00,5
92.713,3.041,30.00,19.75,100.00,0.00,5
92.732,3.060,30.00,19.93,100.00,0.00,5
92.752,3.080,30.00,19.86,100.00,0.00,5
92.791,3.119,30.00,19.86,100.00,0.00,5
92.810,3.139,30.00,19.99,100.00,0.00,5
92.831,3.159,30.00,19.93,100.00,0.00,5
92.850,3.178,30.00,19.99,100.00,0.00,5
92.889,3.217,30.00,20.05,100.00,0.00,5
92.909,3.237,30.00,20.05,100.00,0.00,5
92.928,3.256,30.00,20.05,100.00,0.00,5
92.948,3.276,30.00,20.11,100.00,0.00,5
92.988,3.316,30.00,20.17,100.00,0.00,5
93.007,3.335,30.00,20.11,100.00,0.00,5
93.046,3.374,30.00,20.11,100.00,0.00,5
93.066,3.394,30.00,20.17,100.00,0.00,5
93.085,3.414,30.00,20.23,100.00,0.00,5
93.105,3.433,30.00,20.23,100.00,0.00,5
93.144,3.472,30.00,20.11,100.00,0.00,5
93.164,3.492,30.00,20.29,100.00,0.00,5
93.183,3.511,30.00,20.17,100.00,0.00,5
93.203,3.531,30.00,20.29,100.00,0.00,5
93.242,3.570,30.00,20.41,100.00,0.00,5
93.262,3.590,30.00,20.41,100.00,0.00,5
93.281,3.610,30.00,20.53,100.00,0.00,5
93.301,3.630,30.00,20.47,100.00,0.00,5
93.340,3.669,30.00,20.47,100.00,0.00,5
93.360,3.688,30.00,20.53,100.00,0.00,5
93.379,3.707,30.00,20.47,100.00,0.00,5
93.399,3.728,30.00,20.65,100.00,0.00,5
93.439,3.767,30.00,20.65,100.00,0.00,5
93.458,3.786,30.00,20.65,100.00,0.00,5
93.477,3.805,30.00,20.71,100.00,0.00,5
93.497,3.825,30.00,20.82,100.00,0.00,5
93.536,3.864,30.00,20.71,100.00,0.00,5
93.556,3.884,30.00,20.71,100.00,0.00,5
93.576,3.904,30.00,20.77,100.00,0.00,5
93.595,3.923,30.00,20.82,100.00,0.00,5
93.615,3.943,30.00,20.89,100.00,0.00,5
93.654,3.982,30.00,20.71,100.00,0.00,5
93.674,4.002,30.00,20.77,100.00,0.00,5
93.693,4.021,30.00,20.82,100.00,0.00,5
93.713,4.041,30.00,21.00,100.00,0.00,5
93.752,4.080,30.00,21.13,100.00,0.00,5
93.772,4.100,30.00,21.00,100.00,0.00,5
93.791,4.119,30.00,20.89,100.00,0.00,5
93.812,4.140,30.00,20.95,100.00,0.00,5
93.850,4.178,30.00,21.00,100.00,0.00,5
93.871,4.199,30.00,21.00,100.00,0.00,5
93.889,4.217,30.00,21.00,100.00,0.00,5
93.929,4.257,30.00,21.07,100.00,0.00,5
93.948,4.276,30.00,21.07,100.00,0.00,5
93.968,4.296,30.00,21.07,100.00,0.00,5
93.987,4.315,30.00,21.07,100.00,0.00,5
94.028,4.356,30.00,21.13,100.00,0.00,5
94.066,4.394,30.00,21.18,100.00,0.00,5
94.085,4.413,30.00,21.13,100.00,0.00,5
94.105,4.433,30.00,21.25,100.00,0.00,5
94.125,4.453,30.00,21.13,100.00,0.00,5
94.164,4.492,30.00,21.18,100.00,0.00,5
94.183,4.511,30.00,21.30,100.00,0.00,5
94.203,4.531,30.00,21.18,100.00,0.00,5
94.224,4.552,30.00,21.18,100.00,0.00,5
94.262,4.590,30.00,21.25,100.00,0.00,5
94.282,4.610,30.00,21.25,100.00,0.00,5
94.301,4.630,30.00,21.25,100.00,0.00,5
94.341,4.669,30.00,21.30,100.00,0.00,5
94.360,4.688,30.00,21.30,100.00,0.00,5
94.380,4.708,30.00,21.30,100.00,0.00,5
94.400,4.728,30.00,21.36,100.00,0.00,5
94.438,4.766,30.00,21.36,100.00,0.00,5
94.458,4.786,30.00,21.36,100.00,0.00,5
94.478,4.807,30.00,21.48,100.00,0.00,5
94.517,4.845,30.00,21.30,100.00,0.00,5
94.538,4.866,30.00,21.48,100.00,0.00,5
94.556,4.884,30.00,21.61,100.00,0.00,5
94.595,4.924,30.00,21.48,100.00,0.00,5
94.615,4.944,30.00,21.48,100.00,0.00,5
94.635,4.963,30.00,21.36,100.00,0.00,5
94.655,4.983,30.00,21.72,100.00,0.00,5
