time,voltage_out1,voltage_out2,speed_kph
352.619,1.5,0.75,52.929873580000006
352.646,1.5,0.75,52.86899364
352.668,1.5,0.75,52.929873580000006
352.704,1.5,0.75,52.96301554
352.746,1.5,0.75,52.996111420000005
352.781,1.5,0.75,52.996111420000005
352.824,1.5,0.75,52.96301554
352.859,1.5,0.75,52.996111420000005
352.885,1.5,0.75,52.96301554
352.924,1.5,0.75,53.056667520000005
352.964,1.5,0.75,52.86899364
352.999,1.5,0.75,52.996111420000005
353.053,1.5,0.75,53.023656120000005
353.092,1.5,0.75,52.996111420000005
353.169,1.5,0.75,52.96301554
353.23,1.5,0.75,53.056667520000005
353.265,1.5,0.75,53.08414182
353.291,1.5,0.75,53.08414182
353.328,1.5,0.75,53.14994958000001
353.368,1.5,0.75,53.023656120000005
353.41,1.5,0.75,53.08414182
353.448,1.5,0.75,53.056667520000005
353.504,1.5,0.75,53.08414182
353.54,1.5,0.75,53.056667520000005
353.576,1.5,0.75,53.08414182
353.6,1.5,0.75,53.14994958000001
353.636,1.5,0.75,53.14994958000001
353.671,1.5,0.75,53.11706874000001
353.705,1.5,0.75,53.11706874000001
353.754,1.5,0.75,53.11706874000001
353.791,1.5,0.75,53.11706874000001
353.821,1.5,0.75,53.08414182
353.866,1.5,0.75,53.11706874000001
353.908,1.5,0.75,53.11706874000001
353.943,1.5,0.75,53.08414182
353.987,1.5,0.75,53.17731508000001
354.012,1.5,0.75,53.17731508000001
354.049,1.5,0.75,53.210111440000006
354.076,1.5,0.75,53.17731508000001
354.113,1.5,0.75,53.14994958000001
354.154,1.5,0.75,53.210111440000006
354.194,1.5,0.75,53.14994958000001
354.234,1.5,0.75,53.14994958000001
354.273,1.5,0.75,53.14994958000001
354.297,1.5,0.75,53.14994958000001
354.335,1.5,0.75,53.210111440000006
354.371,1.5,0.75,53.17731508000001
354.418,1.5,0.75,53.17731508000001
354.455,1.5,0.75,53.17731508000001
354.495,1.5,0.75,53.210111440000006
354.533,1.5,0.75,53.17731508000001
354.571,1.5,0.75,53.14994958000001
354.612,1.5,0.75,53.14994958000001
354.649,1.5,0.75,53.14994958000001
354.688,1.5,0.75,53.24286172000001
354.711,1.5,0.75,53.24286172000001
354.747,1.5,0.75,53.30278422000001
354.794,1.5,0.75,53.27011842
354.833,1.5,0.75,53.30278422000001
354.873,1.5,0.75,53.32997052
354.897,1.5,0.75,53.27011842
354.937,1.5,0.75,53.30278422000001
354.978,1.5,0.75,53.24286172000001
355.019,1.5,0.75,53.30278422000001
355.062,1.5,0.75,53.27011842
355.102,1.5,0.75,53.30278422000001
355.14,1.5,0.75,53.30278422000001
355.178,1.5,0.75,53.30278422000001
355.221,1.5,0.75,53.30278422000001
355.244,1.5,0.75,53.36255184000001
355.28,1.5,0.75,53.30278422000001
355.328,1.5,0.75,53.30278422000001
355.366,1.5,0.75,53.32997052
355.404,1.5,0.75,53.32997052
355.442,1.5,0.75,53.30278422000001
355.464,1.5,0.75,53.30278422000001
355.501,1.5,0.75,53.30278422000001
355.525,1.5,0.75,53.36255184000001
355.561,1.5,0.75,53.32997052
355.598,1.5,0.75,53.36255184000001
355.638,1.5,0.75,53.39508708
355.676,1.5,0.75,53.36255184000001
355.718,1.5,0.75,53.39508708
355.759,1.5,0.75,53.39508708
355.799,1.5,0.75,53.36255184000001
355.84,1.5,0.75,53.36255184000001
355.884,1.5,0.75,53.48702002
355.924,1.5,0.75,53.39508708
356.01,1.5,0.75,53.39508708
356.05,1.5,0.75,53.45461534
356.088,1.5,0.75,53.54630892
356.15,1.5,0.75,53.48702002
356.188,1.5,0.75,53.42216458000001
356.228,1.5,0.75,53.42216458000001
356.268,1.5,0.75,53.45461534
356.311,1.5,0.75,53.45461534
356.347,1.5,0.75,53.45461534
356.387,1.5,0.75,53.54630892
356.427,1.5,0.75,53.51398872
356.468,1.5,0.75,53.54630892
356.506,1.5,0.75,53.48702002
356.564,1.5,0.75,53.48702002
356.599,1.5,0.75,53.48702002
356.623,1.5,0.75,53.51398872
356.663,1.5,0.75,53.48702002
356.7,1.5,0.75,53.45461534
356.737,1.5,0.75,53.45461534
356.784,1.5,0.75,53.54630892
356.825,1.5,0.75,53.51398872
356.882,1.5,0.75,53.57320722
356.946,1.5,0.75,53.60544294
356.983,1.5,0.75,53.51398872
357.024,1.5,0.75,53.57320722
357.062,1.5,0.75,53.45461534
357.099,1.5,0.75,53.48702002
357.147,1.5,0.75,53.51398872
357.185,1.5,0.75,53.54630892
357.23,1.5,0.75,53.54630892
357.272,1.5,0.75,53.63763258
357.313,1.5,0.75,53.63763258
357.354,1.5,0.75,53.54630892
357.396,1.5,0.75,53.60544294
