Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
181.209,181.205,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.229,181.225,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.249,181.245,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.272,181.267,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.290,181.286,10.00,0.00,0.00,100.00,18.45,0.00,0.00,1
181.309,181.305,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.330,181.326,10.00,0.00,0.00,100.00,18.45,0.00,0.00,1
181.349,181.345,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.369,181.365,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.389,181.385,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.410,181.406,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.429,181.425,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.449,181.445,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.469,181.465,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.489,181.485,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.509,181.505,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.529,181.525,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.549,181.545,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.569,181.565,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.589,181.585,10.00,0.00,0.00,100.00,18.45,0.00,0.00,1
181.609,181.605,10.00,0.00,0.00,100.00,18.45,0.00,0.00,1
181.629,181.625,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.649,181.645,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.669,181.665,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.689,181.685,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.709,181.705,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.729,181.725,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.750,181.746,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.769,181.765,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.789,181.785,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.809,181.805,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.829,181.825,10.00,0.00,0.00,100.00,18.45,0.00,0.00,1
181.849,181.845,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.869,181.865,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.889,181.885,10.00,0.00,0.00,0.00,18.45,0.00,0.00,1
181.909,181.905,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.929,181.925,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.949,181.945,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
181.969,181.965,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
181.989,181.985,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
182.009,182.005,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
182.029,182.025,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
182.049,182.045,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
182.069,182.065,10.00,0.00,100.00,100.00,18.45,0.00,0.00,1
182.089,182.085,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
182.109,182.105,10.00,0.00,100.00,0.00,18.45,0.00,0.00,1
182.130,182.126,10.00,0.00,100.00,100.00,19.41,0.00,0.00,1
182.149,182.145,10.00,0.00,100.00,0.00,19.41,0.00,0.00,1
182.169,182.165,10.00,0.00,100.00,0.00,19.41,0.00,0.00,1
182.189,182.185,10.00,0.00,100.00,100.00,19.41,0.00,0.00,1
182.209,182.205,10.00,0.00,100.00,100.00,19.41,0.00,0.00,1
182.229,182.225,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.251,182.247,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.269,182.265,10.00,0.00,100.00,0.00,19.81,0.00,0.00,1
182.289,182.285,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.309,182.305,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.329,182.325,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.349,182.345,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.369,182.365,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.389,182.385,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.409,182.405,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.429,182.425,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.449,182.445,10.00,0.00,100.00,0.00,19.81,0.00,0.00,1
182.469,182.465,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.489,182.485,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.509,182.505,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.529,182.525,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.549,182.545,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.569,182.565,10.00,0.00,0.00,100.00,19.81,0.00,0.00,1
182.589,182.585,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.609,182.605,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.629,182.625,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.649,182.645,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.669,182.665,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.689,182.685,10.00,0.00,100.00,100.00,19.81,0.00,0.00,1
182.709,182.705,10.00,0.00,100.00,100.00,19.39,0.00,0.00,1
182.730,182.726,10.00,0.00,100.00,100.00,19.39,0.00,0.00,1
182.749,182.745,10.00,0.00,100.00,100.00,19.39,0.00,0.00,1
182.769,182.765,10.00,0.00,0.00,100.00,19.39,0.00,0.00,1
182.789,182.785,10.00,0.00,100.00,0.00,19.39,0.00,0.00,1
182.811,182.807,10.00,0.00,100.00,100.00,19.39,0.00,0.00,1
182.829,182.825,10.00,0.00,100.00,100.00,19.72,0.00,0.00,1
182.851,182.847,10.00,0.00,100.00,0.00,19.72,0.00,0.00,1
182.869,182.865,10.00,0.00,100.00,0.00,19.72,0.00,0.00,1
182.889,182.885,10.00,0.00,100.00,0.00,19.72,0.00,0.00,1
182.909,182.905,10.00,0.00,0.00,0.00,19.72,0.00,0.00,1
182.929,182.925,10.00,0.00,0.00,100.00,19.72,0.00,0.00,1
182.949,182.945,10.00,0.00,0.00,100.00,19.75,0.00,0.00,1
182.970,182.966,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
182.989,182.985,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.009,183.005,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.029,183.025,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.049,183.045,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.069,183.065,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.089,183.085,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.109,183.105,10.00,0.00,0.00,100.00,19.75,0.00,0.00,1
183.129,183.125,10.00,0.00,0.00,0.00,19.75,0.00,0.00,1
183.149,183.145,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.169,183.165,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.189,183.185,10.00,0.00,0.00,100.00,19.75,0.00,0.00,1
183.209,183.205,10.00,0.00,100.00,0.00,19.75,0.00,0.00,1
183.229,183.225,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.249,183.245,10.00,0.00,0.00,0.00,19.75,0.00,0.00,1
183.269,183.265,10.00,0.00,0.00,100.00,19.75,0.00,0.00,1
183.289,183.285,10.00,0.00,0.00,100.00,19.75,0.00,0.00,1
183.309,183.305,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.329,183.325,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.349,183.345,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.369,183.365,10.00,0.00,100.00,0.00,19.75,0.00,0.00,1
183.389,183.385,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.409,183.405,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.429,183.425,10.00,0.00,100.00,100.00,19.75,0.00,0.00,1
183.449,183.445,10.00,0.00,100.00,0.00,19.75,0.00,0.00,1
183.469,183.465,10.00,0.00,0.00,0.00,19.75,0.00,0.00,1
183.489,183.485,10.00,1.31,100.00,100.00,19.75,0.00,0.00,1
183.509,183.505,10.00,1.45,100.00,0.00,19.75,0.00,0.00,1
183.529,183.525,10.00,1.59,100.00,0.00,19.75,0.00,0.00,1
183.549,183.545,10.00,1.80,100.00,100.00,19.75,0.00,0.00,1
183.569,183.565,10.00,1.88,100.00,100.00,19.75,0.00,0.00,1
183.589,183.585,10.00,1.94,100.00,100.00,19.75,0.00,0.00,1
183.609,183.605,10.00,1.94,100.00,100.00,19.75,0.00,0.00,1
183.629,183.625,10.00,2.02,100.00,100.00,19.75,0.00,0.00,1
183.649,183.645,10.00,2.10,100.00,100.00,19.75,0.00,0.00,1
183.669,183.665,10.00,2.24,100.00,0.00,19.75,0.00,0.00,1
183.689,183.685,10.00,2.37,100.00,0.00,19.75,0.00,0.00,1
183.709,183.705,10.00,2.37,100.00,100.00,19.75,0.00,0.00,1
183.729,183.725,10.00,2.45,100.00,100.00,19.75,0.00,0.00,1
183.749,183.745,10.00,2.51,0.00,100.00,19.75,0.00,0.00,1
183.769,183.765,10.00,2.59,100.00,100.00,19.75,0.00,0.00,1
183.789,183.785,10.00,2.66,100.00,100.00,19.75,0.00,0.00,1
183.809,183.805,10.00,2.73,0.00,0.00,19.75,0.00,0.00,1
183.829,183.825,10.00,2.73,100.00,0.00,19.75,0.00,0.00,1
183.849,183.845,10.00,2.80,100.00,0.00,19.75,0.00,0.00,1
183.869,183.865,10.00,2.88,0.00,0.00,19.75,0.00,0.00,1
183.890,183.886,10.00,2.94,0.00,0.00,19.75,0.00,0.00,1
183.909,183.905,10.00,2.94,0.00,0.00,19.75,0.00,0.00,1
183.929,183.925,10.00,3.02,100.00,100.00,19.75,0.00,0.00,1
183.949,183.945,10.00,3.08,100.00,0.00,19.75,0.00,0.00,1
183.969,183.965,10.00,3.16,100.00,100.00,19.75,0.00,0.00,1
183.992,183.988,10.00,3.23,100.00,100.00,19.75,0.00,0.00,1
184.010,184.006,10.00,3.29,100.00,0.00,19.75,0.00,0.00,1
184.029,184.025,10.00,3.29,0.00,0.00,19.75,0.00,0.00,1
184.049,184.045,10.00,3.37,100.00,100.00,19.75,0.00,0.00,1
184.069,184.065,10.00,3.37,100.00,100.00,19.75,0.00,0.00,1
184.089,184.085,10.00,3.44,0.00,0.00,19.75,0.00,0.00,1
184.109,184.105,10.00,3.44,0.00,0.00,19.75,0.00,0.00,1
184.129,184.125,10.00,3.51,0.00,0.00,19.75,0.00,0.00,1
184.149,184.145,10.00,3.51,100.00,0.00,19.75,0.00,0.00,1
184.169,184.165,10.00,3.51,100.00,100.00,19.75,0.00,0.00,1
184.189,184.185,10.00,3.58,100.00,0.00,19.75,0.00,0.00,1
184.209,184.205,10.00,3.72,100.00,100.00,19.75,0.00,0.00,1
184.229,184.225,10.00,3.80,100.00,100.00,19.75,0.00,0.00,1
184.249,184.245,10.00,3.80,100.00,0.00,19.75,0.00,0.00,1
184.269,184.265,10.00,3.86,0.00,100.00,19.75,0.00,0.00,1
184.289,184.285,10.00,3.93,0.00,100.00,19.75,0.00,0.00,1
184.309,184.305,10.00,3.93,100.00,100.00,19.75,0.00,0.00,1
184.329,184.325,10.00,4.01,100.00,0.00,19.75,0.00,0.00,1
184.349,184.345,10.00,4.01,0.00,100.00,19.75,0.00,0.00,1
184.369,184.365,10.00,4.14,0.00,100.00,12.58,0.00,0.00,1
184.391,184.387,10.00,4.14,0.00,100.00,12.58,0.00,0.00,1
184.410,184.406,10.00,4.21,0.00,100.00,12.58,0.00,0.00,1
184.429,184.425,10.00,4.28,0.00,100.00,12.58,0.00,0.00,1
184.449,184.445,10.00,4.36,100.00,100.00,12.58,0.00,0.00,1
184.469,184.465,10.00,4.36,100.00,100.00,12.58,0.00,0.00,1
184.490,184.486,10.00,4.36,100.00,100.00,12.66,0.00,0.00,1
184.511,184.507,10.00,4.42,100.00,100.00,12.66,0.00,0.00,1
184.530,184.526,10.00,4.49,100.00,100.00,12.66,0.00,0.00,1
184.549,184.545,10.00,4.49,100.00,100.00,12.66,0.00,0.00,1
184.569,184.565,10.00,4.57,0.00,100.00,12.66,0.00,0.00,1
184.589,184.585,10.00,4.63,0.00,0.00,12.66,0.00,0.00,1
184.609,184.605,10.00,4.70,100.00,100.00,12.66,0.00,0.00,1
184.629,184.625,10.00,4.77,100.00,100.00,13.26,0.00,0.00,1
184.650,184.646,10.00,4.77,0.00,100.00,13.26,0.00,0.00,1
184.669,184.665,10.00,4.84,100.00,0.00,13.26,0.00,0.00,1
184.689,184.685,10.00,4.92,100.00,0.00,13.26,0.00,0.00,1
184.709,184.705,10.00,4.92,0.00,0.00,13.26,0.00,0.00,1
184.729,184.725,10.00,4.98,0.00,100.00,13.26,0.00,0.00,1
184.749,184.745,10.00,5.05,0.00,100.00,13.85,0.00,0.00,1
184.771,184.767,10.00,5.13,100.00,100.00,13.85,0.00,0.00,1
184.789,184.785,10.00,5.13,100.00,100.00,13.85,0.00,0.00,1
184.809,184.805,10.00,5.19,100.00,100.00,13.85,0.00,0.00,1
184.829,184.825,10.00,5.19,100.00,0.00,13.85,0.00,0.00,1
184.850,184.846,10.00,5.26,100.00,100.00,13.84,0.00,0.00,1
184.871,184.867,10.00,5.26,0.00,100.00,13.84,0.00,0.00,1
184.889,184.885,10.00,5.32,100.00,100.00,13.84,0.00,0.00,1
184.909,184.905,10.00,5.32,0.00,100.00,13.84,0.00,0.00,1
184.929,184.925,10.00,5.47,0.00,0.00,13.84,0.00,0.00,1
184.949,184.945,10.00,5.47,100.00,100.00,13.84,0.00,0.00,1
184.969,184.965,10.00,5.47,0.00,100.00,14.02,0.00,0.00,1
184.991,184.987,10.00,5.61,100.00,0.00,14.02,0.00,0.00,1
185.010,185.006,10.00,5.61,100.00,100.00,14.02,0.00,0.00,1
185.029,185.025,10.00,5.68,100.00,100.00,14.02,0.00,0.00,1
185.049,185.045,10.00,5.74,100.00,100.00,14.02,0.00,0.00,1
185.072,185.068,10.00,5.74,0.00,100.00,14.02,0.00,0.00,1
185.091,185.087,10.00,5.74,100.00,100.00,15.05,0.00,0.00,1
185.111,185.107,10.00,5.82,100.00,100.00,15.05,0.00,0.00,1
185.129,185.125,10.00,5.88,100.00,0.00,15.05,0.00,0.00,1
185.149,185.145,10.00,5.88,100.00,100.00,15.05,0.00,0.00,1
185.169,185.165,10.00,5.88,100.00,100.00,15.05,0.00,0.00,1
185.189,185.185,10.00,5.95,100.00,100.00,15.05,0.00,0.00,1
185.209,185.205,10.00,5.95,0.00,100.00,15.02,0.00,0.00,1
185.231,185.227,10.00,5.95,100.00,100.00,15.02,0.00,0.00,1
185.249,185.245,10.00,6.09,100.00,100.00,15.02,0.00,0.00,1
185.269,185.265,10.00,6.09,0.00,0.00,15.02,0.00,0.00,1
185.289,185.285,10.00,6.03,100.00,0.00,15.02,0.00,0.00,1
185.309,185.305,10.00,6.16,100.00,0.00,15.02,0.00,0.00,1
185.329,185.325,10.00,6.16,100.00,0.00,14.72,0.00,0.00,1
185.350,185.346,10.00,6.16,0.00,100.00,14.72,0.00,0.00,1
185.369,185.365,10.00,6.23,100.00,100.00,14.72,0.00,0.00,1
185.389,185.385,10.00,6.29,100.00,100.00,14.72,0.00,0.00,1
185.409,185.405,10.00,6.23,100.00,100.00,14.72,0.00,0.00,1
185.429,185.425,10.00,6.37,100.00,100.00,14.72,0.00,0.00,1
185.449,185.445,10.00,6.43,100.00,100.00,15.11,0.00,0.00,1
185.470,185.466,10.00,6.43,100.00,100.00,15.11,0.00,0.00,1
185.489,185.485,10.00,6.29,100.00,0.00,15.11,0.00,0.00,1
185.509,185.505,10.00,6.43,100.00,100.00,15.11,0.00,0.00,1
185.529,185.525,10.00,6.43,100.00,100.00,15.11,0.00,0.00,1
185.549,185.545,10.00,6.50,0.00,0.00,15.11,0.00,0.00,1
185.570,185.566,10.00,6.58,0.00,0.00,15.11,0.00,0.00,1
185.590,185.586,10.00,6.50,100.00,100.00,15.37,0.00,0.00,1
185.609,185.605,10.00,6.58,100.00,100.00,15.37,0.00,0.00,1
185.629,185.625,10.00,6.64,100.00,100.00,15.37,0.00,0.00,1
185.649,185.645,10.00,6.64,100.00,100.00,15.37,0.00,0.00,1
185.669,185.665,10.00,6.64,100.00,100.00,15.37,0.00,0.00,1
185.689,185.685,10.00,6.71,100.00,100.00,15.37,0.00,0.00,1
185.710,185.706,10.00,6.71,0.00,0.00,14.79,0.00,0.00,1
185.729,185.725,10.00,6.78,100.00,100.00,14.79,0.00,0.00,1
185.749,185.745,10.00,6.78,100.00,0.00,14.79,0.00,0.00,1
185.769,185.765,10.00,6.78,100.00,100.00,14.79,0.00,0.00,1
185.789,185.785,10.00,6.78,100.00,100.00,14.79,0.00,0.00,1
185.809,185.805,10.00,6.84,100.00,100.00,14.79,0.00,0.00,1
185.829,185.825,10.00,6.84,0.00,100.00,15.01,0.00,0.00,1
185.851,185.847,10.00,6.84,0.00,100.00,15.01,0.00,0.00,1
185.870,185.866,10.00,6.78,100.00,100.00,15.01,0.00,0.00,1
185.889,185.885,10.00,6.84,100.00,100.00,15.01,0.00,0.00,1
185.909,185.905,10.00,6.92,0.00,100.00,15.01,0.00,0.00,1
185.929,185.925,10.00,6.98,100.00,100.00,15.01,0.00,0.00,1
185.950,185.946,10.00,6.98,100.00,100.00,14.98,0.00,0.00,1
185.971,185.967,10.00,6.98,100.00,0.00,14.98,0.00,0.00,1
185.989,185.985,10.00,6.98,100.00,0.00,14.98,0.00,0.00,1
186.009,186.005,10.00,7.05,100.00,100.00,14.98,0.00,0.00,1
186.029,186.025,10.00,7.05,100.00,100.00,14.98,0.00,0.00,1
186.049,186.045,10.00,7.05,100.00,0.00,14.98,0.00,0.00,1
186.069,186.065,10.00,7.19,0.00,100.00,15.32,0.00,0.00,1
186.091,186.086,10.00,7.19,0.00,100.00,15.32,0.00,0.00,1
186.109,186.105,10.00,7.19,100.00,100.00,15.32,0.00,0.00,1
186.129,186.125,10.00,7.19,100.00,0.00,15.32,0.00,0.00,1
186.149,186.145,10.00,7.19,0.00,100.00,15.32,0.00,0.00,1
186.169,186.165,10.00,7.26,0.00,0.00,15.32,0.00,0.00,1
186.189,186.185,10.00,7.19,100.00,100.00,15.28,0.00,0.00,1
186.211,186.207,10.00,7.26,100.00,100.00,15.28,0.00,0.00,1
186.229,186.225,10.00,7.33,0.00,100.00,15.28,0.00,0.00,1
186.249,186.245,10.00,7.26,100.00,100.00,15.28,0.00,0.00,1
186.269,186.265,10.00,7.33,100.00,100.00,15.28,0.00,0.00,1
186.291,186.287,10.00,7.33,100.00,100.00,15.28,0.00,0.00,1
186.309,186.305,10.00,7.39,100.00,100.00,13.61,0.00,0.00,1
186.331,186.327,10.00,7.46,100.00,100.00,13.61,0.00,0.00,1
186.350,186.346,10.00,7.46,100.00,100.00,13.61,0.00,0.00,1
186.369,186.365,10.00,7.39,0.00,100.00,13.61,0.00,0.00,1
186.389,186.385,10.00,7.53,0.00,0.00,13.61,0.00,0.00,1
186.409,186.405,10.00,7.53,100.00,100.00,13.61,0.00,0.00,1
186.429,186.425,10.00,7.46,100.00,100.00,12.68,0.00,0.00,1
186.450,186.446,10.00,7.60,0.00,100.00,12.68,0.00,0.00,1
186.469,186.465,10.00,7.60,100.00,0.00,12.68,0.00,0.00,1
186.489,186.485,10.00,7.60,100.00,0.00,12.68,0.00,0.00,1
186.509,186.505,10.00,7.60,0.00,0.00,12.68,0.00,0.00,1
186.529,186.525,10.00,7.60,0.00,100.00,12.68,0.00,0.00,1
186.550,186.546,10.00,7.67,100.00,100.00,12.77,0.00,0.00,1
186.569,186.565,10.00,7.67,0.00,100.00,12.77,0.00,0.00,1
186.589,186.585,10.00,7.67,100.00,100.00,12.77,0.00,0.00,1
186.609,186.605,10.00,7.67,100.00,100.00,12.77,0.00,0.00,1
186.629,186.625,10.00,7.67,100.00,0.00,12.77,0.00,0.00,1
186.650,186.645,10.00,7.67,100.00,0.00,12.60,0.00,0.00,1
186.671,186.667,10.00,7.73,100.00,0.00,12.60,0.00,0.00,1
186.689,186.685,10.00,7.73,100.00,100.00,12.60,0.00,0.00,1
186.709,186.705,10.00,7.80,100.00,0.00,12.60,0.00,0.00,1
186.729,186.725,10.00,7.88,0.00,0.00,12.60,0.00,0.00,1
186.749,186.745,10.00,7.80,100.00,100.00,12.60,0.00,0.00,1
186.769,186.765,10.00,7.88,0.00,100.00,12.80,0.00,0.00,1
186.791,186.787,10.00,7.88,0.00,0.00,12.80,0.00,0.00,1
186.809,186.805,10.00,8.01,0.00,0.00,12.80,0.00,0.00,1
186.829,186.825,10.00,8.01,0.00,0.00,12.80,0.00,0.00,1
186.849,186.845,10.00,8.07,100.00,0.00,12.80,0.00,0.00,1
186.869,186.865,10.00,8.07,100.00,0.00,12.80,0.00,0.00,1
186.889,186.885,10.00,8.07,100.00,0.00,12.88,0.00,0.00,1
186.910,186.906,10.00,8.14,100.00,100.00,12.88,0.00,0.00,1
186.929,186.925,10.00,8.14,100.00,100.00,12.88,0.00,0.00,1
186.949,186.945,10.00,8.07,100.00,0.00,12.88,0.00,0.00,1
186.969,186.965,10.00,8.14,0.00,100.00,12.88,0.00,0.00,1
186.989,186.985,10.00,8.21,100.00,100.00,12.88,0.00,0.00,1
187.009,187.005,10.00,8.21,100.00,100.00,12.88,0.00,0.00,1
187.029,187.025,10.00,8.21,100.00,0.00,13.26,0.00,0.00,1
187.051,187.047,10.00,8.21,100.00,100.00,13.26,0.00,0.00,1
187.069,187.065,10.00,8.21,0.00,0.00,13.26,0.00,0.00,1
187.089,187.085,10.00,8.27,100.00,100.00,13.26,0.00,0.00,1
187.109,187.105,10.00,8.42,0.00,100.00,13.26,0.00,0.00,1
187.129,187.125,10.00,8.42,0.00,100.00,13.26,0.00,0.00,1
187.149,187.145,10.00,8.48,100.00,100.00,13.37,0.00,0.00,1
187.171,187.167,10.00,8.42,100.00,100.00,13.37,0.00,0.00,1
187.190,187.186,10.00,8.48,100.00,0.00,13.37,0.00,0.00,1
187.209,187.205,10.00,8.42,100.00,100.00,13.37,0.00,0.00,1
187.229,187.225,10.00,8.48,100.00,100.00,13.37,0.00,0.00,1
187.249,187.245,10.00,8.55,100.00,100.00,13.37,0.00,0.00,1
187.269,187.265,10.00,8.55,0.00,100.00,13.13,0.00,0.00,1
187.291,187.287,10.00,8.55,0.00,0.00,13.13,0.00,0.00,1
187.310,187.306,10.00,8.55,100.00,100.00,13.13,0.00,0.00,1
187.329,187.325,10.00,8.55,100.00,100.00,13.13,0.00,0.00,1
187.349,187.345,10.00,8.55,100.00,100.00,13.13,0.00,0.00,1
187.369,187.365,10.00,8.61,100.00,0.00,13.13,0.00,0.00,1
187.389,187.385,10.00,8.61,100.00,0.00,12.56,0.00,0.00,1
187.411,187.407,10.00,8.75,100.00,100.00,12.56,0.00,0.00,1
187.430,187.426,10.00,8.68,0.00,100.00,12.56,0.00,0.00,1
187.449,187.445,10.00,8.68,0.00,100.00,12.56,0.00,0.00,1
187.469,187.465,10.00,8.75,0.00,100.00,12.56,0.00,0.00,1
187.489,187.485,10.00,8.75,100.00,100.00,12.56,0.00,0.00,1
187.509,187.505,10.00,8.75,100.00,100.00,12.46,0.00,0.00,1
187.531,187.527,10.00,8.75,100.00,100.00,12.46,0.00,0.00,1
187.550,187.546,10.00,8.75,100.00,100.00,12.46,0.00,0.00,1
187.569,187.565,10.00,8.81,100.00,100.00,12.46,0.00,0.00,1
187.589,187.585,10.00,8.81,100.00,100.00,12.46,0.00,0.00,1
187.609,187.605,10.00,8.89,100.00,0.00,12.46,0.00,0.00,1
187.629,187.625,10.00,8.89,0.00,0.00,12.69,0.00,0.00,1
187.651,187.647,10.00,8.89,100.00,0.00,12.69,0.00,0.00,1
187.670,187.666,10.00,8.89,100.00,0.00,12.69,0.00,0.00,1
187.689,187.685,10.00,8.96,0.00,0.00,12.69,0.00,0.00,1
187.709,187.705,10.00,8.96,0.00,100.00,12.69,0.00,0.00,1
187.729,187.725,10.00,8.96,100.00,100.00,12.69,0.00,0.00,1
187.749,187.745,10.00,8.96,100.00,0.00,13.37,0.00,0.00,1
187.771,187.767,10.00,9.02,100.00,0.00,13.37,0.00,0.00,1
187.790,187.786,10.00,9.09,100.00,100.00,13.37,0.00,0.00,1
187.809,187.805,10.00,9.02,100.00,100.00,13.37,0.00,0.00,1
187.829,187.825,10.00,9.02,100.00,100.00,13.37,0.00,0.00,1
187.849,187.845,10.00,9.02,100.00,0.00,13.37,0.00,0.00,1
187.870,187.866,10.00,9.09,100.00,100.00,12.77,0.00,0.00,1
187.889,187.885,10.00,9.02,0.00,100.00,12.77,0.00,0.00,1
187.909,187.905,10.00,9.02,100.00,100.00,12.77,0.00,0.00,1
187.929,187.925,10.00,9.09,100.00,100.00,12.77,0.00,0.00,1
187.953,187.949,10.00,9.09,0.00,100.00,12.77,0.00,0.00,1
187.971,187.967,10.00,9.09,0.00,0.00,12.87,0.00,0.00,1
187.992,187.988,10.00,9.09,100.00,100.00,12.87,0.00,0.00,1
188.010,188.006,10.00,9.15,0.00,100.00,12.87,0.00,0.00,1
188.029,188.025,10.00,9.09,0.00,100.00,12.87,0.00,0.00,1
188.049,188.045,10.00,9.02,100.00,100.00,12.87,0.00,0.00,1
188.069,188.065,10.00,9.09,100.00,100.00,12.87,0.00,0.00,1
188.089,188.085,10.00,9.15,100.00,100.00,13.13,0.00,0.00,1
188.111,188.107,10.00,9.15,100.00,0.00,13.13,0.00,0.00,1
188.129,188.125,10.00,9.15,100.00,100.00,13.13,0.00,0.00,1
188.149,188.145,10.00,9.09,100.00,100.00,13.13,0.00,0.00,1
188.169,188.165,10.00,9.09,0.00,100.00,13.13,0.00,0.00,1
188.189,188.185,10.00,9.15,0.00,0.00,13.13,0.00,0.00,1
188.209,188.205,10.00,9.15,100.00,100.00,13.30,0.00,0.00,1
188.231,188.227,10.00,9.15,0.00,100.00,13.30,0.00,0.00,1
188.250,188.246,10.00,9.15,0.00,100.00,13.30,0.00,0.00,1
188.269,188.265,10.00,9.22,100.00,0.00,13.30,0.00,0.00,1
188.289,188.285,10.00,9.15,100.00,0.00,13.30,0.00,0.00,1
188.309,188.305,10.00,9.15,0.00,0.00,13.30,0.00,0.00,1
188.329,188.325,10.00,9.22,0.00,100.00,12.87,0.00,0.00,1
188.351,188.347,10.00,9.22,100.00,100.00,12.87,0.00,0.00,1
188.370,188.366,10.00,9.22,100.00,100.00,12.87,0.00,0.00,1
188.389,188.385,10.00,9.22,100.00,100.00,12.87,0.00,0.00,1
188.409,188.405,10.00,9.22,100.00,100.00,12.87,0.00,0.00,1
188.429,188.425,10.00,9.22,100.00,100.00,12.87,0.00,0.00,1
188.449,188.445,10.00,9.29,100.00,0.00,12.19,0.00,0.00,1
188.471,188.467,10.00,9.29,0.00,100.00,12.19,0.00,0.00,1
188.489,188.485,10.00,9.29,100.00,100.00,12.19,0.00,0.00,1
188.509,188.505,10.00,9.22,0.00,100.00,12.19,0.00,0.00,1
