Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
14.497,14.493,10.00,3.93,75553514426383600475894185984.00,1104526102594588493144391680.00,13.23,0.00,0.00,1
14.517,14.513,10.00,3.93,151790133706752.00,18016530261344002060058624.00,13.23,0.00,0.00,1
14.537,14.533,10.00,3.93,0.00,296405868052525573426605195264.00,13.23,0.00,0.00,1
14.557,14.553,10.00,3.93,4515649612448509364111671296.00,18588953433690723766955420615180288.00,13.23,0.00,0.00,1
14.577,14.573,10.00,3.86,16926440303600049586176.00,0.00,13.23,0.00,0.00,1
14.597,14.593,10.00,3.93,0.00,19420861364748387254817846722560.00,13.23,0.00,0.00,1
14.617,14.613,10.00,3.93,62287795754684670541824.00,1090025043291269119780847616.00,13.23,0.00,0.00,1
14.637,14.633,10.00,3.86,4515649612448509364111671296.00,77781499014370852362373455413248.00,13.23,0.00,0.00,1
14.657,14.653,10.00,3.86,71462884699934407262208.00,77452274663766839628484071915520.00,13.23,0.00,0.00,1
14.677,14.673,10.00,3.80,0.00,12122153352515734304980992.00,13.23,0.00,0.00,1
14.697,14.693,10.00,3.80,0.00,4542237140209975273979367129088.00,13.23,0.00,0.00,1
14.718,14.714,10.00,3.80,0.00,70071632703047113637888.00,13.23,0.00,0.00,1
14.737,14.733,10.00,3.80,0.00,18178569192512394314889780264960.00,13.23,0.00,0.00,1
14.759,14.755,10.00,3.80,18470472351195865133613056.00,50834063760536200665019608727552.00,13.23,0.00,0.00,1
14.777,14.773,10.00,3.80,17201713823623816413184.00,0.00,13.23,0.00,0.00,1
14.797,14.793,10.00,3.80,18753262256788033830119276544.00,0.00,13.23,0.00,0.00,1
14.817,14.813,10.00,3.80,74058946825319635071147180032.00,18445692609297350171557888.00,13.23,0.00,0.00,1
14.837,14.833,10.00,3.80,47340600793021127065600.00,67703549946983159431168.00,13.23,0.00,0.00,1
14.857,14.853,10.00,3.86,0.00,0.00,13.23,0.00,0.00,1
14.877,14.873,10.00,3.86,203067718767685444310759301447680.00,592931127296.00,13.23,0.00,0.00,1
14.897,14.893,10.00,3.86,269145897741706067968.00,18445687997611331744169984.00,13.23,0.00,0.00,1
14.917,14.913,10.00,3.86,303470729597047528502051999842304.00,3172565894527377123743797084160.00,13.23,0.00,0.00,1
14.937,14.933,10.00,3.80,72715848373615076277486239088640.00,1125868489731623463419904.00,13.23,0.00,0.00,1
14.957,14.953,10.00,3.80,0.00,69770670650748825501696.00,13.23,0.00,0.00,1
14.977,14.973,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
14.997,14.993,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.017,15.013,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.037,15.033,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.057,15.053,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.077,15.073,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.097,15.093,10.00,3.72,0.00,11.71,13.23,0.00,0.00,1
15.117,15.113,10.00,3.72,0.00,18753262256788033830119276544.00,13.23,0.00,0.00,1
15.137,15.133,10.00,3.72,0.00,74058946825319635071147180032.00,13.23,0.00,0.00,1
15.157,15.153,10.00,3.65,18445692609297350171557888.00,47340600793021127065600.00,13.23,0.00,0.00,1
15.177,15.173,10.00,3.72,67703549946983159431168.00,0.00,13.23,0.00,0.00,1
15.197,15.193,10.00,3.80,0.00,0.00,13.23,0.00,0.00,1
15.217,15.213,10.00,3.80,0.00,0.00,13.23,0.00,0.00,1
15.237,15.233,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.257,15.253,10.00,3.72,0.00,0.00,13.23,0.00,0.00,1
15.277,15.273,10.00,3.65,0.00,0.00,13.23,0.00,0.00,1
15.297,15.293,10.00,3.65,0.00,0.00,13.23,0.00,0.00,1
15.317,15.313,10.00,3.58,0.00,0.00,13.23,0.00,0.00,1
15.337,15.333,10.00,3.51,0.00,0.00,12.34,0.00,0.00,1
15.359,15.355,10.00,3.51,0.00,4463315440390983244881611194368.00,12.34,0.00,0.00,1
15.377,15.373,10.00,3.58,0.00,71837899440905548464128.00,12.34,0.00,0.00,1
15.397,15.393,10.00,3.58,18062697619490177718996172800.00,75553514426383600475894185984.00,13.91,0.00,0.00,1
15.419,15.414,10.00,3.58,1104526102594588493144391680.00,151790133706752.00,13.91,0.00,0.00,1
15.439,15.435,10.00,3.58,18016530261344002060058624.00,0.00,13.91,0.00,0.00,1
15.457,15.453,10.00,3.65,296405868052525573426605195264.00,4515649612448509364111671296.00,14.95,0.00,0.00,1
15.479,15.475,10.00,3.65,18588953433690723766955420615180288.00,16926440303600049586176.00,14.95,0.00,0.00,1
15.497,15.493,10.00,3.65,0.00,0.00,14.95,0.00,0.00,1
15.517,15.513,10.00,3.58,19420866200451665713334545547264.00,62287795754684670541824.00,14.95,0.00,0.00,1
15.538,15.534,10.00,3.58,1090025043291269119780847616.00,4515649612448509364111671296.00,14.95,0.00,0.00,1
15.557,15.553,10.00,3.51,77781499014370852362373455413248.00,71462884699934407262208.00,14.95,0.00,0.00,1
15.577,15.573,10.00,3.51,77452274663766839628484071915520.00,0.00,14.95,0.00,0.00,1
15.597,15.593,10.00,3.58,12122153352515734304980992.00,0.00,14.95,0.00,0.00,1
15.617,15.613,10.00,3.58,0.00,0.00,14.95,0.00,0.00,1
15.637,15.633,10.00,3.58,0.00,0.00,14.95,0.00,0.00,1
15.657,15.653,10.00,3.58,0.00,0.00,14.95,0.00,0.00,1
15.677,15.673,10.00,3.58,0.00,0.00,13.56,0.00,0.00,1
15.698,15.694,10.00,3.58,0.00,0.00,13.56,0.00,0.00,1
15.717,15.713,10.00,3.51,0.00,0.00,13.56,0.00,0.00,1
15.738,15.734,10.00,3.51,0.00,0.00,13.72,0.00,0.00,1
15.757,15.753,10.00,3.51,247878123490472099840.00,18060881869577514340411506688.00,13.72,0.00,0.00,1
15.777,15.773,10.00,3.44,42002844.00,0.00,13.72,0.00,0.00,1
15.799,15.795,10.00,3.51,70071632703047113637888.00,4582079354477054263296.00,13.00,0.00,0.00,1
15.817,15.813,10.00,3.51,67410622316420100259840.00,0.00,13.00,0.00,0.00,1
15.837,15.833,10.00,3.51,0.00,19420862573674206869447021428736.00,12.96,0.00,0.00,1
15.860,15.856,10.00,3.51,62287795754684670541824.00,1090025043291269119780847616.00,12.96,0.00,0.00,1
15.877,15.873,10.00,3.51,4515649612448509364111671296.00,77781499014370852362373455413248.00,12.96,0.00,0.00,1
15.897,15.893,10.00,3.51,71462884699934407262208.00,77452274663766839628484071915520.00,12.16,0.00,0.00,1
15.919,15.915,10.00,3.44,0.00,12122153352515734304980992.00,12.16,0.00,0.00,1
15.937,15.933,10.00,3.44,0.00,4542237140209975273979367129088.00,12.16,0.00,0.00,1
15.957,15.953,10.00,3.44,0.00,70071632703047113637888.00,12.40,0.00,0.00,1
15.979,15.975,10.00,3.44,0.00,18178569192512394314889780264960.00,12.40,0.00,0.00,1
16.000,15.996,10.00,3.44,18470472351195865133613056.00,50834063760536200665019608727552.00,12.40,0.00,0.00,1
16.018,16.014,10.00,3.44,17201713823623816413184.00,0.00,11.30,0.00,0.00,1
16.040,16.036,10.00,3.44,18314908652579263271141376.00,50840190596590007605677019627520.00,11.30,0.00,0.00,1
16.058,16.054,10.00,3.44,71004336011906716630765273088.00,0.00,11.30,0.00,0.00,1
16.079,16.075,10.00,3.44,71837899440905548464128.00,18062697619490177718996172800.00,11.50,0.00,0.00,1
16.097,16.093,10.00,3.44,75553514426383600475894185984.00,1104526102594588493144391680.00,11.50,0.00,0.00,1
16.117,16.113,10.00,3.44,151790133706752.00,18016530261344002060058624.00,11.47,0.00,0.00,1
16.140,16.136,10.00,3.44,0.00,296405868052525573426605195264.00,11.47,0.00,0.00,1
16.157,16.153,10.00,3.51,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.47,0.00,0.00,1
16.177,16.173,10.00,3.51,16926440303600049586176.00,0.00,11.42,0.00,0.00,1
16.199,16.195,10.00,3.51,0.00,19420863782600026484076196134912.00,11.42,0.00,0.00,1
16.217,16.213,10.00,3.51,62287795754684670541824.00,1090025043291269119780847616.00,11.42,0.00,0.00,1
16.237,16.233,10.00,3.51,4515649612448509364111671296.00,77781499014370852362373455413248.00,11.46,0.00,0.00,1
16.259,16.255,10.00,3.44,71462884699934407262208.00,77452274663766839628484071915520.00,11.46,0.00,0.00,1
16.277,16.273,10.00,3.44,0.00,12122153352515734304980992.00,11.46,0.00,0.00,1
16.297,16.293,10.00,3.44,0.00,4542237140209975273979367129088.00,12.09,0.00,0.00,1
16.319,16.315,10.00,3.51,0.00,70071632703047113637888.00,12.09,0.00,0.00,1
16.337,16.333,10.00,3.51,0.00,18178569192512394314889780264960.00,12.09,0.00,0.00,1
16.357,16.353,10.00,3.51,18470472351195865133613056.00,50834063760536200665019608727552.00,12.09,0.00,0.00,1
16.379,16.374,10.00,3.51,17201713823623816413184.00,0.00,12.09,0.00,0.00,1
16.397,16.393,10.00,3.51,18753262256788033830119276544.00,0.00,12.09,0.00,0.00,1
16.417,16.413,10.00,3.51,74058946825319635071147180032.00,18445692609297350171557888.00,11.64,0.00,0.00,1
16.439,16.435,10.00,3.58,47340600793021127065600.00,67703549946983159431168.00,11.64,0.00,0.00,1
16.457,16.453,10.00,3.58,0.00,0.00,11.64,0.00,0.00,1
16.477,16.473,10.00,3.58,203087467779874668892957301538816.00,592931127296.00,11.41,0.00,0.00,1
16.499,16.494,10.00,3.58,269145897741706067968.00,18445687997611331744169984.00,11.41,0.00,0.00,1
16.517,16.513,10.00,3.51,303470729597047528502051999842304.00,3172565894527377123743797084160.00,11.41,0.00,0.00,1
16.537,16.533,10.00,3.51,72715848373615076277486239088640.00,1125868489731623463419904.00,11.41,0.00,0.00,1
16.560,16.556,10.00,3.51,0.00,69770670650748825501696.00,11.41,0.00,0.00,1
16.577,16.573,10.00,3.51,247923388185164382208.00,18060881869577514340411506688.00,11.41,0.00,0.00,1
16.597,16.593,10.00,3.58,42002844.00,0.00,11.41,0.00,0.00,1
16.617,16.613,10.00,3.58,70071632703047113637888.00,4582079354477054263296.00,11.41,0.00,0.00,1
16.637,16.633,10.00,3.58,67410622316420100259840.00,0.00,11.41,0.00,0.00,1
16.657,16.653,10.00,3.58,0.00,0.00,11.41,0.00,0.00,1
16.677,16.673,10.00,3.65,4542237140209975273979367129088.00,0.00,11.41,0.00,0.00,1
16.697,16.693,10.00,3.65,70071632703047113637888.00,0.00,11.41,0.00,0.00,1
16.717,16.713,10.00,3.58,18178569192512394314889780264960.00,18470472351195865133613056.00,11.41,0.00,0.00,1
16.737,16.733,10.00,3.65,50834063760536200665019608727552.00,17201713823623816413184.00,11.41,0.00,0.00,1
16.757,16.753,10.00,3.65,0.00,18753262256788033830119276544.00,11.41,0.00,0.00,1
16.777,16.773,10.00,3.65,0.00,74058946825319635071147180032.00,11.41,0.00,0.00,1
16.797,16.793,10.00,3.65,18445692609297350171557888.00,47340600793021127065600.00,11.41,0.00,0.00,1
16.817,16.813,10.00,3.65,67703549946983159431168.00,0.00,11.41,0.00,0.00,1
16.839,16.835,10.00,3.65,0.00,203097429328628293437356880429056.00,11.41,0.00,0.00,1
16.857,16.853,10.00,3.65,592931127296.00,269145897741706067968.00,11.41,0.00,0.00,1
16.877,16.873,10.00,3.65,18445687997611331744169984.00,303470729597047528502051999842304.00,11.41,0.00,0.00,1
16.897,16.893,10.00,3.58,3172565894527377123743797084160.00,72715848373615076277486239088640.00,11.41,0.00,0.00,1
16.917,16.913,10.00,3.58,1125868489731623463419904.00,0.00,11.41,0.00,0.00,1
16.937,16.933,10.00,3.58,69770670650748825501696.00,62287795754684670541824.00,11.41,0.00,0.00,1
16.957,16.953,10.00,3.51,1090025043291269119780847616.00,4515649612448509364111671296.00,11.41,0.00,0.00,1
16.977,16.973,10.00,3.51,77781499014370852362373455413248.00,71462884699934407262208.00,11.41,0.00,0.00,1
16.997,16.993,10.00,3.58,77452274663766839628484071915520.00,0.00,11.41,0.00,0.00,1
17.017,17.013,10.00,3.51,12122153352515734304980992.00,0.00,11.41,0.00,0.00,1
17.037,17.033,10.00,3.51,4463318462705532281454547959808.00,1125868057386059235852288.00,11.41,0.00,0.00,1
17.057,17.053,10.00,3.58,63173901527038068592868327424.00,50845210056593047546010399670272.00,11.41,0.00,0.00,1
17.077,17.073,10.00,3.58,0.00,67137379919828277526528.00,11.41,0.00,0.00,1
17.097,17.093,10.00,3.51,16926154325023711559680.00,0.00,11.41,0.00,0.00,1
17.117,17.113,10.00,3.58,0.00,0.00,11.41,0.00,0.00,1
17.137,17.133,10.00,3.58,18314908652579263271141376.00,50840190596590007605677019627520.00,11.41,0.00,0.00,1
17.159,17.155,10.00,3.58,71004336011906716630765273088.00,0.00,11.41,0.00,0.00,1
17.177,17.173,10.00,3.58,71837899440905548464128.00,18062697619490177718996172800.00,11.41,0.00,0.00,1
17.197,17.193,10.00,3.58,75553514426383600475894185984.00,1104526102594588493144391680.00,11.41,0.00,0.00,1
17.217,17.213,10.00,3.51,151790133706752.00,18016530261344002060058624.00,11.41,0.00,0.00,1
17.240,17.236,10.00,3.51,0.00,296405868052525573426605195264.00,11.41,0.00,0.00,1
17.257,17.253,10.00,3.51,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.41,0.00,0.00,1
17.277,17.273,10.00,3.51,16926440303600049586176.00,0.00,11.41,0.00,0.00,1
17.297,17.293,10.00,3.51,0.00,19420864991525846098705370841088.00,11.41,0.00,0.00,1
17.319,17.314,10.00,3.51,62287795754684670541824.00,1090025043291269119780847616.00,11.41,0.00,0.00,1
17.337,17.333,10.00,3.51,4515649612448509364111671296.00,77781499014370852362373455413248.00,11.41,0.00,0.00,1
17.357,17.353,10.00,3.51,71462884699934407262208.00,77452274663766839628484071915520.00,11.41,0.00,0.00,1
17.377,17.373,10.00,3.51,0.00,12122153352515734304980992.00,11.41,0.00,0.00,1
17.397,17.393,10.00,3.51,0.00,4542237140209975273979367129088.00,11.41,0.00,0.00,1
17.417,17.413,10.00,3.51,0.00,70071632703047113637888.00,11.41,0.00,0.00,1
17.437,17.433,10.00,3.51,0.00,18178569192512394314889780264960.00,11.41,0.00,0.00,1
17.457,17.453,10.00,3.44,18470472351195865133613056.00,50834063760536200665019608727552.00,11.41,0.00,0.00,1
17.477,17.473,10.00,3.51,17201713823623816413184.00,0.00,11.41,0.00,0.00,1
17.497,17.493,10.00,3.51,18753262256788033830119276544.00,0.00,11.41,0.00,0.00,1
17.517,17.513,10.00,3.44,74058946825319635071147180032.00,18445692609297350171557888.00,11.41,0.00,0.00,1
17.537,17.533,10.00,3.44,47340600793021127065600.00,67703549946983159431168.00,11.41,0.00,0.00,1
17.557,17.553,10.00,3.44,0.00,0.00,11.41,0.00,0.00,1
17.577,17.573,10.00,3.37,203067776796124785812959687344128.00,592931127296.00,11.41,0.00,0.00,1
17.597,17.593,10.00,3.44,269145897741706067968.00,18445687997611331744169984.00,11.41,0.00,0.00,1
17.617,17.613,10.00,3.44,303470729597047528502051999842304.00,3172565894527377123743797084160.00,11.41,0.00,0.00,1
17.637,17.633,10.00,3.37,72715848373615076277486239088640.00,1125868489731623463419904.00,11.41,0.00,0.00,1
17.657,17.653,10.00,3.37,0.00,69770670650748825501696.00,11.41,0.00,0.00,1
17.677,17.673,10.00,3.37,247923388185164382208.00,18060881869577514340411506688.00,11.41,0.00,0.00,1
17.697,17.693,10.00,3.37,42002844.00,0.00,11.41,0.00,0.00,1
17.717,17.713,10.00,3.37,70071632703047113637888.00,4582079354477054263296.00,11.41,0.00,0.00,1
17.737,17.733,10.00,3.37,67410622316420100259840.00,0.00,11.41,0.00,0.00,1
17.757,17.753,10.00,3.29,0.00,0.00,11.41,0.00,0.00,1
17.777,17.773,10.00,3.29,4542237140209975273979367129088.00,0.00,11.41,0.00,0.00,1
17.797,17.793,10.00,3.29,70071632703047113637888.00,0.00,11.41,0.00,0.00,1
17.817,17.813,10.00,3.29,18178569192512394314889780264960.00,18470472351195865133613056.00,11.41,0.00,0.00,1
17.837,17.833,10.00,3.23,50834063760536200665019608727552.00,17201713823623816413184.00,11.41,0.00,0.00,1
17.857,17.853,10.00,3.29,0.00,18753262256788033830119276544.00,11.41,0.00,0.00,1
17.877,17.873,10.00,3.29,0.00,74058946825319635071147180032.00,11.41,0.00,0.00,1
17.897,17.893,10.00,3.29,18445692609297350171557888.00,47340600793021127065600.00,11.41,0.00,0.00,1
17.917,17.913,10.00,3.29,67703549946983159431168.00,0.00,11.41,0.00,0.00,1
17.937,17.933,10.00,3.23,0.00,203062747664715188955592909651968.00,11.41,0.00,0.00,1
17.957,17.953,10.00,3.23,592931127296.00,269145897741706067968.00,11.41,0.00,0.00,1
17.977,17.973,10.00,3.16,18445687997611331744169984.00,303470729597047528502051999842304.00,11.41,0.00,0.00,1
17.997,17.993,10.00,3.23,3172565894527377123743797084160.00,72715848373615076277486239088640.00,11.41,0.00,0.00,1
18.018,18.014,10.00,3.23,1125868489731623463419904.00,0.00,11.41,0.00,0.00,1
18.037,18.033,10.00,3.23,69770670650748825501696.00,62287795754684670541824.00,11.41,0.00,0.00,1
18.057,18.053,10.00,3.16,1090025043291269119780847616.00,4515649612448509364111671296.00,11.41,0.00,0.00,1
18.079,18.074,10.00,3.23,77781499014370852362373455413248.00,71462884699934407262208.00,11.41,0.00,0.00,1
18.097,18.093,10.00,3.23,77452274663766839628484071915520.00,0.00,11.41,0.00,0.00,1
18.117,18.113,10.00,3.23,12122153352515734304980992.00,0.00,11.41,0.00,0.00,1
18.137,18.133,10.00,3.23,4463318462705532281454547959808.00,1125868057386059235852288.00,11.41,0.00,0.00,1
18.157,18.153,10.00,3.23,63173901527038068592868327424.00,50845210056593047546010399670272.00,11.41,0.00,0.00,1
18.177,18.173,10.00,3.16,0.00,67137379919828277526528.00,11.41,0.00,0.00,1
18.197,18.193,10.00,3.16,16926154325023711559680.00,0.00,11.41,0.00,0.00,1
18.217,18.213,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
18.237,18.233,10.00,3.08,18314908652579263271141376.00,50840190596590007605677019627520.00,11.41,0.00,0.00,1
18.257,18.253,10.00,3.02,71004336011906716630765273088.00,0.00,11.41,0.00,0.00,1
18.277,18.273,10.00,3.02,71837899440905548464128.00,18062697619490177718996172800.00,11.41,0.00,0.00,1
18.297,18.293,10.00,3.02,75553514426383600475894185984.00,1104526102594588493144391680.00,11.41,0.00,0.00,1
18.317,18.313,10.00,3.08,151790133706752.00,18016530261344002060058624.00,11.41,0.00,0.00,1
18.337,18.333,10.00,3.08,0.00,296405868052525573426605195264.00,11.41,0.00,0.00,1
18.357,18.353,10.00,3.16,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.41,0.00,0.00,1
18.377,18.373,10.00,3.16,16926440303600049586176.00,0.00,11.41,0.00,0.00,1
18.397,18.393,10.00,3.16,0.00,19420863782600026484076196134912.00,11.41,0.00,0.00,1
18.419,18.415,10.00,3.16,62287795754684670541824.00,1090025043291269119780847616.00,11.41,0.00,0.00,1
18.437,18.433,10.00,3.23,4515649612448509364111671296.00,77781499014370852362373455413248.00,11.41,0.00,0.00,1
18.457,18.453,10.00,3.16,71462884699934407262208.00,77452274663766839628484071915520.00,11.41,0.00,0.00,1
18.477,18.473,10.00,3.16,0.00,12122153352515734304980992.00,11.41,0.00,0.00,1
18.497,18.493,10.00,3.16,0.00,4463318462705532281454547959808.00,11.41,0.00,0.00,1
18.517,18.513,10.00,3.16,1125868057386059235852288.00,63173901527038068592868327424.00,11.41,0.00,0.00,1
18.537,18.533,10.00,3.08,50845210056593047546010399670272.00,0.00,11.41,0.00,0.00,1
18.557,18.553,10.00,3.08,67137379919828277526528.00,16926154325023711559680.00,11.41,0.00,0.00,1
18.577,18.573,10.00,3.08,0.00,0.00,11.41,0.00,0.00,1
18.597,18.593,10.00,3.08,0.00,18314908652579263271141376.00,11.41,0.00,0.00,1
18.617,18.613,10.00,3.08,50840190596590007605677019627520.00,71004336011906716630765273088.00,11.41,0.00,0.00,1
18.638,18.634,10.00,3.02,0.00,71837899440905548464128.00,11.41,0.00,0.00,1
18.657,18.653,10.00,3.08,18062697619490177718996172800.00,75553514426383600475894185984.00,11.41,0.00,0.00,1
18.677,18.673,10.00,3.08,1104526102594588493144391680.00,592930209792.00,11.41,0.00,0.00,1
18.697,18.693,10.00,3.02,269145897741706067968.00,18445687997611331744169984.00,11.41,0.00,0.00,1
18.717,18.713,10.00,2.94,303470729597047528502051999842304.00,3172565894527377123743797084160.00,11.41,0.00,0.00,1
18.737,18.733,10.00,2.94,72715848373615076277486239088640.00,1125868489731623463419904.00,11.41,0.00,0.00,1
18.757,18.753,10.00,2.88,0.00,69770670650748825501696.00,11.41,0.00,0.00,1
18.777,18.773,10.00,2.66,247923388185164382208.00,18060881869577514340411506688.00,11.41,0.00,0.00,1
18.797,18.793,10.00,2.59,42002844.00,0.00,11.41,0.00,0.00,1
18.817,18.813,10.00,2.59,70071632703047113637888.00,4582079354477054263296.00,11.41,0.00,0.00,1
18.837,18.833,10.00,2.73,67410622316420100259840.00,0.00,11.41,0.00,0.00,1
18.857,18.853,10.00,2.80,0.00,0.00,11.41,0.00,0.00,1
18.877,18.873,10.00,2.88,4542237140209975273979367129088.00,0.00,11.41,0.00,0.00,1
18.897,18.893,10.00,3.08,70071632703047113637888.00,0.00,11.41,0.00,0.00,1
18.917,18.913,10.00,3.29,18178569192512394314889780264960.00,18470472351195865133613056.00,11.41,0.00,0.00,1
18.937,18.933,10.00,3.51,50834063760536200665019608727552.00,17201713823623816413184.00,11.41,0.00,0.00,1
18.957,18.953,10.00,3.51,0.00,18753262256788033830119276544.00,11.41,0.00,0.00,1
18.977,18.973,10.00,3.29,0.00,74058946825319635071147180032.00,11.41,0.00,0.00,1
18.997,18.993,10.00,3.16,18445692609297350171557888.00,47340600793021127065600.00,11.41,0.00,0.00,1
19.017,19.013,10.00,3.08,67703549946983159431168.00,0.00,11.41,0.00,0.00,1
19.037,19.033,10.00,2.80,0.00,203067834824564127315160073240576.00,11.41,0.00,0.00,1
19.057,19.053,10.00,2.59,592931127296.00,269145897741706067968.00,11.41,0.00,0.00,1
19.077,19.073,10.00,2.45,18445687997611331744169984.00,303470729597047528502051999842304.00,11.41,0.00,0.00,1
19.097,19.093,10.00,2.37,3172565894527377123743797084160.00,72715848373615076277486239088640.00,11.41,0.00,0.00,1
19.117,19.113,10.00,2.31,1125868489731623463419904.00,0.00,11.41,0.00,0.00,1
19.137,19.133,10.00,2.51,69770670650748825501696.00,247923388185164382208.00,11.41,0.00,0.00,1
19.158,19.154,10.00,2.80,18060881869577514340411506688.00,42002844.00,11.41,0.00,0.00,1
19.177,19.173,10.00,2.94,0.00,70071632703047113637888.00,11.41,0.00,0.00,1
19.197,19.193,10.00,3.08,4582079354477054263296.00,67410622316420100259840.00,11.41,0.00,0.00,1
19.217,19.213,10.00,3.29,0.00,0.00,11.41,0.00,0.00,1
19.237,19.233,10.00,3.37,0.00,4542237140209975273979367129088.00,11.41,0.00,0.00,1
19.257,19.253,10.00,3.29,0.00,70071632703047113637888.00,11.41,0.00,0.00,1
19.277,19.273,10.00,3.23,0.00,18178569192512394314889780264960.00,11.41,0.00,0.00,1
19.297,19.293,10.00,3.23,18470472351195865133613056.00,50834063760536200665019608727552.00,11.41,0.00,0.00,1
19.317,19.313,10.00,3.16,17201713823623816413184.00,0.00,11.41,0.00,0.00,1
19.337,19.333,10.00,3.08,18314908652579263271141376.00,50840190596590007605677019627520.00,11.41,0.00,0.00,1
19.357,19.353,10.00,3.02,71004336011906716630765273088.00,0.00,11.41,0.00,0.00,1
19.377,19.373,10.00,2.94,71837899440905548464128.00,18062697619490177718996172800.00,11.41,0.00,0.00,1
19.397,19.393,10.00,3.02,75553514426383600475894185984.00,1104526102594588493144391680.00,11.41,0.00,0.00,1
19.417,19.413,10.00,3.02,151790133706752.00,18016530261344002060058624.00,11.41,0.00,0.00,1
19.437,19.433,10.00,2.94,0.00,296405868052525573426605195264.00,11.41,0.00,0.00,1
19.458,19.454,10.00,2.88,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.41,0.00,0.00,1
19.478,19.474,10.00,2.88,16926440303600049586176.00,0.00,11.41,0.00,0.00,1
19.497,19.493,10.00,2.80,0.00,19420866200451665713334545547264.00,11.41,0.00,0.00,1
19.517,19.513,10.00,2.88,62287795754684670541824.00,1090025043291269119780847616.00,11.41,0.00,0.00,1
19.537,19.533,10.00,2.88,4515649612448509364111671296.00,77781499014370852362373455413248.00,11.41,0.00,0.00,1
19.557,19.553,10.00,2.94,71462884699934407262208.00,77452274663766839628484071915520.00,11.41,0.00,0.00,1
19.577,19.573,10.00,2.94,0.00,12122153352515734304980992.00,11.41,0.00,0.00,1
19.597,19.593,10.00,3.02,0.00,0.00,11.41,0.00,0.00,1
19.617,19.613,10.00,3.08,0.00,0.00,11.41,0.00,0.00,1
19.637,19.633,10.00,3.08,0.00,0.00,11.41,0.00,0.00,1
19.657,19.653,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.677,19.673,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.697,19.693,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.717,19.713,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.737,19.733,10.00,3.08,0.00,0.00,11.41,0.00,0.00,1
19.757,19.753,10.00,3.08,214164249247744.00,18016530261344002060058624.00,11.41,0.00,0.00,1
19.777,19.773,10.00,3.02,0.00,296405868052525573426605195264.00,11.41,0.00,0.00,1
19.797,19.793,10.00,3.02,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.41,0.00,0.00,1
19.817,19.813,10.00,2.94,16926440303600049586176.00,0.00,11.41,0.00,0.00,1
19.837,19.833,10.00,2.94,0.00,203092574282536721086591260426240.00,11.41,0.00,0.00,1
19.860,19.855,10.00,2.94,592931127296.00,269145897741706067968.00,11.41,0.00,0.00,1
19.877,19.873,10.00,2.94,18445687997611331744169984.00,303470729597047528502051999842304.00,11.41,0.00,0.00,1
19.897,19.893,10.00,3.02,3172565894527377123743797084160.00,72715848373615076277486239088640.00,11.41,0.00,0.00,1
19.917,19.913,10.00,3.08,1125868489731623463419904.00,0.00,11.41,0.00,0.00,1
19.937,19.933,10.00,3.08,69770670650748825501696.00,0.00,11.41,0.00,0.00,1
19.957,19.953,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.977,19.973,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
19.997,19.993,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
20.017,20.013,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
20.037,20.033,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
20.057,20.053,10.00,3.16,0.00,0.00,11.41,0.00,0.00,1
20.077,20.073,10.00,3.08,0.00,0.00,11.41,0.00,0.00,1
20.097,20.093,10.00,3.08,214164249247744.00,18016530261344002060058624.00,11.41,0.00,0.00,1
20.117,20.113,10.00,3.08,0.00,296405868052525573426605195264.00,11.41,0.00,0.00,1
20.137,20.133,10.00,3.08,4515649612448509364111671296.00,18588953433690723766955420615180288.00,11.41,0.00,0.00,1
20.157,20.153,10.00,3.02,16926440303600049586176.00,0.00,11.41,0.00,0.00,1
20.177,20.173,10.00,3.02,0.00,19420861364748387254817846722560.00,11.41,0.00,0.00,1
20.197,20.193,10.00,3.08,62287795754684670541824.00,1090025043291269119780847616.00,11.41,0.00,0.00,1
20.218,20.214,10.00,3.08,4515649612448509364111671296.00,77781499014370852362373455413248.00,11.41,0.00,0.00,1
