Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
161.906,161.902,10.00,13.88,100.00,100.00,13.99,0.00,0.00,1
161.926,161.922,10.00,13.88,100.00,0.00,13.99,0.00,0.00,1
161.946,161.942,10.00,13.88,100.00,100.00,13.99,0.00,0.00,1
161.966,161.962,10.00,13.70,100.00,0.00,13.99,0.00,0.00,1
161.986,161.982,10.00,13.82,100.00,0.00,13.99,0.00,0.00,1
162.006,162.002,10.00,13.95,100.00,100.00,13.99,0.00,0.00,1
162.026,162.022,10.00,13.76,100.00,100.00,13.99,0.00,0.00,1
162.046,162.042,10.00,13.76,0.00,100.00,13.99,0.00,0.00,1
162.066,162.062,10.00,13.95,100.00,100.00,13.99,0.00,0.00,1
162.086,162.082,10.00,13.95,100.00,100.00,13.99,0.00,0.00,1
162.106,162.102,10.00,13.76,100.00,100.00,13.99,0.00,0.00,1
162.126,162.122,10.00,13.82,0.00,100.00,13.99,0.00,0.00,1
162.146,162.142,10.00,14.02,0.00,100.00,13.99,0.00,0.00,1
162.168,162.164,10.00,13.95,0.00,100.00,13.99,0.00,0.00,1
162.187,162.183,10.00,13.82,100.00,100.00,13.99,0.00,0.00,1
162.206,162.202,10.00,13.88,0.00,0.00,13.99,0.00,0.00,1
162.226,162.222,10.00,14.08,0.00,0.00,13.99,0.00,0.00,1
162.246,162.242,10.00,13.95,0.00,0.00,13.99,0.00,0.00,1
162.266,162.262,10.00,13.95,0.00,0.00,13.99,0.00,0.00,1
162.286,162.282,10.00,13.95,0.00,100.00,13.99,0.00,0.00,1
162.306,162.302,10.00,14.02,0.00,100.00,13.99,0.00,0.00,1
162.326,162.322,10.00,14.14,100.00,0.00,13.99,0.00,0.00,1
162.346,162.342,10.00,14.02,100.00,100.00,13.99,0.00,0.00,1
162.366,162.362,10.00,13.95,100.00,100.00,13.99,0.00,0.00,1
162.386,162.382,10.00,13.95,100.00,100.00,13.99,0.00,0.00,1
162.406,162.402,10.00,14.14,100.00,100.00,13.99,0.00,0.00,1
162.426,162.422,10.00,14.21,100.00,100.00,13.99,0.00,0.00,1
162.446,162.442,10.00,14.02,100.00,100.00,13.99,0.00,0.00,1
162.466,162.462,10.00,14.14,100.00,0.00,13.99,0.00,0.00,1
162.486,162.482,10.00,14.27,100.00,100.00,13.99,0.00,0.00,1
162.506,162.502,10.00,14.21,100.00,100.00,13.99,0.00,0.00,1
162.526,162.522,10.00,14.02,100.00,100.00,13.99,0.00,0.00,1
162.547,162.543,10.00,14.14,0.00,100.00,13.99,0.00,0.00,1
162.566,162.562,10.00,14.21,100.00,100.00,13.99,0.00,0.00,1
162.586,162.582,10.00,14.21,100.00,100.00,13.99,0.00,0.00,1
162.606,162.602,10.00,14.34,0.00,0.00,11.53,0.00,0.00,1
162.628,162.624,10.00,14.34,100.00,100.00,11.53,0.00,0.00,1
162.647,162.643,10.00,14.27,100.00,0.00,11.53,0.00,0.00,1
162.666,162.662,10.00,14.21,100.00,0.00,12.73,0.00,0.00,1
162.688,162.684,10.00,14.21,0.00,100.00,12.73,0.00,0.00,1
162.706,162.702,10.00,14.53,100.00,100.00,12.73,0.00,0.00,1
162.727,162.723,10.00,14.27,0.00,100.00,12.26,0.00,0.00,1
162.746,162.743,10.00,14.46,100.00,100.00,12.26,0.00,0.00,1
162.766,162.762,10.00,14.53,100.00,100.00,13.60,0.00,0.00,1
162.789,162.785,10.00,14.34,100.00,100.00,13.60,0.00,0.00,1
162.807,162.803,10.00,14.53,100.00,100.00,13.60,0.00,0.00,1
162.826,162.823,10.00,14.59,100.00,0.00,12.91,0.00,0.00,1
162.849,162.845,10.00,14.65,100.00,100.00,12.91,0.00,0.00,1
162.867,162.863,10.00,14.85,0.00,100.00,12.91,0.00,0.00,1
162.886,162.882,10.00,14.72,0.00,0.00,12.38,0.00,0.00,1
162.908,162.904,10.00,13.56,100.00,0.00,12.38,0.00,0.00,1
162.927,162.923,10.00,14.39,0.00,0.00,12.38,0.00,0.00,1
162.946,162.942,10.00,16.24,100.00,100.00,12.95,0.00,0.00,1
162.968,162.964,10.00,15.29,100.00,0.00,12.95,0.00,0.00,1
162.986,162.983,10.00,14.08,100.00,100.00,12.95,0.00,0.00,1
163.007,163.003,10.00,14.27,100.00,100.00,11.71,0.00,0.00,1
163.028,163.024,10.00,14.90,0.00,100.00,11.71,0.00,0.00,1
163.047,163.043,10.00,14.97,100.00,0.00,11.71,0.00,0.00,1
163.067,163.063,10.00,14.46,100.00,100.00,11.50,0.00,0.00,1
163.088,163.084,10.00,14.53,100.00,100.00,11.50,0.00,0.00,1
163.107,163.103,10.00,14.97,100.00,100.00,11.50,0.00,0.00,1
163.129,163.125,10.00,14.85,100.00,0.00,11.50,0.00,0.00,1
163.147,163.143,10.00,14.46,0.00,100.00,11.50,0.00,0.00,1
163.166,163.162,10.00,14.59,0.00,100.00,11.49,0.00,0.00,1
163.189,163.185,10.00,14.97,0.00,100.00,11.49,0.00,0.00,1
163.208,163.204,10.00,14.85,100.00,100.00,11.49,0.00,0.00,1
163.226,163.222,10.00,14.59,100.00,100.00,11.96,0.00,0.00,1
163.248,163.244,10.00,14.85,100.00,100.00,11.96,0.00,0.00,1
163.267,163.263,10.00,14.85,100.00,100.00,11.96,0.00,0.00,1
163.286,163.282,10.00,14.90,0.00,100.00,12.77,0.00,0.00,1
163.309,163.305,10.00,15.04,100.00,100.00,12.77,0.00,0.00,1
163.328,163.324,10.00,14.72,100.00,100.00,12.77,0.00,0.00,1
163.347,163.343,10.00,14.72,100.00,100.00,13.71,0.00,0.00,1
163.369,163.365,10.00,15.16,0.00,100.00,13.71,0.00,0.00,1
163.387,163.383,10.00,14.85,0.00,0.00,13.71,0.00,0.00,1
163.406,163.403,10.00,14.78,0.00,100.00,13.59,0.00,0.00,1
163.428,163.424,10.00,15.16,100.00,100.00,13.59,0.00,0.00,1
163.447,163.443,10.00,14.85,100.00,100.00,13.59,0.00,0.00,1
163.467,163.463,10.00,14.72,100.00,0.00,12.42,0.00,0.00,1
163.488,163.484,10.00,15.16,100.00,100.00,12.42,0.00,0.00,1
163.506,163.502,10.00,15.10,0.00,0.00,12.42,0.00,0.00,1
163.526,163.522,10.00,14.78,100.00,100.00,12.31,0.00,0.00,1
163.549,163.545,10.00,14.97,0.00,100.00,12.31,0.00,0.00,1
163.567,163.563,10.00,15.10,0.00,100.00,12.31,0.00,0.00,1
163.586,163.582,10.00,14.97,100.00,100.00,12.31,0.00,0.00,1
163.606,163.602,10.00,15.10,100.00,100.00,12.88,0.00,0.00,1
163.631,163.627,10.00,15.16,100.00,100.00,12.88,0.00,0.00,1
163.653,163.649,10.00,15.10,100.00,0.00,12.88,0.00,0.00,1
163.672,163.668,10.00,15.10,0.00,0.00,12.14,0.00,0.00,1
163.692,163.688,10.00,15.10,0.00,0.00,12.14,0.00,0.00,1
163.710,163.706,10.00,15.23,0.00,0.00,12.14,0.00,0.00,1
163.729,163.725,10.00,15.04,0.00,100.00,12.74,0.00,0.00,1
163.749,163.745,10.00,14.90,100.00,100.00,12.74,0.00,0.00,1
163.768,163.764,10.00,15.10,0.00,0.00,12.74,0.00,0.00,1
163.787,163.783,10.00,15.16,0.00,100.00,12.63,0.00,0.00,1
163.808,163.804,10.00,14.97,100.00,100.00,12.63,0.00,0.00,1
163.826,163.822,10.00,15.29,100.00,0.00,12.63,0.00,0.00,1
163.846,163.842,10.00,15.36,0.00,0.00,12.36,0.00,0.00,1
163.867,163.863,10.00,15.29,0.00,0.00,12.36,0.00,0.00,1
163.886,163.882,10.00,15.23,0.00,0.00,12.36,0.00,0.00,1
163.906,163.902,10.00,15.29,0.00,0.00,12.87,0.00,0.00,1
163.927,163.924,10.00,15.74,100.00,0.00,12.87,0.00,0.00,1
163.947,163.943,10.00,16.49,100.00,100.00,12.87,0.00,0.00,1
163.967,163.963,10.00,16.55,100.00,0.00,12.81,0.00,0.00,1
163.988,163.984,10.00,16.11,100.00,100.00,12.81,0.00,0.00,1
164.007,164.003,10.00,16.36,0.00,100.00,12.81,0.00,0.00,1
164.028,164.024,10.00,16.74,0.00,0.00,11.21,0.00,0.00,1
164.047,164.043,10.00,16.55,0.00,100.00,11.21,0.00,0.00,1
164.066,164.062,10.00,16.67,0.00,100.00,11.84,0.00,0.00,1
164.088,164.084,10.00,16.92,100.00,100.00,11.84,0.00,0.00,1
164.107,164.103,10.00,16.67,100.00,100.00,11.84,0.00,0.00,1
164.126,164.122,10.00,16.80,0.00,100.00,12.14,0.00,0.00,1
164.149,164.145,10.00,16.86,100.00,100.00,12.14,0.00,0.00,1
164.168,164.164,10.00,17.05,0.00,100.00,12.14,0.00,0.00,1
164.187,164.183,10.00,16.80,100.00,100.00,9.64,0.00,0.00,1
164.208,164.204,10.00,16.55,0.00,100.00,9.64,0.00,0.00,1
164.227,164.223,10.00,16.92,100.00,100.00,9.64,0.00,0.00,1
164.246,164.242,10.00,17.29,100.00,100.00,10.54,0.00,0.00,1
164.268,164.264,10.00,17.29,100.00,0.00,10.54,0.00,0.00,1
164.287,164.283,10.00,17.05,100.00,100.00,10.54,0.00,0.00,1
164.306,164.302,10.00,17.11,100.00,100.00,12.50,0.00,0.00,1
164.328,164.324,10.00,17.05,100.00,100.00,12.50,0.00,0.00,1
164.347,164.343,10.00,16.92,0.00,100.00,12.50,0.00,0.00,1
164.366,164.362,10.00,17.11,100.00,0.00,13.91,0.00,0.00,1
164.388,164.384,10.00,17.11,100.00,100.00,13.91,0.00,0.00,1
164.407,164.403,10.00,17.05,100.00,100.00,13.91,0.00,0.00,1
164.426,164.422,10.00,17.29,0.00,0.00,13.66,0.00,0.00,1
164.448,164.444,10.00,17.29,0.00,0.00,13.66,0.00,0.00,1
164.470,164.466,10.00,17.11,0.00,0.00,11.64,0.00,0.00,1
164.490,164.486,10.00,17.17,100.00,0.00,11.64,0.00,0.00,1
164.508,164.504,10.00,17.17,100.00,100.00,11.64,0.00,0.00,1
164.527,164.523,10.00,17.11,100.00,100.00,11.16,0.00,0.00,1
164.548,164.544,10.00,17.05,100.00,100.00,11.16,0.00,0.00,1
164.567,164.563,10.00,17.05,100.00,0.00,11.16,0.00,0.00,1
164.587,164.583,10.00,16.99,100.00,0.00,12.13,0.00,0.00,1
164.610,164.606,10.00,17.11,0.00,100.00,12.13,0.00,0.00,1
164.630,164.626,10.00,17.05,0.00,100.00,12.13,0.00,0.00,1
164.648,164.644,10.00,16.99,0.00,0.00,12.28,0.00,0.00,1
164.668,164.664,10.00,17.24,0.00,0.00,12.28,0.00,0.00,1
164.689,164.685,10.00,17.60,0.00,0.00,12.97,0.00,0.00,1
164.710,164.706,10.00,17.24,0.00,100.00,12.97,0.00,0.00,1
164.728,164.724,10.00,16.55,100.00,100.00,12.97,0.00,0.00,1
164.747,164.743,10.00,16.55,100.00,100.00,11.79,0.00,0.00,1
164.768,164.764,10.00,17.05,0.00,100.00,11.79,0.00,0.00,1
164.787,164.783,10.00,17.11,0.00,100.00,11.79,0.00,0.00,1
164.806,164.802,10.00,16.74,0.00,100.00,13.28,0.00,0.00,1
164.829,164.825,10.00,16.36,100.00,100.00,13.28,0.00,0.00,1
164.847,164.843,10.00,16.74,100.00,100.00,13.28,0.00,0.00,1
164.866,164.862,10.00,17.86,100.00,100.00,13.47,0.00,0.00,1
164.889,164.885,10.00,17.60,100.00,100.00,13.47,0.00,0.00,1
164.907,164.903,10.00,17.17,100.00,100.00,13.47,0.00,0.00,1
164.926,164.922,10.00,16.92,100.00,0.00,14.28,0.00,0.00,1
164.948,164.944,10.00,16.80,100.00,100.00,14.28,0.00,0.00,1
164.967,164.963,10.00,16.74,100.00,100.00,14.28,0.00,0.00,1
164.986,164.982,10.00,16.86,100.00,100.00,14.28,0.00,0.00,1
165.006,165.002,10.00,17.17,100.00,100.00,14.28,0.00,0.00,1
165.026,165.022,10.00,17.05,100.00,100.00,14.46,0.00,0.00,1
165.048,165.045,10.00,16.80,0.00,0.00,14.46,0.00,0.00,1
165.067,165.063,10.00,16.92,100.00,100.00,14.46,0.00,0.00,1
165.086,165.082,10.00,17.17,100.00,100.00,15.42,0.00,0.00,1
165.108,165.104,10.00,17.05,0.00,100.00,15.42,0.00,0.00,1
165.127,165.123,10.00,16.92,100.00,100.00,15.42,0.00,0.00,1
165.147,165.143,10.00,16.99,100.00,100.00,15.42,0.00,0.00,1
165.167,165.163,10.00,17.17,100.00,100.00,15.42,0.00,0.00,1
165.186,165.182,10.00,17.11,100.00,100.00,15.42,0.00,0.00,1
165.206,165.202,10.00,17.17,100.00,100.00,15.42,0.00,0.00,1
165.226,165.223,10.00,17.11,100.00,100.00,15.42,0.00,0.00,1
165.246,165.242,10.00,16.92,100.00,100.00,15.42,0.00,0.00,1
165.267,165.263,10.00,17.05,100.00,0.00,15.42,0.00,0.00,1
165.286,165.282,10.00,17.29,100.00,100.00,15.42,0.00,0.00,1
165.306,165.302,10.00,17.36,100.00,100.00,15.42,0.00,0.00,1
165.328,165.324,10.00,17.24,100.00,100.00,15.42,0.00,0.00,1
165.349,165.345,10.00,17.29,100.00,100.00,15.42,0.00,0.00,1
165.368,165.364,10.00,17.24,100.00,100.00,15.42,0.00,0.00,1
165.388,165.384,10.00,17.24,100.00,100.00,15.42,0.00,0.00,1
165.407,165.403,10.00,17.17,0.00,100.00,15.42,0.00,0.00,1
165.426,165.422,10.00,16.86,0.00,100.00,15.42,0.00,0.00,1
165.447,165.443,10.00,17.05,0.00,100.00,15.42,0.00,0.00,1
165.466,165.462,10.00,17.17,100.00,100.00,15.42,0.00,0.00,1
165.486,165.482,10.00,17.05,100.00,100.00,15.42,0.00,0.00,1
165.506,165.502,10.00,17.29,100.00,100.00,12.43,0.00,0.00,1
165.528,165.525,10.00,17.36,100.00,100.00,12.43,0.00,0.00,1
165.547,165.543,10.00,17.29,100.00,100.00,12.43,0.00,0.00,1
165.566,165.562,10.00,17.36,100.00,100.00,13.05,0.00,0.00,1
165.589,165.585,10.00,17.36,100.00,100.00,13.05,0.00,0.00,1
165.608,165.604,10.00,17.36,0.00,0.00,13.05,0.00,0.00,1
165.626,165.622,10.00,17.42,100.00,100.00,12.97,0.00,0.00,1
165.649,165.645,10.00,17.42,100.00,0.00,12.97,0.00,0.00,1
165.671,165.667,10.00,17.36,100.00,0.00,12.97,0.00,0.00,1
165.690,165.686,10.00,17.24,0.00,100.00,13.01,0.00,0.00,1
165.710,165.706,10.00,17.36,100.00,100.00,13.01,0.00,0.00,1
165.729,165.725,10.00,17.42,0.00,100.00,13.01,0.00,0.00,1
165.748,165.744,10.00,17.48,100.00,100.00,18.15,0.00,0.00,1
165.768,165.764,10.00,17.48,100.00,100.00,18.15,0.00,0.00,1
165.787,165.783,10.00,17.48,100.00,100.00,19.38,0.00,0.00,1
165.807,165.803,10.00,17.67,100.00,0.00,19.38,0.00,0.00,1
165.827,165.823,10.00,17.67,100.00,100.00,19.38,0.00,0.00,1
165.847,165.843,10.00,17.42,100.00,0.00,19.38,0.00,0.00,1
165.866,165.862,10.00,17.55,100.00,100.00,19.38,0.00,0.00,1
165.886,165.882,10.00,17.67,100.00,100.00,19.38,0.00,0.00,1
165.906,165.902,10.00,17.74,100.00,100.00,18.98,0.00,0.00,1
165.928,165.924,10.00,17.55,100.00,100.00,18.98,0.00,0.00,1
165.947,165.943,10.00,17.60,0.00,0.00,18.98,0.00,0.00,1
165.967,165.963,10.00,17.79,100.00,100.00,18.98,0.00,0.00,1
165.986,165.982,10.00,17.98,100.00,0.00,18.98,0.00,0.00,1
166.006,166.002,10.00,17.74,100.00,0.00,18.98,0.00,0.00,1
166.027,166.023,10.00,17.55,100.00,100.00,16.56,0.00,0.00,1
166.049,166.045,10.00,17.74,100.00,100.00,16.56,0.00,0.00,1
166.068,166.064,10.00,18.04,0.00,100.00,16.56,0.00,0.00,1
166.086,166.083,10.00,17.67,100.00,100.00,17.99,0.00,0.00,1
166.109,166.105,10.00,17.74,100.00,0.00,17.99,0.00,0.00,1
166.128,166.124,10.00,18.10,100.00,100.00,17.99,0.00,0.00,1
166.147,166.143,10.00,18.10,100.00,100.00,17.55,0.00,0.00,1
166.168,166.164,10.00,17.74,100.00,0.00,17.55,0.00,0.00,1
166.187,166.183,10.00,17.74,100.00,100.00,17.55,0.00,0.00,1
166.207,166.203,10.00,17.86,100.00,100.00,15.81,0.00,0.00,1
166.228,166.224,10.00,18.04,100.00,100.00,15.81,0.00,0.00,1
166.246,166.242,10.00,18.16,100.00,100.00,15.81,0.00,0.00,1
166.266,166.262,10.00,18.10,100.00,100.00,14.19,0.00,0.00,1
166.288,166.284,10.00,17.91,0.00,100.00,14.19,0.00,0.00,1
166.307,166.303,10.00,17.67,100.00,0.00,14.19,0.00,0.00,1
166.327,166.323,10.00,17.86,100.00,0.00,12.45,0.00,0.00,1
166.348,166.344,10.00,18.40,0.00,100.00,12.45,0.00,0.00,1
166.367,166.363,10.00,18.35,0.00,100.00,13.67,0.00,0.00,1
166.388,166.384,10.00,17.86,100.00,100.00,13.67,0.00,0.00,1
166.407,166.403,10.00,18.10,0.00,100.00,13.67,0.00,0.00,1
166.426,166.422,10.00,18.35,100.00,100.00,13.14,0.00,0.00,1
166.450,166.446,10.00,18.16,100.00,100.00,13.14,0.00,0.00,1
166.468,166.464,10.00,17.79,100.00,100.00,13.14,0.00,0.00,1
166.487,166.483,10.00,17.91,100.00,100.00,13.28,0.00,0.00,1
166.508,166.504,10.00,18.28,100.00,0.00,13.28,0.00,0.00,1
166.526,166.522,10.00,18.28,100.00,100.00,13.28,0.00,0.00,1
166.547,166.543,10.00,17.98,0.00,100.00,15.66,0.00,0.00,1
166.578,166.574,10.00,18.04,100.00,100.00,15.66,0.00,0.00,1
166.597,166.593,10.00,18.23,100.00,0.00,15.66,0.00,0.00,1
166.636,166.632,10.00,18.04,100.00,100.00,14.69,0.00,0.00,1
166.657,166.653,10.00,17.91,100.00,100.00,14.69,0.00,0.00,1
166.676,166.672,10.00,18.10,100.00,100.00,14.69,0.00,0.00,1
166.694,166.691,10.00,18.10,100.00,100.00,14.69,0.00,0.00,1
166.713,166.709,10.00,18.04,100.00,100.00,14.69,0.00,0.00,1
166.731,166.727,10.00,17.98,100.00,0.00,14.69,0.00,0.00,1
166.750,166.746,10.00,18.10,100.00,100.00,14.69,0.00,0.00,1
166.768,166.764,10.00,18.23,100.00,0.00,14.69,0.00,0.00,1
166.786,166.783,10.00,18.16,0.00,0.00,14.69,0.00,0.00,1
166.805,166.801,10.00,17.79,0.00,0.00,14.69,0.00,0.00,1
166.824,166.820,10.00,17.74,0.00,0.00,14.69,0.00,0.00,1
166.842,166.838,10.00,17.98,0.00,0.00,14.69,0.00,0.00,1
166.861,166.857,10.00,17.98,0.00,100.00,14.69,0.00,0.00,1
166.880,166.876,10.00,17.79,100.00,0.00,17.34,0.00,0.00,1
166.900,166.896,10.00,17.55,100.00,100.00,17.34,0.00,0.00,1
166.918,166.914,10.00,17.98,100.00,100.00,17.34,0.00,0.00,1
166.937,166.933,10.00,18.04,0.00,100.00,17.34,0.00,0.00,1
166.955,166.951,10.00,17.74,100.00,0.00,17.34,0.00,0.00,1
166.974,166.970,10.00,17.98,100.00,100.00,17.34,0.00,0.00,1
166.993,166.989,10.00,17.98,100.00,100.00,17.34,0.00,0.00,1
167.011,167.007,10.00,17.79,0.00,0.00,17.34,0.00,0.00,1
167.030,167.026,10.00,17.86,0.00,0.00,17.34,0.00,0.00,1
167.049,167.045,10.00,17.86,0.00,0.00,17.34,0.00,0.00,1
167.067,167.063,10.00,17.91,0.00,0.00,17.34,0.00,0.00,1
167.086,167.082,10.00,17.74,100.00,100.00,17.34,0.00,0.00,1
167.106,167.102,10.00,17.79,0.00,100.00,17.34,0.00,0.00,1
167.126,167.122,10.00,17.86,0.00,100.00,17.34,0.00,0.00,1
167.146,167.142,10.00,18.04,100.00,0.00,17.34,0.00,0.00,1
167.166,167.162,10.00,17.86,100.00,100.00,17.34,0.00,0.00,1
167.186,167.182,10.00,17.60,0.00,0.00,17.34,0.00,0.00,1
167.206,167.202,10.00,17.91,0.00,100.00,17.22,0.00,0.00,1
167.227,167.223,10.00,17.98,100.00,100.00,17.22,0.00,0.00,1
167.246,167.242,10.00,17.91,100.00,100.00,17.22,0.00,0.00,1
167.266,167.262,10.00,17.91,100.00,100.00,17.22,0.00,0.00,1
167.286,167.282,10.00,17.91,100.00,100.00,17.22,0.00,0.00,1
167.306,167.302,10.00,17.79,100.00,0.00,17.22,0.00,0.00,1
167.326,167.322,10.00,17.74,100.00,100.00,17.22,0.00,0.00,1
167.346,167.342,10.00,17.86,100.00,100.00,17.22,0.00,0.00,1
167.366,167.362,10.00,17.86,100.00,100.00,17.22,0.00,0.00,1
167.386,167.382,10.00,17.86,100.00,0.00,17.22,0.00,0.00,1
167.406,167.402,10.00,17.86,0.00,0.00,17.22,0.00,0.00,1
167.426,167.422,10.00,17.91,100.00,100.00,17.22,0.00,0.00,1
167.446,167.442,10.00,17.79,0.00,100.00,17.22,0.00,0.00,1
167.466,167.462,10.00,17.74,100.00,0.00,17.22,0.00,0.00,1
167.486,167.482,10.00,17.74,100.00,100.00,17.22,0.00,0.00,1
167.506,167.502,10.00,17.74,100.00,100.00,17.22,0.00,0.00,1
167.526,167.522,10.00,17.79,100.00,100.00,17.22,0.00,0.00,1
167.546,167.543,10.00,17.98,100.00,100.00,17.22,0.00,0.00,1
167.566,167.562,10.00,17.74,100.00,100.00,17.20,0.00,0.00,1
167.587,167.583,10.00,17.74,100.00,100.00,17.20,0.00,0.00,1
167.606,167.602,10.00,17.79,100.00,0.00,17.20,0.00,0.00,1
167.626,167.622,10.00,17.79,100.00,0.00,17.20,0.00,0.00,1
167.646,167.642,10.00,17.67,100.00,100.00,17.20,0.00,0.00,1
167.666,167.662,10.00,17.79,100.00,100.00,17.20,0.00,0.00,1
167.686,167.682,10.00,17.74,0.00,100.00,17.20,0.00,0.00,1
167.707,167.703,10.00,17.74,100.00,100.00,17.20,0.00,0.00,1
167.726,167.722,10.00,17.79,100.00,100.00,17.20,0.00,0.00,1
167.746,167.742,10.00,17.79,0.00,0.00,17.20,0.00,0.00,1
167.767,167.763,10.00,17.74,100.00,0.00,15.90,0.00,0.00,1
167.787,167.783,10.00,17.67,100.00,100.00,15.90,0.00,0.00,1
167.806,167.802,10.00,17.60,100.00,0.00,15.90,0.00,0.00,1
167.826,167.822,10.00,17.74,0.00,100.00,15.28,0.00,0.00,1
167.848,167.844,10.00,17.86,100.00,100.00,15.28,0.00,0.00,1
167.866,167.862,10.00,17.60,0.00,100.00,13.81,0.00,0.00,1
167.888,167.884,10.00,17.48,100.00,100.00,13.81,0.00,0.00,1
167.907,167.903,10.00,17.79,100.00,0.00,13.81,0.00,0.00,1
167.926,167.922,10.00,17.79,100.00,100.00,13.23,0.00,0.00,1
167.948,167.944,10.00,17.67,0.00,100.00,13.23,0.00,0.00,1
167.966,167.962,10.00,17.67,100.00,0.00,13.23,0.00,0.00,1
167.986,167.982,10.00,17.74,100.00,100.00,15.01,0.00,0.00,1
168.008,168.004,10.00,17.67,100.00,100.00,15.01,0.00,0.00,1
168.026,168.022,10.00,17.67,100.00,100.00,15.01,0.00,0.00,1
168.047,168.043,10.00,17.67,100.00,100.00,17.43,0.00,0.00,1
168.068,168.064,10.00,17.60,100.00,0.00,17.43,0.00,0.00,1
168.087,168.083,10.00,17.60,0.00,100.00,17.43,0.00,0.00,1
168.106,168.102,10.00,17.74,100.00,100.00,16.83,0.00,0.00,1
168.128,168.124,10.00,17.67,100.00,100.00,16.83,0.00,0.00,1
168.146,168.142,10.00,17.60,100.00,100.00,15.53,0.00,0.00,1
168.169,168.165,10.00,17.67,100.00,100.00,15.53,0.00,0.00,1
168.187,168.184,10.00,17.60,100.00,100.00,15.53,0.00,0.00,1
168.206,168.203,10.00,17.48,0.00,100.00,14.57,0.00,0.00,1
168.228,168.224,10.00,17.42,100.00,100.00,14.57,0.00,0.00,1
168.246,168.243,10.00,17.55,100.00,0.00,14.57,0.00,0.00,1
168.267,168.263,10.00,17.55,100.00,100.00,13.23,0.00,0.00,1
168.288,168.284,10.00,17.42,0.00,100.00,13.23,0.00,0.00,1
168.307,168.303,10.00,17.42,100.00,0.00,13.23,0.00,0.00,1
168.326,168.323,10.00,17.55,0.00,100.00,12.34,0.00,0.00,1
168.348,168.344,10.00,17.48,100.00,100.00,12.34,0.00,0.00,1
168.367,168.363,10.00,17.42,0.00,0.00,12.34,0.00,0.00,1
168.386,168.382,10.00,17.42,0.00,0.00,12.34,0.00,0.00,1
168.406,168.402,10.00,17.42,0.00,0.00,12.34,0.00,0.00,1
168.426,168.422,10.00,17.36,0.00,100.00,12.55,0.00,0.00,1
168.450,168.446,10.00,17.42,100.00,100.00,12.55,0.00,0.00,1
168.469,168.465,10.00,17.48,100.00,100.00,12.55,0.00,0.00,1
168.487,168.483,10.00,17.36,100.00,100.00,12.55,0.00,0.00,1
168.506,168.502,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.526,168.522,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.546,168.542,10.00,17.42,100.00,100.00,12.55,0.00,0.00,1
168.566,168.562,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.586,168.582,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.606,168.602,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.626,168.622,10.00,17.11,100.00,0.00,12.55,0.00,0.00,1
168.646,168.642,10.00,17.11,100.00,0.00,12.55,0.00,0.00,1
168.666,168.662,10.00,17.29,100.00,100.00,12.55,0.00,0.00,1
168.687,168.683,10.00,17.24,100.00,0.00,12.55,0.00,0.00,1
168.706,168.702,10.00,17.11,0.00,0.00,12.55,0.00,0.00,1
168.726,168.722,10.00,17.17,0.00,0.00,12.55,0.00,0.00,1
168.746,168.742,10.00,17.17,0.00,0.00,12.55,0.00,0.00,1
168.766,168.762,10.00,17.17,0.00,100.00,12.55,0.00,0.00,1
168.786,168.783,10.00,17.11,100.00,100.00,12.55,0.00,0.00,1
168.807,168.803,10.00,17.11,100.00,100.00,12.55,0.00,0.00,1
168.826,168.822,10.00,17.17,100.00,100.00,12.55,0.00,0.00,1
168.847,168.843,10.00,17.05,0.00,100.00,12.55,0.00,0.00,1
168.866,168.863,10.00,17.11,100.00,100.00,12.55,0.00,0.00,1
168.887,168.883,10.00,17.05,0.00,100.00,12.55,0.00,0.00,1
168.906,168.902,10.00,16.99,100.00,100.00,12.55,0.00,0.00,1
168.926,168.922,10.00,17.11,100.00,0.00,12.55,0.00,0.00,1
168.946,168.943,10.00,17.05,100.00,100.00,12.55,0.00,0.00,1
168.967,168.963,10.00,16.92,0.00,100.00,12.55,0.00,0.00,1
168.986,168.982,10.00,17.05,100.00,0.00,12.55,0.00,0.00,1
169.006,169.002,10.00,17.05,0.00,100.00,12.55,0.00,0.00,1
169.026,169.022,10.00,16.92,100.00,100.00,12.55,0.00,0.00,1
169.046,169.042,10.00,16.92,0.00,0.00,12.55,0.00,0.00,1
169.067,169.063,10.00,16.92,0.00,0.00,12.55,0.00,0.00,1
169.086,169.082,10.00,16.99,0.00,0.00,12.55,0.00,0.00,1
169.106,169.102,10.00,16.92,40.16,100.00,12.55,0.00,0.00,1
169.127,169.123,10.00,16.80,0.00,100.00,16.82,0.00,0.00,1
169.148,169.144,10.00,16.92,100.00,100.00,16.82,0.00,0.00,1
169.169,169.165,10.00,16.80,0.00,100.00,17.59,0.00,0.00,1
169.189,169.185,10.00,16.86,100.00,0.00,17.59,0.00,0.00,1
169.208,169.204,10.00,16.99,100.00,0.00,17.59,0.00,0.00,1
