Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Test_Number
249.815,249.814,10.00,11.35,0.00,7.15,17.47,1
249.835,249.834,10.00,11.28,0.00,6.82,17.47,1
249.854,249.853,10.00,11.28,0.00,6.85,17.47,1
249.874,249.873,10.00,11.35,0.00,7.23,17.47,1
249.913,249.912,10.00,11.42,0.00,7.61,17.47,1
249.933,249.932,10.00,11.42,0.00,7.63,17.47,1
249.952,249.951,10.00,11.48,0.00,7.96,17.47,1
249.972,249.971,10.00,11.48,0.00,7.99,17.47,1
250.011,250.010,10.00,11.68,0.00,9.01,17.47,1
250.031,250.030,10.00,11.75,0.00,9.40,17.47,1
250.050,250.049,10.00,11.80,0.00,9.72,17.47,1
250.070,250.069,10.00,11.80,0.00,9.76,17.47,1
250.109,250.108,10.00,11.80,0.00,9.80,17.47,1
250.129,250.128,10.00,11.87,0.00,10.18,17.47,1
250.148,250.147,10.00,11.87,0.00,10.22,17.47,1
250.168,250.167,10.00,11.87,0.00,10.26,17.47,1
250.207,250.206,10.00,11.87,0.00,10.30,17.47,1
250.227,250.226,10.00,11.94,0.00,10.68,17.47,1
250.246,250.245,10.00,11.94,0.00,10.72,17.47,1
250.266,250.265,10.00,12.00,0.00,11.05,17.47,1
250.305,250.304,10.00,12.07,0.00,11.44,17.47,1
250.325,250.324,10.00,12.07,0.00,11.49,17.47,1
250.344,250.343,10.00,12.14,0.00,11.88,17.47,1
250.364,250.363,10.00,12.14,0.00,11.92,17.47,1
250.403,250.402,10.00,12.20,0.00,12.25,17.47,1
250.423,250.422,10.00,12.20,0.00,12.30,17.47,1
250.442,250.441,10.00,12.20,0.00,12.34,17.47,1
250.462,250.461,10.00,12.27,0.00,12.74,17.47,1
250.501,250.500,10.00,12.33,0.00,13.07,17.47,1
250.521,250.520,10.00,12.33,0.00,13.12,17.47,1
250.540,250.539,10.00,12.33,0.00,13.17,17.47,1
250.560,250.559,10.00,12.40,0.00,13.56,17.47,1
250.599,250.598,10.00,12.40,0.00,13.61,17.47,1
250.619,250.618,10.00,12.33,0.00,13.31,17.47,1
250.638,250.638,10.00,12.40,0.00,13.70,17.47,1
250.658,250.657,10.00,12.40,0.00,13.75,17.47,1
250.697,250.696,10.00,12.52,0.00,14.44,17.47,1
250.717,250.716,10.00,12.59,0.00,14.84,17.47,1
250.736,250.735,10.00,12.59,0.00,14.89,17.47,1
250.756,250.755,10.00,12.59,0.00,14.94,17.47,1
250.795,250.795,10.00,12.66,0.00,15.34,17.47,1
250.815,250.814,10.00,12.66,0.00,15.39,17.47,1
250.834,250.833,10.00,12.72,0.00,15.74,17.47,1
250.873,250.872,10.00,12.72,0.00,15.79,17.47,1
250.893,250.892,10.00,12.72,0.00,15.85,17.47,1
250.913,250.912,10.00,12.85,0.00,16.54,17.47,1
250.932,250.931,10.00,12.85,0.00,16.60,17.47,1
250.952,250.951,10.00,12.92,0.00,17.00,17.47,1
250.991,250.990,10.00,12.92,0.00,17.06,17.47,1
251.011,251.010,10.00,12.92,0.00,17.12,17.47,1
251.031,251.030,10.00,12.99,0.00,17.52,17.47,1
251.069,251.069,10.00,13.11,0.00,18.22,17.47,1
251.089,251.088,10.00,13.18,0.00,18.63,17.47,1
251.108,251.108,10.00,13.18,0.00,18.69,17.47,1
251.128,251.128,10.00,13.18,0.00,18.75,17.47,1
251.168,251.167,10.00,13.24,0.00,19.11,17.47,1
251.187,251.186,10.00,13.24,0.00,19.17,17.47,1
251.206,251.206,10.00,13.31,0.00,19.58,17.47,1
251.227,251.226,10.00,13.31,0.00,19.65,17.47,1
251.265,251.264,10.00,13.37,0.00,20.00,17.47,1
251.285,251.284,10.00,13.43,0.00,20.42,17.47,1
251.305,251.304,10.00,13.43,0.00,20.48,17.47,1
251.344,251.344,10.00,13.50,0.00,20.90,17.47,1
251.364,251.363,10.00,13.56,0.00,21.26,17.47,1
251.384,251.383,10.00,13.50,0.00,21.04,17.47,1
251.422,251.422,10.00,13.50,0.00,21.11,17.47,1
251.442,251.441,10.00,13.63,0.00,21.81,17.47,1
251.461,251.461,10.00,13.70,0.00,22.23,17.47,1
251.482,251.481,10.00,13.63,0.00,21.96,17.47,1
251.521,251.520,10.00,13.70,0.00,22.38,17.47,1
251.539,251.539,10.00,13.76,0.00,22.74,17.47,1
251.560,251.559,10.00,13.76,0.00,22.81,17.47,1
251.580,251.579,10.00,13.82,0.00,23.23,17.47,1
251.619,251.618,10.00,13.88,0.00,23.60,17.47,1
251.638,251.637,10.00,13.82,0.00,23.39,17.47,1
251.658,251.657,10.00,13.95,0.00,24.09,17.47,1
251.678,251.677,10.00,13.88,0.00,23.83,17.47,1
251.717,251.716,10.00,13.95,0.00,24.25,17.47,1
251.736,251.735,10.00,14.02,0.00,24.67,17.47,1
251.756,251.755,10.00,14.02,0.00,24.75,17.47,1
251.775,251.774,10.00,14.08,0.00,25.12,17.47,1
251.815,251.814,10.00,14.14,0.00,25.55,17.47,1
251.834,251.833,10.00,14.21,0.00,25.97,17.47,1
251.854,251.853,10.00,14.27,0.00,26.34,17.47,1
251.893,251.892,10.00,14.21,0.00,26.14,17.47,1
251.913,251.912,10.00,14.39,0.00,27.14,17.47,1
251.932,251.931,10.00,14.34,0.00,26.94,17.47,1
251.952,251.951,10.00,14.39,0.00,27.31,17.47,1
251.991,251.990,10.00,14.59,0.00,28.37,17.47,1
252.011,252.010,10.00,14.59,0.00,28.46,17.47,1
252.030,252.029,10.00,14.65,0.00,28.90,17.47,1
252.050,252.049,10.00,14.78,0.00,29.61,17.47,1
252.089,252.088,10.00,14.85,0.00,30.05,17.47,1
252.109,252.108,10.00,14.85,0.00,30.15,17.47,1
252.128,252.127,10.00,14.90,0.00,30.53,17.47,1
252.148,252.147,10.00,14.97,0.00,30.97,17.47,1
252.187,252.186,10.00,14.97,0.00,31.07,17.47,1
252.207,252.206,10.00,15.10,0.00,31.79,17.47,1
252.226,252.225,10.00,15.10,0.00,31.89,17.47,1
252.246,252.245,10.00,15.16,0.00,32.33,17.47,1
252.285,252.284,10.00,15.23,0.00,32.78,17.47,1
252.305,252.304,10.00,15.23,0.00,32.88,17.47,1
252.324,252.323,10.00,15.36,0.00,33.61,17.47,1
252.344,252.343,10.00,15.36,0.00,33.72,17.47,1
252.383,252.382,10.00,15.41,0.00,34.10,17.47,1
252.402,252.401,10.00,15.41,0.00,34.21,17.47,1
252.422,252.421,10.00,15.55,0.00,35.00,17.47,1
252.442,252.441,10.00,15.55,0.00,35.11,17.47,1
252.481,252.480,10.00,15.55,0.00,35.22,17.47,1
252.500,252.499,10.00,15.67,0.00,35.95,17.47,1
252.520,252.519,10.00,15.67,0.00,36.06,17.47,1
252.540,252.539,10.00,15.67,0.00,36.18,17.47,1
252.579,252.578,10.00,15.74,0.00,36.63,17.47,1
252.598,252.597,10.00,15.79,0.00,37.03,17.47,1
252.618,252.617,10.00,15.86,0.00,37.48,17.47,1
252.657,252.656,10.00,15.92,0.00,37.88,17.47,1
252.677,252.676,10.00,15.98,0.00,38.33,17.47,1
252.696,252.695,10.00,16.11,0.00,39.07,17.47,1
252.716,252.715,10.00,16.05,0.00,38.91,17.47,1
252.755,252.754,10.00,16.17,0.00,39.65,17.47,1
252.775,252.774,10.00,16.24,0.00,40.11,17.47,1
252.794,252.793,10.00,16.24,0.00,40.23,17.47,1
252.814,252.813,10.00,16.24,0.00,40.36,17.47,1
252.853,252.852,10.00,16.30,0.00,40.76,17.47,1
252.873,252.872,10.00,16.36,0.00,41.23,17.47,1
252.892,252.891,10.00,16.49,0.00,41.97,17.47,1
252.912,252.911,10.00,16.55,0.00,42.43,17.47,1
252.951,252.950,10.00,16.49,0.00,42.23,17.47,1
252.971,252.970,10.00,16.55,0.00,42.69,17.47,1
252.990,252.989,10.00,16.67,0.00,43.44,17.47,1
253.010,253.009,10.00,16.67,0.00,43.57,17.47,1
253.049,253.048,10.00,16.67,0.00,43.70,17.47,1
253.069,253.068,10.00,16.80,0.00,44.45,17.47,1
253.089,253.088,10.00,16.92,0.00,45.20,17.47,1
253.108,253.107,10.00,16.80,0.00,44.73,17.47,1
253.147,253.146,10.00,16.92,0.00,45.47,17.47,1
253.167,253.166,10.00,16.99,0.00,45.95,17.47,1
253.186,253.185,10.00,16.99,0.00,46.09,17.47,1
253.225,253.224,10.00,17.05,0.00,46.56,17.47,1
253.245,253.244,10.00,17.11,0.00,46.98,17.47,1
253.265,253.264,10.00,17.17,0.00,47.45,17.47,1
253.284,253.283,10.00,17.17,0.00,47.60,17.47,1
253.323,253.322,10.00,17.17,0.00,47.74,17.47,1
253.343,253.342,10.00,17.24,0.00,48.21,17.47,1
253.363,253.362,10.00,17.29,0.00,48.64,17.47,1
253.382,253.381,10.00,17.36,0.00,49.11,17.47,1
253.421,253.420,10.00,17.42,0.00,49.54,17.47,1
253.441,253.440,10.00,17.42,0.00,49.69,17.47,1
253.461,253.460,10.00,17.42,0.00,49.84,17.47,1
253.480,253.479,10.00,17.48,0.00,50.32,17.47,1
253.519,253.518,10.00,17.55,0.00,50.80,17.47,1
253.539,253.538,10.00,17.55,0.00,50.95,17.47,1
253.558,253.557,10.00,17.55,0.00,51.10,17.47,1
253.578,253.577,10.00,17.60,0.00,51.53,17.47,1
253.617,253.616,10.00,17.55,0.00,51.40,17.47,1
253.637,253.636,10.00,17.55,0.00,51.55,17.47,1
253.656,253.655,10.00,17.55,0.00,51.70,17.47,1
253.676,253.675,10.00,17.60,0.00,52.13,17.47,1
253.715,253.714,10.00,17.60,0.00,52.28,17.47,1
253.735,253.734,10.00,17.55,0.00,52.16,17.47,1
253.754,253.753,10.00,17.55,0.00,52.31,17.47,1
253.774,253.773,10.00,17.48,0.00,52.13,17.47,1
253.813,253.812,10.00,17.42,0.00,51.95,17.47,1
253.833,253.832,10.00,17.48,0.00,52.43,17.47,1
253.852,253.851,10.00,17.48,0.00,52.58,17.47,1
253.872,253.871,10.00,17.48,0.00,52.73,17.47,1
253.911,253.910,10.00,17.42,0.00,52.54,17.47,1
253.931,253.931,10.00,17.42,0.00,52.69,17.47,1
253.950,253.949,10.00,17.48,0.00,53.17,17.47,1
253.970,253.969,10.00,17.42,0.00,52.99,17.47,1
254.009,254.008,10.00,17.29,0.00,52.53,17.47,1
254.029,254.028,10.00,17.29,0.00,52.68,17.47,1
254.048,254.047,10.00,17.29,0.00,52.82,17.47,1
254.068,254.067,10.00,17.24,0.00,52.69,17.47,1
254.107,254.106,10.00,17.24,0.00,52.84,17.47,1
254.127,254.126,10.00,17.24,0.00,52.98,17.47,1
254.146,254.145,10.00,17.11,0.00,52.46,17.47,1
254.166,254.165,10.00,17.11,0.00,52.60,17.47,1
254.205,254.204,10.00,17.11,0.00,52.74,19.60,1
254.225,254.225,10.00,17.05,0.00,52.61,19.60,1
254.244,254.243,10.00,16.99,0.00,52.42,19.60,1
254.264,254.264,10.00,16.99,0.00,52.56,19.60,1
254.303,254.303,10.00,16.99,0.00,52.70,19.60,1
254.323,254.322,10.00,16.92,0.00,52.50,19.60,1
254.342,254.341,10.00,16.92,0.00,52.64,19.60,1
254.362,254.362,10.00,16.99,0.00,53.11,19.60,1
254.401,254.401,10.00,16.99,0.00,53.25,19.60,1
254.421,254.421,10.00,16.86,0.00,52.78,19.60,1
254.440,254.440,10.00,16.86,0.00,52.92,19.60,1
254.461,254.460,10.00,16.74,0.00,52.44,19.60,1
254.499,254.499,10.00,16.74,0.00,52.58,19.60,1
254.519,254.519,10.00,16.61,0.00,52.04,19.60,1
254.539,254.538,10.00,16.55,0.00,51.90,19.60,1
254.559,254.558,10.00,16.67,0.00,52.64,19.60,1
254.598,254.597,10.00,16.61,0.00,52.44,19.60,1
254.617,254.617,10.00,16.55,0.00,52.29,19.60,1
254.636,254.636,10.00,16.49,0.00,52.09,19.60,1
254.656,254.656,10.00,16.42,0.00,51.88,19.60,1
254.696,254.695,10.00,16.24,0.00,51.12,19.60,1
254.716,254.715,10.00,16.36,0.00,51.86,19.60,1
254.734,254.734,10.00,16.11,0.00,50.69,19.60,1
254.755,254.754,10.00,16.11,0.00,50.82,19.60,1
254.794,254.793,10.00,16.17,0.00,51.28,19.60,1
254.814,254.813,10.00,16.11,0.00,51.06,19.60,1
254.833,254.832,10.00,15.98,0.00,50.57,19.60,1
254.853,254.852,10.00,15.86,0.00,50.07,19.60,1
254.892,254.891,10.00,15.86,0.00,50.19,19.60,1
254.912,254.911,10.00,15.86,0.00,50.30,19.60,1
254.931,254.930,10.00,15.67,0.00,49.46,19.60,1
254.970,254.969,10.00,15.67,0.00,49.58,19.60,1
254.990,254.989,10.00,15.74,0.00,50.03,19.60,1
255.009,255.008,10.00,15.67,0.00,49.81,19.60,1
255.029,255.028,10.00,15.60,0.00,49.58,19.60,1
255.068,255.067,10.00,15.60,0.00,49.69,19.60,1
255.088,255.087,10.00,15.41,0.00,48.85,19.60,1
255.107,255.106,10.00,15.41,0.00,48.95,19.60,1
255.127,255.126,10.00,15.48,0.00,49.40,19.60,1
255.166,255.165,10.00,15.36,0.00,48.89,19.60,1
255.186,255.185,10.00,15.10,0.00,47.69,19.60,1
255.205,255.204,10.00,15.23,0.00,48.48,19.60,1
255.225,255.224,10.00,15.36,0.00,49.20,19.60,1
255.264,255.263,10.00,15.16,0.00,48.35,19.60,1
255.284,255.283,10.00,15.10,0.00,48.11,19.60,1
255.303,255.302,10.00,15.16,0.00,48.55,19.60,1
255.323,255.323,10.00,15.04,0.00,48.03,19.60,1
255.362,255.361,10.00,15.04,0.00,48.13,19.60,1
255.382,255.381,10.00,14.97,0.00,47.89,19.60,1
255.401,255.400,10.00,14.85,0.00,47.37,19.60,1
255.421,255.420,10.00,14.85,0.00,47.47,19.60,1
255.460,255.459,10.00,14.85,0.00,47.56,19.60,1
255.480,255.479,10.00,14.85,0.00,47.66,19.60,1
255.499,255.498,10.00,14.78,0.00,47.42,19.60,1
255.519,255.518,10.00,14.72,0.00,47.23,19.60,1
255.558,255.557,10.00,14.59,0.00,46.64,19.60,1
255.578,255.577,10.00,14.59,0.00,46.73,19.60,1
255.597,255.596,10.00,14.53,0.00,46.54,19.60,1
255.617,255.616,10.00,14.39,0.00,45.94,19.60,1
255.656,255.655,10.00,14.46,0.00,46.37,19.60,1
255.676,255.675,10.00,14.46,0.00,46.46,19.60,1
255.695,255.694,10.00,14.27,0.00,45.58,19.60,1
255.715,255.714,10.00,14.27,0.00,45.67,19.60,1
255.754,255.753,10.00,14.27,0.00,45.75,19.60,1
255.774,255.773,10.00,14.21,0.00,45.55,19.60,1
255.793,255.792,10.00,14.21,0.00,45.64,19.60,1
255.813,255.812,10.00,14.08,0.00,45.03,19.60,1
255.852,255.851,10.00,14.08,0.00,45.12,19.60,1
255.872,255.871,10.00,13.95,0.00,44.57,19.60,1
255.891,255.890,10.00,14.02,0.00,44.99,19.60,1
255.911,255.910,10.00,13.95,0.00,44.73,19.60,1
255.950,255.949,10.00,13.95,0.00,44.81,19.60,1
255.970,255.969,10.00,13.95,0.00,44.89,19.60,1
255.989,255.988,10.00,13.82,0.00,44.33,19.60,1
256.029,256.028,10.00,13.82,0.00,44.41,19.60,1
256.048,256.047,10.00,13.76,0.00,44.14,19.60,1
256.068,256.067,10.00,13.82,0.00,44.56,19.60,1
256.107,256.106,10.00,13.76,0.00,44.29,19.60,1
256.127,256.126,10.00,13.63,0.00,43.74,19.60,1
256.146,256.145,10.00,13.70,0.00,44.15,19.60,1
256.166,256.165,10.00,13.63,0.00,43.88,19.60,1
256.205,256.204,10.00,13.70,0.00,44.30,19.60,1
256.225,256.224,10.00,13.63,0.00,44.03,19.60,1
256.244,256.243,10.00,13.63,0.00,44.10,19.60,1
256.264,256.263,10.00,13.56,0.00,43.83,19.60,1
256.303,256.302,10.00,13.63,0.00,44.25,19.60,1
256.323,256.322,10.00,13.56,0.00,43.97,19.60,1
256.342,256.341,10.00,13.37,0.00,43.07,19.60,1
256.362,256.361,10.00,13.43,0.00,43.48,19.60,1
256.401,256.400,10.00,13.43,0.00,43.55,19.60,1
256.421,256.420,10.00,13.43,0.00,43.62,19.60,1
256.440,256.439,10.00,13.37,0.00,43.34,19.60,1
256.460,256.459,10.00,13.37,0.00,43.41,19.60,1
256.499,256.498,10.00,13.37,0.00,43.47,19.60,1
256.519,256.518,10.00,13.37,0.00,43.54,19.60,1
256.538,256.537,10.00,13.24,0.00,42.97,19.60,1
256.558,256.557,10.00,13.24,0.00,43.04,19.60,1
256.597,256.596,10.00,13.24,0.00,43.10,19.60,1
256.617,256.616,10.00,13.24,0.00,43.17,19.60,1
256.636,256.635,10.00,13.18,0.00,42.94,19.60,1
256.656,256.655,10.00,13.18,0.00,43.01,19.60,1
256.695,256.694,10.00,13.11,0.00,42.73,19.60,1
256.715,256.714,10.00,13.04,0.00,42.44,19.60,1
256.735,256.734,10.00,13.11,0.00,42.85,19.60,1
256.754,256.753,10.00,13.04,0.00,42.56,19.60,1
256.793,256.792,10.00,13.04,0.00,42.62,19.60,1
256.813,256.812,10.00,12.99,0.00,42.40,15.66,1
256.833,256.832,10.00,12.92,0.00,42.11,15.66,1
256.852,256.851,10.00,12.85,0.00,41.82,15.66,1
256.872,256.871,10.00,12.92,0.00,42.22,15.66,1
256.911,256.910,10.00,12.85,0.00,41.94,15.66,1
256.931,256.930,10.00,12.85,0.00,41.99,15.66,1
256.950,256.949,10.00,12.79,0.00,41.76,15.66,1
256.970,256.969,10.00,12.79,0.00,41.82,19.75,1
257.009,257.008,10.00,12.79,0.00,41.87,19.75,1
257.029,257.028,10.00,12.79,0.00,41.93,19.75,1
257.048,257.047,10.00,12.72,0.00,41.63,19.75,1
257.068,257.067,10.00,12.72,0.00,41.69,19.75,1
257.107,257.106,10.00,12.66,0.00,41.45,19.75,1
257.127,257.126,10.00,12.66,0.00,41.51,19.75,1
257.146,257.145,10.00,12.72,0.00,41.85,19.75,1
257.166,257.165,10.00,12.66,0.00,41.61,19.75,1
257.205,257.205,10.00,12.52,0.00,40.97,19.75,1
257.225,257.224,10.00,12.59,0.00,41.37,19.75,1
257.244,257.243,10.00,12.47,0.00,40.78,19.75,1
257.264,257.263,10.00,12.52,0.00,41.12,19.75,1
257.304,257.303,10.00,12.66,0.00,41.87,19.75,1
257.323,257.322,10.00,12.52,0.00,41.23,19.75,1
257.342,257.341,10.00,12.40,0.00,40.64,19.75,1
257.362,257.361,10.00,12.52,0.00,41.32,19.75,1
257.401,257.400,10.00,12.40,0.00,40.74,19.75,1
257.421,257.420,10.00,12.40,0.00,40.78,19.75,1
257.440,257.439,10.00,12.40,0.00,40.83,19.75,1
257.460,257.460,10.00,12.40,0.00,40.88,19.75,1
257.480,257.480,10.00,12.33,0.00,40.58,19.75,1
257.519,257.519,10.00,12.27,0.00,40.33,19.75,1
257.538,257.538,10.00,12.33,0.00,40.67,19.75,1
257.559,257.558,10.00,12.33,0.00,40.72,19.75,1
257.597,257.597,10.00,12.27,0.00,40.47,19.75,1
257.617,257.616,10.00,12.27,0.00,40.52,19.75,1
257.637,257.636,10.00,12.27,0.00,40.56,19.75,1
257.657,257.656,10.00,12.20,0.00,40.26,19.75,1
257.695,257.695,10.00,12.27,0.00,40.65,19.75,1
257.716,257.715,10.00,12.27,0.00,40.70,19.75,1
257.735,257.735,10.00,12.20,0.00,40.39,19.75,1
257.755,257.754,10.00,12.14,0.00,40.15,19.75,1
257.794,257.793,10.00,12.14,0.00,40.19,19.75,1
257.814,257.813,10.00,12.20,0.00,40.52,19.75,1
257.834,257.833,10.00,12.07,0.00,39.93,19.75,1
257.853,257.852,10.00,11.94,0.00,39.32,19.75,1
257.892,257.891,10.00,12.07,0.00,40.01,19.75,1
257.912,257.911,10.00,12.07,0.00,40.05,19.13,1
257.932,257.931,10.00,11.94,0.00,39.45,19.13,1
257.951,257.950,10.00,12.07,0.00,40.13,19.13,1
257.990,257.989,10.00,12.00,0.00,39.82,19.13,1
258.010,258.009,10.00,11.94,0.00,39.57,19.13,1
258.030,258.029,10.00,12.00,0.00,39.90,19.13,1
258.049,258.048,10.00,11.87,0.00,39.29,19.13,1
258.088,258.087,10.00,11.80,0.00,38.98,19.13,1
258.108,258.107,10.00,11.87,0.00,39.37,19.13,1
258.128,258.127,10.00,11.87,0.00,39.41,19.13,1
258.147,258.146,10.00,11.87,0.00,39.44,19.13,1
258.186,258.185,10.00,11.87,0.00,39.48,19.13,1
258.206,258.205,10.00,11.80,0.00,39.17,19.13,1
258.226,258.225,10.00,11.75,0.00,38.91,19.13,1
258.245,258.244,10.00,11.80,0.00,39.24,19.13,1
258.284,258.283,10.00,11.75,0.00,38.98,19.13,1
258.304,258.303,10.00,11.75,0.00,39.02,19.13,1
258.324,258.323,10.00,11.80,0.00,39.34,19.13,1
258.343,258.342,10.00,11.80,0.00,39.38,19.13,1
258.382,258.381,10.00,11.75,0.00,39.12,19.13,1
258.402,258.401,10.00,11.68,0.00,38.81,19.13,1
258.422,258.421,10.00,11.68,0.00,38.84,19.13,1
258.441,258.440,10.00,11.75,0.00,39.23,19.13,1
258.480,258.479,10.00,11.62,0.00,38.62,19.13,1
258.500,258.499,10.00,11.62,0.00,38.65,19.13,1
258.520,258.519,10.00,11.55,0.00,38.33,19.13,1
258.539,258.538,10.00,11.62,0.00,38.71,19.13,1
258.579,258.578,10.00,11.55,0.00,38.39,19.13,1
258.598,258.597,10.00,11.48,0.00,38.07,14.85,1
258.618,258.617,10.00,11.55,0.00,38.45,14.85,1
258.657,258.656,10.00,11.48,0.00,38.13,14.85,1
258.677,258.676,10.00,11.48,0.00,38.16,14.85,1
258.696,258.695,10.00,11.48,0.00,38.19,14.85,1
258.716,258.715,10.00,11.42,0.00,37.93,14.85,1
258.755,258.754,10.00,11.42,0.00,37.96,14.85,1
258.775,258.774,10.00,11.42,0.00,37.98,14.85,1
258.794,258.793,10.00,11.42,0.00,38.01,14.85,1
258.814,258.813,10.00,11.42,0.00,38.04,14.85,1
258.853,258.852,10.00,11.42,0.00,38.07,14.85,1
258.873,258.872,10.00,11.35,0.00,37.74,14.85,1
258.892,258.891,10.00,11.28,0.00,37.42,14.85,1
258.912,258.911,10.00,11.35,0.00,37.80,14.85,1
258.951,258.950,10.00,11.35,0.00,37.82,16.64,1
258.971,258.970,10.00,11.28,0.00,37.50,16.64,1
258.990,258.989,10.00,11.28,0.00,37.52,16.64,1
259.010,259.009,10.00,11.35,0.00,37.90,16.64,1
259.049,259.048,10.00,11.35,0.00,37.93,16.64,1
259.069,259.068,10.00,11.28,0.00,37.60,16.64,1
259.088,259.087,10.00,11.35,0.00,37.98,16.64,1
259.108,259.107,10.00,11.35,0.00,38.01,16.64,1
259.147,259.146,10.00,11.35,0.00,38.04,16.64,1
259.167,259.166,10.00,11.28,0.00,37.71,19.66,1
259.186,259.185,10.00,11.28,0.00,37.74,19.66,1
259.206,259.205,10.00,11.22,0.00,37.47,19.66,1
259.245,259.244,10.00,11.28,0.00,37.79,10.07,1
259.265,259.264,10.00,11.28,0.00,37.81,9.24,1
259.285,259.284,10.00,11.22,0.00,37.54,9.24,1
259.304,259.303,10.00,11.22,0.00,37.57,9.24,1
259.343,259.342,10.00,11.22,0.00,37.59,9.24,1
259.363,259.362,10.00,11.22,0.00,37.62,9.24,1
259.383,259.382,10.00,11.15,0.00,37.29,9.24,1
259.402,259.401,10.00,11.15,0.00,37.31,9.24,1
259.441,259.440,10.00,11.15,0.00,37.33,9.24,1
259.461,259.460,10.00,11.15,0.00,37.36,9.24,1
259.481,259.480,10.00,11.15,0.00,37.38,9.24,1
259.500,259.499,10.00,11.22,0.00,37.75,9.24,1
259.520,259.519,10.00,11.22,0.00,37.78,9.24,1
259.559,259.558,10.00,11.09,0.00,37.16,9.24,1
259.579,259.578,10.00,11.15,0.00,37.47,9.24,1
259.598,259.597,10.00,11.15,0.00,37.50,9.24,1
259.618,259.617,10.00,11.09,0.00,37.22,9.24,1
259.657,259.656,10.00,11.09,0.00,37.25,9.24,1
259.677,259.676,10.00,11.15,0.00,37.56,9.24,1
259.696,259.695,10.00,11.02,0.00,36.94,9.24,1
259.716,259.715,10.00,11.02,0.00,36.96,9.24,1
259.755,259.754,10.00,11.09,0.00,37.33,9.24,1
259.775,259.774,10.00,11.15,0.00,37.65,9.24,1
259.795,259.794,10.00,11.15,0.00,37.67,9.24,1
259.814,259.813,10.00,11.09,0.00,37.40,9.24,1
259.834,259.833,10.00,10.95,0.00,36.71,9.24,1
259.873,259.872,10.00,11.02,0.00,37.09,9.24,1
259.893,259.892,10.00,11.02,0.00,37.11,9.24,1
259.912,259.911,10.00,11.02,0.00,37.13,9.24,1
259.951,259.950,10.00,10.95,0.00,36.79,9.24,1
259.971,259.970,10.00,10.95,0.00,36.81,11.22,1
259.991,259.990,10.00,10.95,0.00,36.83,11.22,1
260.010,260.009,10.00,10.95,0.00,36.85,11.22,1
260.030,260.029,10.00,10.95,0.00,36.87,11.22,1
260.069,260.068,10.00,11.02,0.00,37.24,11.22,1
260.089,260.088,10.00,11.02,0.00,37.26,11.22,1
260.108,260.107,10.00,10.95,0.00,36.93,11.22,1
260.128,260.127,10.00,10.89,0.00,36.65,11.22,1
260.167,260.167,10.00,10.89,0.00,36.67,12.33,1
260.187,260.186,10.00,10.95,0.00,36.98,12.33,1
260.206,260.205,10.00,10.95,0.00,37.00,12.33,1
260.226,260.225,10.00,11.02,0.00,37.38,12.33,1
260.265,260.264,10.00,10.95,0.00,37.04,9.77,1
260.285,260.284,10.00,10.89,0.00,36.77,9.77,1
260.304,260.303,10.00,10.95,0.00,37.08,18.26,1
260.324,260.323,10.00,10.89,0.00,36.80,18.26,1
260.363,260.363,10.00,10.89,0.00,36.82,18.26,1
260.383,260.382,10.00,10.89,0.00,36.84,18.26,1
260.402,260.401,10.00,10.95,0.00,37.15,18.26,1
260.422,260.421,10.00,10.89,0.00,36.88,18.26,1
260.461,260.460,10.00,10.89,0.00,36.89,18.26,1
260.481,260.480,10.00,10.89,0.00,36.91,18.26,1
260.500,260.499,10.00,10.82,0.00,36.58,18.26,1
260.540,260.539,10.00,10.82,0.00,36.59,18.26,1
260.559,260.558,10.00,10.82,0.00,36.61,18.26,1
260.579,260.578,10.00,10.82,0.00,36.62,18.26,1
260.618,260.617,10.00,10.82,0.00,36.64,18.26,1
260.638,260.637,10.00,10.82,0.00,36.66,18.26,1
260.657,260.656,10.00,10.82,0.00,36.67,18.26,1
260.677,260.676,10.00,10.89,0.00,37.04,18.26,1
260.716,260.716,10.00,10.82,0.00,36.71,18.26,1
260.736,260.735,10.00,10.82,0.00,36.72,18.26,1
260.755,260.754,10.00,10.82,0.00,36.74,18.26,1
260.775,260.774,10.00,10.82,0.00,36.76,18.26,1
260.814,260.813,10.00,10.82,0.00,36.77,18.26,1
260.834,260.834,10.00,10.82,0.00,36.79,16.32,1
260.854,260.853,10.00,10.82,0.00,36.81,16.32,1
260.873,260.873,10.00,10.82,0.00,36.82,16.32,1
260.913,260.912,10.00,10.82,0.00,36.84,10.03,1
260.933,260.932,10.00,10.82,0.00,36.86,19.95,1
260.952,260.951,10.00,10.82,0.00,36.87,19.95,1
260.992,260.991,10.00,10.82,0.00,36.89,17.48,1
261.011,261.010,10.00,10.82,0.00,36.90,17.48,1
261.031,261.030,10.00,10.82,0.00,36.92,17.48,1
261.069,261.069,10.00,10.75,0.00,36.58,17.48,1
261.089,261.089,10.00,10.82,0.00,36.95,17.48,1
261.108,261.108,10.00,10.75,0.00,36.61,17.48,1
261.129,261.128,10.00,10.75,0.00,36.63,17.48,1
261.168,261.167,10.00,10.75,0.00,36.64,17.48,1
261.188,261.187,10.00,10.75,0.00,36.66,17.48,1
261.207,261.206,10.00,10.75,0.00,36.67,17.48,1
