Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Test_Number
59.626,59.626,2.00,6.16,0.00,23.79,4.50,1
59.646,59.646,1.96,6.23,0.00,24.47,4.50,1
59.685,59.685,1.96,6.23,0.00,24.56,4.50,1
59.705,59.705,2.00,6.16,0.00,24.05,4.50,1
59.724,59.724,1.92,6.29,0.00,25.23,4.50,1
59.744,59.744,1.92,6.29,0.00,25.31,4.50,1
59.783,59.783,1.87,6.37,0.00,26.01,4.50,1
59.802,59.802,1.87,6.37,0.00,26.10,4.50,1
59.822,59.822,1.83,6.43,0.00,26.70,4.50,1
59.842,59.842,1.78,6.50,0.00,27.42,4.50,1
59.882,59.881,1.78,6.50,0.00,27.51,4.50,1
59.920,59.920,1.78,6.50,0.00,27.61,4.50,1
59.940,59.940,1.73,6.58,0.00,28.33,4.50,1
59.959,59.959,1.68,6.64,0.00,28.96,4.50,1
59.979,59.979,1.68,6.64,0.00,29.06,4.50,1
60.018,60.018,1.63,6.71,0.00,29.80,4.50,1
60.037,60.037,1.57,6.78,0.00,30.56,4.50,1
60.057,60.057,1.52,6.84,0.00,31.21,4.50,1
60.077,60.077,1.52,6.84,0.00,31.32,4.50,1
60.116,60.116,1.46,6.92,0.00,32.09,4.50,1
60.135,60.135,1.52,6.84,0.00,31.53,4.50,1
60.155,60.155,1.41,6.98,0.00,32.87,4.50,1
60.175,60.175,1.41,6.98,0.00,32.98,4.50,1
60.214,60.214,1.35,7.05,0.00,33.77,4.50,1
60.233,60.232,1.29,7.12,0.00,34.57,4.50,1
60.253,60.253,1.35,7.05,0.00,34.00,4.50,1
60.273,60.273,1.23,7.19,0.00,35.38,4.50,1
60.312,60.312,1.29,7.12,0.00,34.92,4.50,1
60.331,60.331,1.23,7.19,0.00,35.62,4.50,1
60.351,60.351,1.23,7.19,0.00,35.73,4.50,1
60.370,60.370,1.23,7.19,0.00,35.85,4.50,1
60.410,60.410,1.23,7.19,0.00,35.97,4.50,1
60.429,60.429,1.16,7.26,0.00,36.79,4.50,1
60.449,60.449,1.10,7.33,0.00,37.62,4.50,1
60.468,60.468,1.10,7.33,0.00,37.75,4.50,1
60.508,60.508,1.10,7.33,0.00,37.87,4.50,1
60.527,60.527,1.16,7.26,0.00,37.29,4.50,1
60.547,60.546,1.10,7.33,0.00,38.12,4.50,1
60.586,60.586,1.04,7.39,0.00,38.84,4.50,1
60.606,60.605,0.97,7.46,0.00,39.69,4.50,1
60.625,60.625,1.04,7.39,0.00,39.10,4.50,1
60.645,60.645,1.04,7.39,0.00,39.23,4.50,1
60.664,60.664,0.97,7.46,0.00,40.08,4.50,1
60.704,60.703,0.91,7.53,0.00,40.81,4.50,1
60.723,60.722,0.83,7.60,0.00,41.68,4.50,1
60.743,60.743,0.83,7.60,0.00,41.82,4.50,1
60.782,60.782,0.76,7.67,0.00,42.70,4.50,1
60.802,60.802,0.76,7.67,0.00,42.84,4.50,1
60.821,60.821,0.76,7.67,0.00,42.97,4.50,1
60.860,60.860,0.76,7.67,0.00,43.11,4.50,1
60.880,60.880,0.76,7.67,0.00,43.25,4.50,1
60.899,60.898,0.69,7.73,0.00,44.02,4.50,1
60.919,60.919,0.69,7.73,0.00,44.16,4.50,1
60.958,60.957,0.61,7.80,0.00,45.05,4.50,1
60.978,60.978,0.61,7.80,0.00,45.20,4.50,1
60.997,60.997,0.61,7.80,0.00,45.34,4.50,1
61.017,61.017,0.61,7.80,0.00,45.49,4.50,1
61.056,61.056,0.38,8.01,0.00,47.82,4.50,1
61.076,61.076,0.38,8.01,0.00,47.97,4.50,1
61.095,61.094,0.38,8.01,0.00,48.12,4.50,1
61.134,61.133,0.31,8.07,0.00,48.93,4.50,1
61.154,61.153,0.31,8.07,0.00,49.09,4.50,1
61.174,61.174,0.23,8.14,0.00,50.03,4.50,1
61.193,61.193,0.23,8.14,0.00,50.19,4.50,1
61.213,61.212,0.23,8.14,0.00,50.35,4.50,1
61.252,61.252,0.23,8.14,0.00,50.51,4.50,1
61.272,61.272,0.31,8.07,0.00,49.87,4.50,1
61.291,61.291,0.31,8.07,0.00,50.03,4.50,1
61.311,61.311,0.23,8.14,0.00,50.98,4.50,1
61.350,61.349,0.07,8.27,0.00,52.61,4.50,1
61.370,61.370,0.07,8.27,0.00,52.77,4.50,1
61.389,61.389,0.14,8.21,0.00,52.26,4.50,1
61.409,61.409,0.23,8.14,0.00,51.62,4.50,1
61.448,61.448,0.14,8.21,0.00,52.58,4.50,1
61.467,61.466,0.23,8.14,0.00,51.94,4.50,1
61.487,61.487,0.14,8.21,0.00,52.90,4.50,1
61.507,61.507,0.14,8.21,0.00,53.06,4.50,1
61.546,61.546,0.23,8.14,0.00,52.43,4.50,1
61.565,61.565,0.23,8.14,0.00,52.58,4.50,1
61.585,61.585,0.23,8.14,0.00,52.74,4.50,1
61.624,61.623,0.23,8.14,0.00,52.90,4.50,1
61.644,61.643,0.31,8.07,0.00,52.27,4.50,1
61.663,61.663,0.23,8.14,0.00,53.21,4.50,1
61.683,61.682,0.23,8.14,0.00,53.37,4.50,1
61.722,61.722,0.38,8.01,0.00,52.08,4.50,1
61.742,61.742,0.38,8.01,0.00,52.24,4.50,1
61.761,61.761,0.38,8.01,0.00,52.39,4.50,1
61.781,61.781,0.38,8.01,0.00,52.54,4.50,1
61.820,61.819,0.38,8.01,0.00,52.69,4.50,1
61.840,61.840,0.47,7.94,0.00,52.07,4.50,1
61.859,61.859,0.53,7.88,0.00,51.57,4.50,1
61.879,61.879,0.47,7.94,0.00,52.36,4.50,1
61.918,61.917,0.53,7.88,0.00,51.87,4.50,1
61.939,61.938,0.61,7.80,0.00,51.25,4.50,1
61.957,61.957,0.53,7.88,0.00,52.16,4.50,1
61.996,61.996,0.53,7.88,0.00,52.31,4.50,1
62.016,62.015,0.61,7.80,0.00,51.69,4.50,1
62.035,62.035,0.69,7.73,0.00,51.07,4.50,1
62.055,62.055,0.69,7.73,0.00,51.21,4.50,1
62.094,62.094,0.76,7.67,0.00,50.73,4.50,1
62.114,62.113,0.83,7.60,0.00,50.12,4.50,1
62.133,62.133,0.83,7.60,0.00,50.26,4.50,1
62.153,62.152,0.83,7.60,0.00,50.39,4.50,1
62.173,62.173,0.97,7.46,0.00,49.19,4.50,1
62.212,62.212,0.97,7.46,0.00,49.32,4.50,1
62.231,62.230,0.97,7.46,0.00,49.45,4.50,1
62.251,62.251,0.97,7.46,0.00,49.58,4.50,1
62.271,62.271,0.91,7.53,0.00,50.31,4.50,1
62.310,62.310,0.97,7.46,0.00,49.84,4.50,1
62.329,62.329,1.04,7.39,0.00,49.24,4.50,1
62.349,62.348,1.04,7.39,0.00,49.37,4.50,1
62.369,62.369,1.04,7.39,0.00,49.50,4.50,1
62.408,62.408,1.10,7.33,0.00,49.03,4.50,1
62.427,62.427,1.10,7.33,0.00,49.15,4.50,1
62.447,62.447,1.10,7.33,0.00,49.28,4.50,1
62.467,62.467,1.16,7.26,0.00,48.69,4.50,1
62.506,62.506,1.23,7.19,0.00,48.11,4.50,1
62.525,62.525,1.29,7.12,0.00,47.65,4.50,1
62.545,62.544,1.35,7.05,0.00,47.08,4.50,1
62.565,62.565,1.35,7.05,0.00,47.20,4.50,1
62.604,62.603,1.35,7.05,0.00,47.31,4.50,1
62.623,62.623,1.41,6.98,0.00,46.75,4.50,1
62.643,62.643,1.41,6.98,0.00,46.86,4.50,1
62.662,62.661,1.41,6.98,0.00,46.97,4.50,1
62.702,62.702,1.41,6.98,0.00,47.08,4.50,1
62.721,62.721,1.41,6.98,0.00,47.19,4.50,1
62.741,62.740,1.41,6.98,0.00,47.30,4.50,1
62.780,62.780,1.41,6.98,0.00,47.41,4.50,1
62.800,62.800,1.46,6.92,0.00,46.96,4.50,1
62.819,62.819,1.52,6.84,0.00,46.41,4.50,1
62.839,62.839,1.52,6.84,0.00,46.51,4.50,1
62.878,62.878,1.52,6.84,0.00,46.62,4.50,1
62.898,62.898,1.52,6.84,0.00,46.73,4.50,1
62.917,62.917,1.57,6.78,0.00,46.28,4.50,1
62.937,62.936,1.63,6.71,0.00,45.74,4.50,1
62.976,62.976,1.68,6.64,0.00,45.19,4.50,1
62.995,62.995,1.68,6.64,0.00,45.29,4.50,1
63.015,63.014,1.68,6.64,0.00,45.39,4.50,1
63.035,63.035,1.63,6.71,0.00,46.13,4.50,1
63.074,63.074,1.68,6.64,0.00,45.59,4.50,1
63.094,63.093,1.73,6.58,0.00,45.16,4.50,1
63.133,63.132,1.73,6.58,0.00,45.26,4.50,1
63.153,63.153,1.73,6.58,0.00,45.35,4.50,1
63.191,63.190,1.73,6.58,0.00,45.45,4.50,1
63.211,63.211,1.73,6.58,0.00,45.55,4.50,1
63.231,63.230,1.78,6.50,0.00,45.01,4.50,1
63.250,63.250,1.73,6.58,0.00,45.74,4.50,1
63.270,63.270,1.73,6.58,0.00,45.84,4.50,1
63.309,63.309,1.78,6.50,0.00,45.30,4.50,1
63.329,63.329,1.78,6.50,0.00,45.40,4.50,1
63.368,63.368,1.78,6.50,0.00,45.49,4.50,1
63.387,63.387,1.78,6.50,0.00,45.59,4.50,1
63.407,63.407,1.78,6.50,0.00,45.68,4.50,1
63.446,63.445,1.83,6.43,0.00,45.15,4.50,1
63.466,63.465,1.78,6.50,0.00,45.87,4.50,1
63.485,63.484,1.83,6.43,0.00,45.34,4.50,1
63.505,63.505,1.83,6.43,0.00,45.43,4.50,1
63.544,63.543,1.83,6.43,0.00,45.52,4.50,1
63.564,63.563,1.83,6.43,0.00,45.61,4.50,1
63.583,63.583,1.83,6.43,0.00,45.71,4.50,1
63.603,63.602,1.83,6.43,0.00,45.80,4.50,1
63.622,63.622,1.87,6.37,0.00,45.38,4.50,1
63.662,63.661,1.87,6.37,0.00,45.47,4.50,1
63.681,63.680,1.87,6.37,0.00,45.56,4.50,1
63.701,63.701,1.87,6.37,0.00,45.65,4.50,1
63.740,63.740,1.87,6.37,0.00,45.74,4.50,1
63.759,63.759,1.87,6.37,0.00,45.83,4.50,1
63.779,63.778,1.92,6.29,0.00,45.31,4.50,1
63.799,63.798,1.87,6.37,0.00,46.01,4.50,1
63.838,63.837,1.92,6.29,0.00,45.49,4.50,1
63.857,63.857,1.92,6.29,0.00,45.57,4.50,1
63.877,63.877,1.92,6.29,0.00,45.66,4.50,1
63.897,63.897,1.87,6.37,0.00,46.36,4.50,1
63.936,63.936,1.87,6.37,0.00,46.45,4.50,1
63.955,63.955,1.92,6.29,0.00,45.93,4.50,1
63.975,63.975,1.92,6.29,0.00,46.02,4.50,1
64.014,64.014,1.96,6.23,0.00,45.60,4.50,1
64.034,64.033,1.96,6.23,0.00,45.69,4.50,1
64.053,64.053,1.96,6.23,0.00,45.77,4.50,1
64.073,64.072,1.96,6.23,0.00,45.86,4.50,1
64.112,64.112,1.92,6.29,0.00,46.45,4.50,1
64.132,64.131,1.96,6.23,0.00,46.03,4.50,1
64.151,64.150,1.92,6.29,0.00,46.62,4.50,1
64.171,64.170,1.96,6.23,0.00,46.21,4.50,1
64.210,64.209,1.96,6.23,0.00,46.29,4.50,1
64.230,64.229,2.00,6.16,0.00,45.78,4.50,1
64.249,64.248,1.96,6.23,0.00,46.46,4.50,1
64.269,64.268,2.00,6.16,0.00,45.95,4.50,1
64.308,64.308,2.00,6.16,0.00,46.03,4.50,1
64.327,64.326,1.96,6.23,0.00,46.71,4.50,1
64.347,64.347,1.96,6.23,0.00,46.80,4.50,1
64.367,64.367,1.96,6.23,0.00,46.88,4.50,1
64.406,64.406,1.96,6.23,0.00,46.97,4.50,1
64.426,64.426,1.96,6.23,0.00,47.05,4.50,1
64.445,64.444,1.96,6.23,0.00,47.14,4.50,1
64.465,64.464,1.96,6.23,0.00,47.22,4.50,1
64.504,64.504,1.96,6.23,0.00,47.31,4.50,1
64.523,64.523,1.92,6.29,0.00,47.90,4.50,1
64.543,64.542,1.96,6.23,0.00,47.48,4.50,1
64.563,64.562,2.00,6.16,0.00,46.97,4.50,1
64.602,64.602,2.00,6.16,0.00,47.06,4.50,1
64.621,64.621,2.00,6.16,0.00,47.14,4.50,1
64.641,64.640,2.00,6.16,0.00,47.22,4.50,1
64.661,64.661,2.00,6.16,0.00,47.31,4.50,1
64.700,64.700,2.00,6.16,0.00,47.39,4.50,1
64.719,64.718,1.96,6.23,0.00,48.07,4.50,1
64.739,64.738,1.96,6.23,0.00,48.15,4.50,1
64.759,64.758,1.96,6.23,0.00,48.24,4.50,1
64.798,64.797,2.00,6.16,0.00,47.73,4.50,1
64.817,64.817,1.96,6.23,0.00,48.41,4.50,1
64.837,64.837,2.00,6.16,0.00,47.90,4.50,1
64.856,64.855,2.00,6.16,0.00,47.98,4.50,1
64.896,64.895,1.96,6.23,0.00,48.66,4.50,1
64.915,64.914,2.00,6.16,0.00,48.15,4.50,1
64.935,64.934,2.00,6.16,0.00,48.23,4.50,1
64.954,64.953,1.96,6.23,0.00,48.91,4.50,1
64.994,64.993,2.00,6.16,0.00,48.40,4.50,1
65.013,65.012,2.00,6.16,0.00,48.49,4.50,1
65.033,65.033,2.00,6.16,0.00,48.57,4.50,1
65.052,65.051,2.00,6.16,0.00,48.65,4.50,1
65.092,65.091,2.00,6.16,0.00,48.73,4.50,1
65.111,65.111,2.00,6.16,0.00,48.82,4.50,1
65.131,65.131,2.00,6.16,0.00,48.90,4.50,1
65.150,65.149,2.00,6.16,0.00,48.98,4.50,1
65.189,65.189,2.00,6.16,0.00,49.07,4.50,1
65.209,65.209,2.00,6.16,0.00,49.15,4.50,1
65.229,65.228,2.00,6.16,0.00,49.23,4.50,1
65.248,65.248,2.00,6.16,0.00,49.32,4.50,1
65.288,65.287,2.00,6.16,0.00,49.40,4.50,1
65.327,65.326,2.00,6.16,0.00,49.48,4.50,1
65.346,65.345,2.00,6.16,0.00,49.57,4.50,1
65.385,65.385,2.00,6.16,0.00,49.65,4.50,1
65.405,65.405,2.00,6.16,0.00,49.73,4.50,1
65.425,65.424,2.00,6.16,0.00,49.82,4.50,1
65.444,65.443,2.00,6.16,0.00,49.90,4.50,1
65.483,65.482,2.00,6.16,0.00,49.98,4.50,1
65.503,65.502,2.00,6.16,0.00,50.07,4.50,1
65.523,65.523,2.00,6.16,0.00,50.15,4.50,1
65.542,65.541,2.00,6.16,0.00,50.23,4.50,1
65.562,65.562,2.00,6.16,0.00,50.31,4.50,1
65.601,65.600,2.00,6.16,0.00,50.40,4.50,1
65.621,65.620,2.00,6.16,0.00,50.48,4.50,1
65.640,65.639,2.00,6.16,0.00,50.56,4.50,1
65.679,65.678,2.00,6.16,0.00,50.65,9.25,1
65.699,65.698,10.00,6.16,0.00,0.00,9.25,1
65.718,65.717,10.00,6.09,0.00,0.00,9.30,1
65.738,65.737,10.00,6.09,0.00,0.00,9.30,1
65.777,65.777,10.00,6.16,0.00,0.00,9.30,1
65.797,65.797,10.00,6.09,0.00,0.00,9.30,1
65.816,65.815,10.00,6.16,0.00,0.00,9.30,1
65.836,65.835,10.00,6.09,0.00,0.00,9.30,1
65.875,65.874,10.00,6.09,0.00,0.00,9.30,1
65.895,65.894,10.00,6.09,0.00,0.00,9.30,1
65.914,65.913,10.00,6.09,0.00,0.00,9.30,1
65.934,65.933,10.00,6.09,0.00,0.00,9.30,1
65.953,65.952,10.00,6.09,0.00,0.00,9.30,1
65.993,65.992,10.00,6.03,0.00,0.00,9.30,1
66.012,66.011,10.00,6.09,0.00,0.00,9.30,1
66.032,66.032,10.00,6.09,0.00,0.00,9.30,1
66.071,66.070,10.00,6.03,0.00,0.00,9.30,1
66.091,66.090,10.00,6.03,0.00,0.00,9.30,1
66.110,66.109,10.00,6.03,0.00,0.00,9.30,1
66.130,66.129,10.00,6.03,0.00,0.00,9.30,1
66.169,66.168,10.00,6.03,0.00,0.00,9.30,1
66.188,66.187,10.00,6.03,0.00,0.00,9.30,1
66.208,66.207,10.00,6.03,0.00,0.00,9.30,1
66.228,66.227,10.00,6.09,0.00,0.00,9.30,1
66.267,66.266,10.00,6.03,0.00,0.00,9.30,1
66.286,66.285,10.00,5.95,0.00,0.00,9.30,1
66.306,66.306,10.00,6.03,0.00,0.00,9.30,1
66.326,66.325,10.00,6.03,0.00,0.00,9.30,1
66.365,66.364,10.00,6.03,0.00,0.00,9.30,1
66.384,66.383,10.00,6.09,0.00,0.00,9.30,1
66.404,66.403,10.00,6.09,0.00,0.00,9.30,1
66.424,66.423,10.00,6.09,0.00,0.00,9.30,1
66.463,66.463,10.00,6.09,0.00,0.00,11.46,1
66.482,66.481,10.00,6.09,0.00,0.00,11.46,1
66.502,66.501,10.00,6.09,0.00,0.00,11.46,1
66.522,66.522,10.00,6.16,0.00,0.00,11.46,1
66.561,66.560,10.00,6.16,0.00,0.00,11.46,1
66.580,66.579,10.00,6.16,0.00,0.00,11.46,1
66.600,66.599,10.00,6.23,0.00,0.00,11.46,1
66.619,66.618,10.00,6.23,0.00,0.00,11.46,1
66.659,66.658,10.00,6.23,0.00,0.00,11.46,1
66.678,66.677,10.00,6.29,0.00,0.00,11.46,1
66.698,66.697,10.00,6.29,0.00,0.00,11.46,1
66.717,66.716,10.00,6.37,0.00,0.00,11.46,1
66.756,66.756,10.00,6.43,0.00,0.00,11.46,1
66.776,66.775,10.00,6.43,0.00,0.00,11.46,1
66.796,66.795,10.00,6.64,0.00,0.00,11.46,1
66.815,66.814,10.00,6.64,0.00,0.00,11.46,1
66.854,66.853,10.00,6.64,0.00,0.00,11.46,1
66.874,66.874,10.00,6.71,0.00,0.00,11.46,1
66.894,66.893,10.00,6.78,0.00,0.00,11.46,1
66.913,66.912,10.00,6.84,0.00,0.00,11.46,1
66.933,66.932,10.00,6.84,0.00,0.00,11.46,1
66.972,66.972,10.00,6.92,0.00,0.00,11.46,1
66.992,66.991,10.00,6.98,0.00,0.00,11.46,1
67.011,67.010,10.00,7.05,0.00,0.00,11.46,1
67.031,67.031,10.00,7.05,0.00,0.00,11.46,1
67.070,67.069,10.00,7.12,0.00,0.00,11.46,1
67.089,67.089,10.00,7.26,0.00,0.00,11.46,1
67.109,67.108,10.00,7.26,0.00,0.00,11.46,1
67.129,67.128,10.00,7.33,0.00,0.00,11.46,1
67.168,67.167,10.00,7.39,0.00,0.00,11.46,1
67.187,67.186,10.00,7.46,0.00,0.00,11.46,1
67.207,67.206,10.00,7.53,0.00,0.00,11.46,1
67.226,67.225,10.00,7.60,0.00,0.00,11.46,1
67.266,67.265,10.00,7.67,0.00,0.00,11.46,1
67.285,67.284,10.00,7.73,0.00,0.00,11.46,1
67.305,67.305,10.00,7.88,0.00,0.00,11.46,1
67.344,67.343,10.00,7.94,0.00,0.00,11.46,1
67.364,67.363,10.00,8.01,0.00,0.00,11.46,1
67.383,67.383,10.00,8.01,0.00,0.00,11.46,1
67.403,67.403,10.00,8.27,0.00,0.00,11.46,1
67.442,67.441,10.00,8.35,0.00,0.00,11.46,1
67.462,67.461,10.00,8.42,0.00,0.00,11.46,1
67.481,67.480,10.00,8.48,0.00,0.00,11.46,1
67.520,67.519,10.00,8.55,0.00,0.00,11.46,1
67.540,67.539,10.00,8.61,0.00,0.00,11.46,1
67.559,67.558,10.00,8.68,0.00,0.00,11.46,1
67.579,67.578,10.00,8.89,0.00,0.00,11.46,1
67.618,67.617,10.00,8.96,0.00,0.00,11.46,1
67.638,67.637,10.00,8.96,0.00,0.00,11.46,1
67.657,67.657,10.00,9.02,0.00,0.00,11.46,1
67.677,67.677,10.00,9.22,0.00,0.00,11.46,1
67.716,67.715,10.00,9.22,0.00,0.00,11.46,1
67.736,67.735,10.00,9.29,0.00,0.00,11.46,1
67.755,67.755,10.00,9.49,0.00,0.00,11.46,1
67.775,67.775,10.00,9.55,0.00,0.00,11.46,1
67.814,67.813,10.00,9.55,0.00,0.00,16.86,1
67.834,67.833,10.00,9.63,0.00,0.00,16.86,1
67.853,67.852,10.00,9.76,0.00,0.00,16.76,1
67.873,67.872,10.00,9.83,0.00,0.00,16.76,1
67.912,67.911,10.00,9.96,0.00,0.00,16.76,1
67.932,67.931,10.00,10.03,0.00,0.00,16.76,1
67.951,67.950,10.00,10.09,0.00,0.00,16.76,1
67.971,67.970,10.00,10.16,0.00,0.00,16.76,1
68.010,68.009,10.00,10.22,0.00,0.00,16.76,1
68.030,68.029,10.00,10.29,0.00,0.00,16.76,1
68.049,68.048,10.00,10.36,0.00,0.00,16.76,1
68.069,68.068,10.00,10.36,0.00,0.00,16.76,1
68.108,68.107,10.00,10.49,0.00,0.00,16.76,1
68.127,68.127,10.00,10.49,0.00,0.00,16.76,1
68.147,68.146,10.00,10.56,0.00,2.82,17.84,1
68.167,68.166,10.00,10.62,0.00,3.12,17.84,1
68.206,68.205,10.00,10.69,0.00,3.49,17.84,1
68.226,68.225,10.00,10.75,0.00,3.80,17.84,1
68.245,68.244,10.00,10.82,0.00,4.17,17.84,1
68.265,68.264,10.00,10.89,0.00,4.54,17.84,1
68.304,68.304,10.00,10.95,0.00,4.85,17.84,1
68.324,68.323,10.00,10.95,0.00,4.87,17.84,1
68.343,68.342,10.00,11.02,0.00,5.25,17.84,1
68.363,68.362,10.00,11.09,0.00,5.62,17.84,1
68.402,68.401,10.00,11.15,0.00,5.94,17.84,1
68.421,68.420,10.00,11.15,0.00,5.96,17.84,1
68.441,68.440,10.00,11.22,0.00,6.33,17.84,1
68.461,68.460,10.00,11.35,0.00,7.01,17.84,1
68.500,68.499,10.00,11.42,0.00,7.39,17.84,1
68.519,68.518,10.00,11.48,0.00,7.71,17.84,1
68.539,68.538,10.00,11.55,0.00,8.09,17.84,1
68.559,68.558,10.00,11.68,0.00,8.76,17.84,1
68.598,68.597,10.00,11.68,0.00,8.80,17.84,1
68.617,68.616,10.00,11.75,0.00,9.18,17.84,1
68.637,68.636,10.00,11.87,0.00,9.86,17.84,1
68.657,68.657,10.00,11.94,0.00,10.25,17.84,1
68.696,68.695,10.00,12.00,0.00,10.58,17.84,1
68.715,68.714,10.00,12.00,0.00,10.62,17.84,1
68.735,68.734,10.00,12.14,0.00,11.36,17.84,1
68.755,68.754,10.00,12.20,0.00,11.70,17.84,1
68.794,68.793,10.00,12.20,0.00,11.74,17.84,1
68.813,68.812,10.00,12.27,0.00,12.13,17.84,1
68.833,68.832,10.00,12.33,0.00,12.47,17.84,1
68.852,68.851,10.00,12.40,0.00,12.87,17.84,1
68.892,68.891,10.00,12.47,0.00,13.26,17.84,1
68.911,68.910,10.00,12.59,0.00,13.95,17.84,1
68.931,68.930,10.00,12.59,0.00,14.00,17.84,1
68.950,68.949,10.00,12.66,0.00,14.40,17.84,1
68.990,68.990,10.00,12.72,0.00,14.75,17.84,1
69.009,69.008,10.00,12.72,0.00,14.80,17.84,1
69.029,69.028,10.00,12.85,0.00,15.49,17.84,1
69.068,69.067,10.00,12.85,0.00,15.55,17.84,1
69.087,69.086,10.00,12.92,0.00,15.95,17.84,1
69.107,69.106,10.00,12.92,0.00,16.01,17.84,1
69.127,69.126,10.00,13.11,0.00,17.05,17.84,1
69.166,69.165,10.00,13.18,0.00,17.46,17.84,1
69.186,69.185,10.00,13.18,0.00,17.53,17.84,1
69.205,69.204,10.00,13.31,0.00,18.22,17.84,1
69.225,69.224,10.00,13.24,0.00,17.94,17.84,1
69.264,69.263,10.00,13.31,0.00,18.36,17.84,1
69.283,69.282,10.00,13.37,0.00,18.71,17.84,1
69.303,69.302,10.00,13.37,0.00,18.78,17.84,1
69.323,69.322,10.00,13.43,0.00,19.19,17.84,1
69.362,69.361,10.00,13.56,0.00,19.89,17.84,1
69.381,69.381,10.00,13.50,0.00,19.68,17.84,1
69.401,69.400,10.00,13.50,0.00,19.75,17.84,1
69.440,69.439,10.00,13.63,0.00,20.45,17.84,1
69.460,69.459,10.00,13.63,0.00,20.52,17.84,1
69.479,69.478,10.00,13.82,0.00,21.57,17.84,1
69.520,69.519,10.00,13.88,0.00,21.93,17.84,1
69.558,69.557,10.00,13.95,0.00,22.36,17.84,1
69.578,69.577,10.00,13.95,0.00,22.43,17.84,1
69.617,69.616,10.00,13.95,0.00,22.51,17.84,1
69.637,69.636,10.00,14.08,0.00,23.22,17.84,1
69.675,69.674,10.00,14.08,0.00,23.30,17.84,1
69.696,69.695,10.00,14.21,0.00,24.07,17.84,1
69.734,69.733,10.00,14.21,0.00,24.16,17.84,1
69.755,69.755,10.00,14.39,0.00,25.15,17.84,1
69.793,69.792,10.00,14.46,0.00,25.58,17.84,1
69.813,69.812,10.00,14.46,0.00,25.67,17.84,1
69.832,69.831,10.00,14.46,0.00,25.76,17.84,1
69.852,69.851,10.00,14.53,0.00,26.19,17.84,1
69.891,69.891,10.00,14.59,0.00,26.57,17.84,1
69.911,69.910,10.00,14.59,0.00,26.66,17.84,1
69.930,69.929,10.00,14.65,0.00,27.09,17.84,1
69.969,69.968,10.00,14.72,0.00,27.53,17.84,1
69.989,69.989,10.00,14.78,0.00,27.91,17.84,1
70.009,70.008,10.00,14.85,0.00,28.34,17.84,1
70.028,70.027,10.00,14.90,0.00,28.72,17.84,1
70.067,70.066,10.00,14.97,0.00,29.16,17.84,1
70.087,70.086,10.00,15.04,0.00,29.60,17.84,1
70.106,70.105,10.00,15.10,0.00,29.99,17.84,1
70.126,70.125,10.00,15.16,0.00,30.43,17.84,1
70.165,70.164,10.00,15.23,0.00,30.87,17.84,1
70.185,70.184,10.00,15.29,0.00,31.26,17.84,1
70.205,70.204,10.00,15.29,0.00,31.37,17.84,1
70.224,70.223,10.00,15.36,0.00,31.81,17.84,1
70.263,70.262,10.00,15.36,0.00,31.92,17.84,1
70.283,70.282,10.00,15.41,0.00,32.31,17.84,1
70.303,70.302,10.00,15.41,0.00,32.42,17.84,1
70.322,70.321,10.00,15.48,0.00,32.86,17.84,1
70.361,70.360,10.00,15.55,0.00,33.31,17.84,1
70.381,70.380,10.00,15.55,0.00,33.42,17.84,1
70.400,70.399,10.00,15.74,0.00,34.49,17.84,1
70.420,70.419,10.00,15.79,0.00,34.89,17.84,1
70.440,70.439,10.00,15.86,0.00,35.34,17.84,1
70.479,70.478,10.00,15.86,0.00,35.46,17.84,1
70.498,70.497,10.00,15.92,0.00,35.86,17.84,1
70.518,70.517,10.00,15.92,0.00,35.97,17.84,1
70.538,70.537,10.00,15.98,0.00,36.43,17.84,1
70.577,70.576,10.00,16.05,0.00,36.89,17.84,1
70.596,70.595,10.00,16.11,0.00,37.29,17.84,1
70.616,70.615,10.00,16.11,0.00,37.41,17.84,1
70.635,70.634,10.00,16.17,0.00,37.87,17.84,1
70.675,70.674,10.00,16.11,0.00,37.65,17.84,1
70.694,70.693,10.00,16.24,0.00,38.45,17.84,1
70.714,70.713,10.00,16.30,0.00,38.85,17.84,1
70.753,70.752,10.00,16.30,0.00,38.98,17.84,1
70.773,70.772,10.00,16.30,0.00,39.11,17.84,1
70.792,70.791,10.00,16.42,0.00,39.85,17.84,1
70.812,70.811,10.00,16.42,0.00,39.98,17.84,1
70.851,70.850,10.00,16.42,0.00,40.10,17.84,1
70.870,70.869,10.00,16.49,0.00,40.57,17.84,1
70.890,70.889,10.00,16.55,0.00,41.03,17.84,1
70.910,70.909,10.00,16.61,0.00,41.44,17.84,1
70.949,70.948,10.00,16.61,0.00,41.57,17.84,1
70.968,70.967,10.00,16.61,0.00,41.71,17.84,1
70.988,70.987,10.00,16.67,0.00,42.17,17.84,1
71.008,71.007,10.00,16.67,0.00,42.31,17.84,1
71.047,71.046,10.00,16.74,0.00,42.78,17.84,1
71.066,71.065,10.00,16.86,0.00,43.52,17.84,1
71.086,71.085,10.00,16.86,0.00,43.66,17.84,1
71.106,71.105,10.00,16.86,0.00,43.80,17.84,1
71.145,71.144,10.00,16.92,0.00,44.21,17.84,1
